NO_OF_FRAMES	2501
NO_OF_CAMERAS	13
NO_OF_MARKERS	64
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2016-03-22, 11:53:45.085	10377.00540055
DATA_INCLUDED	3D
MARKER_NAMES	ARIEL	LFHD	RFHD	C7	T5	T10	BWT	FWT	CLAV	STRN	LBSH	LSHO	LFUPA	LBUPA	LIEL	LELB	LOWR	LIWR	RSHO	RBSH	RFUPA	RBUPA	RFSH	RIEL	RELB	RFRM	ROWR	RIWR	LFWT	RFWT	LBWT	RBWT	LFTHI	LBTHI	LKNE	LKNI	LSHN	LANK	LHEL	LTOE	LMT1	LMT5	RFTHI	RBTHI	RKNE	RKNI	RSHN	RANK	RHEL	RTOE	RMT1	RMT5	RTHMB	RMID	RPNKY	LTHMB	LMID	LPNKY	LFRM	LFSH	RBHD	LBHD	RPLM	LPLM
TRAJECTORY_TYPES	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Mixed	Mixed	Mixed	Measured	Measured	Measured	Measured	Mixed	Mixed	Mixed	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Mixed	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Mixed	Mixed	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Measured	Measured	Mixed	Mixed
Frame	Time	SMPTE	ARIEL X	ARIEL Y	ARIEL Z	LFHD X	LFHD Y	LFHD Z	RFHD X	RFHD Y	RFHD Z	C7 X	C7 Y	C7 Z	T5 X	T5 Y	T5 Z	T10 X	T10 Y	T10 Z	BWT X	BWT Y	BWT Z	FWT X	FWT Y	FWT Z	CLAV X	CLAV Y	CLAV Z	STRN X	STRN Y	STRN Z	LBSH X	LBSH Y	LBSH Z	LSHO X	LSHO Y	LSHO Z	LFUPA X	LFUPA Y	LFUPA Z	LBUPA X	LBUPA Y	LBUPA Z	LIEL X	LIEL Y	LIEL Z	LELB X	LELB Y	LELB Z	LOWR X	LOWR Y	LOWR Z	LIWR X	LIWR Y	LIWR Z	RSHO X	RSHO Y	RSHO Z	RBSH X	RBSH Y	RBSH Z	RFUPA X	RFUPA Y	RFUPA Z	RBUPA X	RBUPA Y	RBUPA Z	RFSH X	RFSH Y	RFSH Z	RIEL X	RIEL Y	RIEL Z	RELB X	RELB Y	RELB Z	RFRM X	RFRM Y	RFRM Z	ROWR X	ROWR Y	ROWR Z	RIWR X	RIWR Y	RIWR Z	LFWT X	LFWT Y	LFWT Z	RFWT X	RFWT Y	RFWT Z	LBWT X	LBWT Y	LBWT Z	RBWT X	RBWT Y	RBWT Z	LFTHI X	LFTHI Y	LFTHI Z	LBTHI X	LBTHI Y	LBTHI Z	LKNE X	LKNE Y	LKNE Z	LKNI X	LKNI Y	LKNI Z	LSHN X	LSHN Y	LSHN Z	LANK X	LANK Y	LANK Z	LHEL X	LHEL Y	LHEL Z	LTOE X	LTOE Y	LTOE Z	LMT1 X	LMT1 Y	LMT1 Z	LMT5 X	LMT5 Y	LMT5 Z	RFTHI X	RFTHI Y	RFTHI Z	RBTHI X	RBTHI Y	RBTHI Z	RKNE X	RKNE Y	RKNE Z	RKNI X	RKNI Y	RKNI Z	RSHN X	RSHN Y	RSHN Z	RANK X	RANK Y	RANK Z	RHEL X	RHEL Y	RHEL Z	RTOE X	RTOE Y	RTOE Z	RMT1 X	RMT1 Y	RMT1 Z	RMT5 X	RMT5 Y	RMT5 Z	RTHMB X	RTHMB Y	RTHMB Z	RMID X	RMID Y	RMID Z	RPNKY X	RPNKY Y	RPNKY Z	LTHMB X	LTHMB Y	LTHMB Z	LMID X	LMID Y	LMID Z	LPNKY X	LPNKY Y	LPNKY Z	LFRM X	LFRM Y	LFRM Z	LFSH X	LFSH Y	LFSH Z	RBHD X	RBHD Y	RBHD Z	LBHD X	LBHD Y	LBHD Z	RPLM X	RPLM Y	RPLM Z	LPLM X	LPLM Y	LPLM Z	
1644	16.43000	01:58:17:12	97.496	1621.975	622.186	114.819	1567.302	685.060	23.052	1571.044	617.326	239.701	1401.057	578.263	333.638	1204.779	619.220	328.764	1053.682	621.762	336.637	949.655	640.233	90.209	972.485	646.486	120.160	1088.514	599.762	93.552	1229.096	564.916	290.694	1295.601	695.610	111.639	1411.039	720.393	18.439	1312.729	728.386	104.512	1295.446	800.390	-22.112	1101.568	861.113	-104.708	1152.947	832.794	-152.405	968.642	781.653	-76.096	974.935	743.001	161.121	1368.409	411.148	323.983	1285.758	515.964	120.344	1275.759	402.862	234.784	1266.963	362.233	132.979	1289.033	494.282	149.756	1035.195	275.912	73.113	1089.199	255.439	45.649	1057.017	311.611	1.290	885.311	336.764	55.679	914.007	401.612	134.766	974.888	754.936	127.041	958.346	530.354	299.304	970.918	758.369	301.794	930.807	514.235	121.492	789.474	812.203	270.439	844.122	815.221	117.574	422.850	748.423	103.342	432.782	644.707	131.127	278.031	695.618	246.159	34.804	669.686	308.264	12.918	619.936	96.277	-11.651	625.036	114.743	15.682	628.076	151.794	2.743	691.933	6.699	718.848	529.679	210.503	815.891	480.567	-106.198	477.828	577.001	-70.255	464.327	678.267	-53.955	335.073	549.046	106.511	156.097	421.902	171.087	173.675	461.107	88.833	19.888	395.263	91.184	7.806	427.852	91.451	47.508	378.226	44.059	785.989	458.690	22.574	723.581	442.741	16.375	741.590	401.683	-91.457	835.628	688.547	-115.812	777.177	713.129	-123.492	797.408	754.283	-91.860	1109.255	774.126	94.592	1307.689	634.448	95.527	1505.286	490.173	217.368	1497.608	574.054	-21.893	824.844	432.336	-161.685	874.020	701.471
1645	16.44000	01:58:17:12	97.448	1619.792	623.627	114.638	1565.108	686.485	23.220	1568.634	618.228	240.553	1399.964	580.204	334.733	1203.563	621.290	329.750	1052.261	624.159	337.023	947.873	643.182	90.538	971.627	644.616	121.676	1087.352	599.301	94.836	1227.789	565.087	291.194	1294.076	697.378	112.132	1409.278	720.819	18.443	1312.132	729.515	104.324	1295.001	801.783	-23.939	1103.689	865.071	-106.140	1155.288	836.006	-153.187	970.960	783.974	-76.596	977.497	746.014	162.409	1368.890	413.242	325.558	1285.385	517.750	121.425	1277.046	403.354	235.938	1268.649	362.941	134.670	1288.439	495.524	149.642	1039.777	270.634	73.086	1094.640	251.278	45.922	1062.412	307.583	0.848	891.116	333.949	55.996	919.940	398.117	133.690	972.875	753.074	129.602	957.300	529.455	297.579	969.179	760.584	304.559	929.179	516.747	118.478	788.506	811.532	267.417	842.571	817.090	113.855	421.630	749.011	99.937	431.615	645.145	128.967	276.766	696.052	246.189	34.690	669.735	308.239	12.942	619.883	96.292	-11.570	625.141	114.796	15.742	628.179	151.725	2.689	692.012	7.871	719.697	523.291	213.940	814.438	481.429	-110.131	480.353	566.558	-78.530	466.832	669.414	-57.702	336.926	541.562	106.969	156.295	422.391	169.915	173.514	464.498	88.197	19.030	396.807	90.866	7.446	427.890	93.130	47.854	377.768	44.889	792.080	455.634	23.056	729.610	439.921	16.487	747.603	398.774	-91.096	838.240	690.740	-115.510	779.749	715.798	-123.535	799.920	756.881	-92.898	1111.569	777.413	95.508	1306.174	634.932	96.642	1503.379	491.343	217.972	1496.039	575.812	-21.523	830.851	429.708	-161.559	876.391	703.622
1646	16.45000	01:58:17:12	97.464	1617.791	625.053	114.459	1562.978	687.849	23.411	1566.394	619.117	241.474	1398.839	582.241	335.658	1202.425	623.516	330.646	1050.744	626.538	337.623	946.903	650.478	90.850	970.755	642.851	123.074	1086.198	598.925	96.010	1226.564	565.334	291.536	1292.463	699.276	112.613	1407.754	721.344	18.403	1311.542	730.615	104.131	1294.689	803.156	-25.720	1105.976	868.997	-107.526	1157.794	839.147	-154.041	973.382	786.314	-77.031	980.208	749.133	163.657	1369.468	415.370	327.113	1284.894	519.662	122.669	1278.329	403.889	237.137	1270.297	363.681	136.343	1287.869	496.741	149.613	1044.449	265.425	73.170	1100.351	247.176	46.294	1068.050	303.586	0.623	897.122	330.941	56.327	926.068	394.585	132.119	971.628	752.250	131.220	957.044	529.652	296.418	967.758	762.274	307.284	927.819	518.999	115.483	787.466	810.926	264.267	840.925	818.884	110.154	420.297	749.435	96.521	430.393	645.586	126.702	275.439	696.365	246.185	34.562	669.726	308.215	13.009	619.883	96.302	-11.519	625.210	114.832	15.802	628.265	151.575	2.619	692.086	9.278	720.632	516.931	217.192	813.075	482.389	-113.622	482.904	555.561	-86.716	469.521	660.535	-61.077	338.828	533.745	107.421	156.416	422.864	168.558	173.285	468.101	87.577	18.144	398.371	90.402	7.248	428.219	94.797	48.105	378.069	45.688	798.311	452.476	23.598	735.785	436.920	16.804	753.832	395.636	-89.829	839.874	694.053	-115.001	782.326	718.614	-123.578	802.514	759.551	-93.878	1114.001	780.569	96.406	1304.621	635.378	97.759	1501.687	492.562	218.617	1494.519	577.442	-21.112	836.996	426.923	-161.385	878.848	705.882
1647	16.46000	01:58:17:12	97.494	1615.810	626.415	114.286	1560.918	689.203	23.634	1564.257	619.944	242.510	1398.012	584.466	336.555	1201.142	625.610	331.402	1049.348	628.875	337.717	945.147	653.515	91.102	969.824	641.412	124.336	1085.081	598.624	97.074	1225.374	565.543	291.816	1291.017	701.145	113.127	1406.256	721.897	18.505	1311.136	731.694	103.959	1294.546	804.526	-27.449	1108.446	872.893	-108.858	1160.469	842.226	-154.828	976.048	788.622	-77.511	983.051	752.191	165.278	1370.177	417.675	328.646	1284.353	521.565	124.007	1279.654	404.462	238.467	1272.081	364.528	138.082	1287.350	497.935	149.482	1049.364	260.320	73.360	1106.300	243.177	46.724	1073.956	299.595	0.493	903.399	327.837	56.682	932.405	390.995	130.485	970.391	751.593	134.507	955.448	527.842	294.540	966.011	764.372	309.649	926.385	521.425	112.396	786.511	810.318	261.171	839.338	820.524	106.518	418.942	749.761	93.431	429.984	644.657	124.382	274.228	696.591	246.115	34.484	669.736	308.180	13.098	619.834	96.296	-11.459	625.242	114.858	15.845	628.326	151.445	2.536	692.152	10.964	721.675	510.343	220.267	811.774	483.365	-116.600	485.477	544.155	-94.721	472.456	650.781	-64.185	340.786	525.726	107.934	156.540	423.391	167.249	172.985	473.549	86.976	17.234	399.950	91.761	4.776	425.825	96.562	48.306	378.520	46.434	804.697	449.257	24.203	742.113	433.783	17.316	760.276	392.313	-89.223	842.591	697.093	-114.652	784.726	721.592	-123.564	805.246	762.339	-94.797	1116.591	783.676	97.182	1303.193	635.905	98.921	1499.954	493.737	219.216	1493.095	579.193	-20.667	843.280	423.981	-161.169	881.401	708.263
1648	16.47000	01:58:17:13	97.498	1613.959	627.739	114.042	1558.936	690.489	23.775	1562.179	620.662	243.473	1397.058	586.596	337.296	1199.909	627.804	332.160	1047.859	631.235	336.441	942.276	650.816	91.297	968.848	640.155	125.457	1083.988	598.387	98.108	1224.240	565.834	292.099	1289.395	703.039	113.624	1404.864	722.374	18.615	1310.888	732.647	103.774	1294.557	805.941	-29.109	1111.106	876.756	-110.128	1163.316	845.260	-155.524	978.886	791.007	-77.912	985.973	755.252	168.007	1371.349	420.220	330.084	1283.746	523.573	125.419	1281.033	405.070	239.930	1273.476	365.562	139.784	1286.807	499.157	149.444	1054.720	255.232	73.643	1112.592	239.310	47.216	1080.090	295.627	0.464	909.789	324.618	57.189	938.900	387.216	129.275	969.179	750.713	136.182	953.599	528.280	291.304	964.053	767.181	311.839	924.924	523.839	109.375	785.444	809.571	258.040	837.601	822.050	102.833	417.625	749.930	91.249	428.355	645.662	120.756	273.137	697.477	246.041	34.379	669.724	308.156	13.185	619.824	96.293	-11.453	625.234	114.867	15.877	628.355	151.275	2.464	692.191	12.578	722.899	503.935	223.156	810.664	484.281	-118.946	488.086	531.929	-101.370	474.815	639.158	-66.819	342.692	517.260	108.458	156.622	423.934	165.541	172.819	477.283	86.394	16.301	401.542	91.672	5.032	425.859	98.347	48.387	379.138	47.108	811.261	446.005	24.871	748.598	430.546	17.972	766.908	388.877	-88.592	845.444	700.214	-114.174	787.572	724.762	-123.537	808.079	765.266	-95.722	1119.724	784.965	97.932	1301.881	636.376	100.116	1498.371	494.940	219.803	1491.619	580.890	-20.193	849.705	420.871	-160.913	884.070	710.756
1649	16.48000	01:58:17:13	97.415	1612.081	628.974	113.713	1557.005	691.714	23.920	1560.171	621.286	244.358	1396.012	588.731	337.946	1198.565	630.053	332.738	1046.499	633.637	337.744	942.077	658.498	91.411	967.859	639.056	126.428	1082.950	598.225	99.054	1223.172	566.052	292.260	1287.773	704.963	114.163	1403.625	722.815	18.707	1310.673	733.660	103.627	1294.724	807.452	-30.728	1113.966	880.590	-111.330	1166.335	848.273	-156.194	981.934	793.346	-78.243	989.076	758.294	169.799	1371.889	422.637	331.475	1283.065	525.661	126.883	1282.466	405.693	241.408	1275.164	366.655	141.438	1286.256	500.417	149.507	1060.246	250.251	74.077	1119.107	235.484	47.836	1086.473	291.594	0.491	916.423	321.399	57.579	945.653	383.570	127.566	968.042	750.156	138.260	952.665	527.798	289.986	962.143	768.667	313.785	923.516	526.201	106.279	784.370	808.821	254.836	835.924	823.566	99.077	416.334	750.038	87.846	426.452	646.091	118.521	271.949	697.354	245.954	34.290	669.670	308.119	13.228	619.803	96.260	-11.422	625.266	115.165	15.813	628.015	151.094	2.433	692.242	14.483	724.018	497.407	225.722	809.561	485.849	-120.842	490.650	519.682	-108.134	477.545	627.875	-69.017	344.512	508.420	109.129	156.584	424.471	163.735	172.449	480.244	85.834	15.350	403.140	91.226	4.935	425.861	100.014	48.474	379.896	47.749	818.015	442.742	25.607	755.246	427.236	18.793	773.738	385.345	-87.755	847.945	703.976	-113.551	790.574	728.055	-123.455	811.224	768.423	-96.533	1122.775	788.116	98.590	1300.615	636.879	101.692	1496.692	496.324	220.384	1490.287	582.616	-19.699	856.275	417.604	-160.621	886.818	713.401
1650	16.49000	01:58:17:13	97.234	1610.345	630.093	113.243	1555.165	692.843	23.960	1558.165	621.763	245.262	1395.167	590.546	338.529	1197.369	632.250	333.063	1044.978	635.962	337.205	940.084	660.872	91.425	966.837	638.146	127.341	1081.863	598.129	99.887	1222.144	566.269	292.391	1286.235	706.823	114.644	1402.422	723.267	18.821	1310.612	734.624	103.524	1295.085	808.894	-32.301	1117.023	884.399	-112.461	1169.523	851.287	-156.806	985.184	795.724	-78.577	992.436	761.447	171.538	1372.573	425.199	332.825	1282.409	527.764	128.357	1283.946	406.317	242.896	1276.988	367.797	143.042	1285.677	501.743	149.634	1066.168	245.312	74.696	1125.868	231.712	48.890	1092.681	286.715	0.737	923.257	317.976	57.980	952.599	379.898	125.831	966.760	749.581	140.027	951.990	527.239	287.912	960.323	770.390	315.495	922.208	528.605	103.197	783.271	808.078	251.647	834.190	824.944	95.435	415.004	749.812	84.725	425.131	645.860	116.279	270.696	697.045	245.882	34.237	669.575	308.096	13.285	619.730	96.238	-11.407	625.271	115.454	15.731	627.651	151.158	2.492	692.260	16.925	725.519	490.292	228.154	808.613	486.780	-122.180	493.105	507.247	-114.395	480.225	616.129	-70.748	346.295	499.315	109.797	156.584	425.424	161.675	172.191	483.657	85.297	14.383	404.742	90.764	4.798	425.875	101.446	48.571	380.567	48.392	824.972	439.470	26.426	762.067	423.866	19.776	780.767	381.745	-87.170	850.814	707.393	-113.155	793.908	731.648	-123.337	814.570	771.690	-97.215	1125.896	791.180	99.126	1299.538	637.453	102.836	1495.137	497.347	220.931	1489.041	584.374	-19.189	862.987	414.186	-160.313	889.714	716.154
1651	16.50000	01:58:17:13	96.954	1608.660	631.140	112.653	1553.391	693.910	23.958	1556.240	622.063	246.153	1394.105	592.631	338.985	1195.943	634.417	333.214	1043.488	638.273	336.507	938.388	663.225	91.320	965.807	637.295	128.081	1080.852	598.086	100.698	1221.175	566.566	292.472	1284.683	708.661	115.153	1401.406	723.733	18.925	1310.680	735.683	103.412	1295.643	810.332	-33.822	1120.274	888.184	-113.521	1172.876	854.322	-157.358	988.636	798.145	-78.894	996.017	764.423	173.467	1373.278	427.520	334.092	1281.644	529.857	129.751	1285.503	406.887	244.377	1278.780	368.823	144.577	1285.084	503.157	149.967	1072.295	240.612	75.331	1132.781	228.053	50.050	1099.015	282.270	0.996	930.271	314.510	58.391	959.743	376.200	124.046	965.606	749.129	141.698	951.402	526.636	285.158	959.809	774.747	316.844	920.892	531.296	100.145	782.103	807.298	248.417	832.446	826.240	91.785	413.553	749.429	81.689	423.928	645.420	113.987	269.414	696.670	245.767	34.231	669.413	308.057	13.299	619.667	96.180	-11.452	625.291	115.734	15.629	627.240	152.097	2.846	692.023	19.179	726.695	483.570	230.455	807.699	487.537	-122.827	495.489	494.466	-120.052	482.872	603.832	-71.974	348.080	489.933	110.754	156.012	427.739	159.308	171.783	486.798	84.785	13.403	406.342	90.284	4.751	425.903	102.755	48.547	381.229	49.065	832.145	436.186	27.350	769.073	420.435	20.890	787.998	378.107	-86.626	853.987	710.700	-112.536	797.214	735.180	-123.178	818.178	775.077	-97.831	1129.277	794.167	99.620	1298.529	638.018	104.139	1493.742	498.250	221.455	1487.897	586.161	-18.667	869.841	410.634	-159.991	892.767	718.955
1652	16.51000	01:58:17:14	96.621	1606.971	632.035	111.908	1551.680	694.861	23.899	1554.316	622.209	247.057	1393.063	594.585	339.825	1194.428	637.522	333.149	1042.057	640.437	335.608	935.796	662.903	91.088	964.774	636.526	128.655	1079.911	598.132	101.396	1220.333	566.859	292.022	1283.078	710.357	115.754	1400.469	724.247	18.965	1310.943	736.834	103.297	1296.217	811.770	-35.283	1123.718	891.952	-114.514	1176.393	857.390	-157.826	992.184	800.710	-79.137	999.665	767.555	175.768	1374.275	430.264	335.352	1280.861	531.994	131.116	1287.132	407.401	246.049	1280.500	370.084	145.958	1284.442	504.666	150.140	1079.075	236.157	76.509	1139.975	224.118	50.955	1106.048	278.390	1.419	937.422	310.877	58.791	967.074	372.527	122.616	964.389	749.289	142.736	950.641	526.393	283.749	957.778	775.875	318.600	919.911	533.659	97.076	780.859	806.553	245.145	830.718	827.470	88.082	412.183	748.938	78.661	422.679	644.727	111.745	268.203	696.105	245.600	34.257	669.267	308.042	13.365	619.574	96.111	-11.464	625.260	116.005	15.513	626.790	152.096	2.852	691.945	21.077	727.797	477.318	232.512	806.853	488.325	-121.139	497.933	481.542	-125.162	485.479	591.199	-72.621	349.760	480.326	111.251	155.882	428.612	156.833	171.453	489.775	84.299	12.413	407.935	89.771	4.704	425.818	103.949	48.510	381.796	49.794	839.548	432.883	28.405	776.284	416.935	22.099	795.431	374.456	-86.191	857.563	713.780	-111.977	800.679	738.757	-122.879	821.892	778.430	-98.437	1132.927	797.460	100.196	1297.440	638.515	105.467	1492.294	499.027	221.945	1486.787	587.909	-18.133	876.840	406.968	-159.665	896.000	721.795
1653	16.52000	01:58:17:14	96.237	1605.381	632.872	111.088	1550.015	695.727	23.797	1552.452	622.126	247.918	1391.912	596.663	341.062	1193.464	640.096	332.776	1040.528	642.531	334.593	934.126	665.152	90.697	963.735	635.845	129.073	1079.047	598.255	102.020	1219.571	567.121	291.825	1281.374	712.742	116.367	1399.650	724.724	18.986	1311.373	738.089	103.177	1296.870	813.222	-36.694	1127.356	895.714	-115.446	1180.081	860.492	-158.256	995.969	803.340	-79.440	1003.609	770.547	177.650	1374.904	432.651	336.537	1279.977	534.233	132.482	1288.817	407.816	247.724	1282.267	371.439	147.260	1283.796	506.217	151.048	1085.138	231.627	77.698	1147.327	220.545	51.968	1113.238	274.400	1.918	944.774	307.299	59.071	974.653	369.008	120.667	963.202	748.790	143.629	950.015	526.243	281.477	955.975	777.578	319.562	918.772	535.875	94.001	779.577	805.801	241.907	828.883	828.617	84.354	410.790	748.208	76.134	422.142	643.644	109.531	266.882	695.325	245.406	34.286	669.071	308.002	13.427	619.498	96.061	-11.501	625.228	116.262	15.388	626.328	152.062	2.900	691.851	24.000	728.885	470.840	234.469	806.119	489.012	-120.717	499.512	469.457	-130.790	488.560	579.564	-72.924	351.381	470.657	111.715	155.739	429.393	154.279	171.232	492.533	83.841	11.415	409.519	90.774	3.483	427.738	107.214	48.412	383.269	50.609	847.186	429.560	29.623	783.720	413.355	23.439	803.090	370.777	-85.757	861.183	717.123	-111.407	804.622	742.400	-122.564	825.856	781.826	-98.996	1136.515	803.245	100.633	1296.652	639.041	106.832	1490.961	499.798	222.410	1485.694	589.715	-17.588	883.983	403.217	-159.359	899.434	724.691
1654	16.53000	01:58:17:14	95.823	1603.829	633.480	110.200	1548.455	696.446	23.644	1550.694	621.951	248.689	1390.899	598.631	341.184	1192.061	642.216	332.234	1039.103	644.683	333.482	932.599	667.401	90.165	962.694	635.226	129.335	1078.237	598.453	102.531	1218.860	567.474	291.801	1279.780	714.512	116.901	1398.907	725.188	18.928	1311.915	739.319	103.118	1297.618	814.672	-38.010	1131.182	899.468	-116.319	1183.949	863.618	-158.593	999.815	806.062	-79.713	1007.664	773.653	179.565	1375.481	435.256	337.816	1279.095	536.631	133.905	1290.565	408.217	249.553	1284.300	372.241	148.502	1283.173	507.778	151.970	1091.774	227.336	79.199	1154.798	216.967	52.986	1120.937	270.622	2.514	952.276	303.571	59.450	982.391	365.396	118.901	961.592	749.304	144.202	949.427	526.413	279.129	954.218	779.249	320.400	917.749	538.043	90.928	778.210	804.929	238.612	827.093	829.695	80.694	409.285	747.091	72.579	420.126	643.033	107.255	265.631	694.434	245.182	34.392	668.924	307.985	13.527	619.418	95.986	-11.523	625.185	116.209	15.342	626.190	152.039	2.921	691.769	26.322	729.828	464.634	236.289	805.683	489.245	-119.515	501.451	456.617	-134.243	490.730	565.936	-72.784	352.857	460.943	112.155	155.612	429.935	151.628	171.080	495.030	83.413	10.413	411.087	87.957	7.050	423.865	108.561	48.131	383.903	51.478	855.075	426.224	31.009	791.398	409.698	24.905	810.981	367.094	-85.327	865.175	720.300	-110.736	808.498	745.810	-122.164	829.934	785.130	-99.518	1140.228	806.433	100.976	1295.918	639.632	108.238	1489.626	500.514	222.847	1484.709	591.486	-17.031	891.276	399.399	-159.085	903.107	727.626
1655	16.54000	01:58:17:14	95.361	1602.398	633.932	109.163	1547.024	697.061	23.483	1548.980	621.571	249.457	1389.825	600.559	341.183	1190.656	644.233	331.657	1037.653	646.775	332.239	931.146	669.594	89.481	961.652	634.658	129.355	1077.562	598.716	102.948	1218.185	567.862	291.616	1278.276	716.347	117.447	1398.381	725.579	18.767	1312.510	740.388	103.044	1298.548	816.167	-39.233	1135.201	903.211	-117.136	1188.004	866.756	-158.889	1003.886	808.876	-79.912	1011.931	776.729	181.457	1376.031	437.588	339.477	1278.877	538.690	135.745	1292.365	409.046	251.751	1286.041	373.638	149.866	1282.909	509.053	153.122	1098.547	223.313	80.980	1162.498	213.444	54.415	1128.315	266.826	3.204	959.993	299.892	59.821	990.359	361.856	116.532	960.423	748.255	144.462	948.963	527.106	276.611	952.559	780.835	320.893	916.731	540.258	87.821	776.836	803.947	235.225	825.321	830.744	76.945	407.816	746.063	69.546	418.923	641.976	104.919	264.371	693.416	244.901	34.502	668.683	307.940	13.562	619.319	95.921	-11.566	625.131	116.151	15.281	626.011	152.039	2.968	691.638	29.097	730.862	458.338	237.870	805.084	489.865	-117.756	503.193	443.762	-137.991	492.930	553.215	-72.222	354.151	451.121	112.496	155.454	430.365	148.967	171.013	497.156	83.015	9.410	412.636	87.530	7.135	423.690	109.163	48.384	383.358	52.390	863.223	422.885	32.551	799.329	405.977	26.491	819.092	363.422	-84.931	869.316	723.482	-110.216	812.793	749.306	-121.729	834.166	788.423	-100.013	1144.146	809.198	101.268	1295.278	640.209	109.653	1488.241	501.124	223.472	1483.639	593.719	-16.451	898.737	395.538	-158.835	906.994	730.619
1656	16.55000	01:58:17:15	94.847	1600.991	634.251	108.069	1545.655	697.508	23.233	1547.406	620.975	250.148	1388.814	602.438	341.026	1189.252	646.248	330.922	1036.213	648.801	330.850	929.652	671.812	88.653	960.623	634.125	129.235	1076.931	599.050	103.308	1217.449	568.197	291.335	1276.896	718.132	117.977	1397.879	725.896	18.502	1313.339	741.454	102.921	1299.655	817.587	-40.367	1139.421	906.940	-117.897	1192.257	869.892	-159.147	1008.065	811.875	-80.076	1016.340	780.060	183.422	1376.534	440.057	340.402	1277.922	540.874	137.696	1294.228	409.957	253.854	1287.513	375.442	151.174	1282.723	510.273	154.354	1105.675	219.356	82.859	1170.441	210.123	55.898	1136.200	263.146	3.903	967.930	296.291	60.208	998.548	358.386	114.335	959.099	747.960	144.670	948.563	527.461	273.968	950.874	782.387	321.248	915.808	542.278	84.405	775.573	803.116	231.853	823.457	831.630	73.274	406.394	744.855	66.713	417.618	640.716	102.661	263.102	692.255	244.595	34.625	668.454	307.920	13.599	619.227	95.829	-11.616	625.076	116.084	15.227	625.836	151.993	3.001	691.463	32.217	731.641	452.671	239.414	804.583	490.454	-115.435	504.802	430.868	-140.235	495.054	539.257	-71.278	355.377	441.441	112.850	155.217	430.638	146.311	170.908	498.922	82.650	8.408	414.162	87.227	7.118	423.515	110.414	48.412	383.592	53.343	871.639	419.555	34.213	807.517	402.222	28.208	827.424	359.761	-84.507	873.742	726.712	-109.480	817.214	752.501	-121.211	838.716	791.697	-100.578	1148.419	812.175	101.416	1294.705	640.746	111.066	1486.933	501.709	223.801	1482.601	595.635	-15.846	906.393	391.660	-158.612	911.095	733.695
1657	16.56000	01:58:17:15	94.252	1599.676	634.394	106.789	1544.355	697.819	22.964	1545.892	620.223	250.888	1387.843	604.200	340.724	1187.862	648.287	330.118	1034.810	650.874	329.321	928.289	673.961	87.683	959.614	633.602	128.973	1076.313	599.400	103.551	1216.899	568.454	290.988	1275.679	719.773	118.551	1397.515	726.194	18.409	1314.206	742.593	102.701	1300.967	818.972	-41.414	1143.839	910.646	-118.604	1196.713	873.014	-159.369	1012.426	815.025	-80.246	1020.888	783.411	185.103	1376.433	442.187	341.307	1276.895	543.076	139.730	1296.095	410.918	255.748	1289.139	376.930	152.440	1282.595	511.416	155.728	1112.730	215.274	84.808	1178.651	206.967	57.491	1144.542	259.562	4.721	976.163	292.714	60.643	1006.956	354.958	111.995	957.736	747.673	147.012	947.715	525.831	271.188	949.204	783.823	321.050	914.523	544.119	81.077	774.203	802.193	228.281	821.758	832.519	69.668	404.954	743.560	64.118	416.309	639.269	100.418	261.878	690.976	244.344	34.785	668.156	307.910	13.620	619.057	95.739	-11.668	625.047	116.023	15.162	625.634	151.957	3.079	691.299	35.383	732.558	446.702	240.707	804.184	490.873	-112.524	506.262	418.138	-141.763	497.027	525.343	-69.870	356.530	431.773	113.223	155.013	430.719	143.567	170.930	500.402	82.319	7.411	415.660	86.891	7.182	423.220	111.979	48.431	384.050	54.326	880.319	416.241	35.933	815.959	398.472	30.060	835.984	356.105	-84.169	878.403	729.813	-108.943	821.711	755.773	-120.645	843.134	794.866	-101.099	1152.873	815.424	101.425	1294.322	641.352	112.506	1485.524	502.159	224.033	1481.612	597.435	-15.206	914.269	387.785	-158.416	915.398	736.844
