NO_OF_FRAMES	740
NO_OF_CAMERAS	16
NO_OF_MARKERS	70
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-07-08, 11:39:23.814	10092.39355540
DATA_INCLUDED	3D
MARKER_NAMES	RKneeIn_A	RKneeIn_B	RKneeOut_A	RKneeOut_B	LKneeIn_B	HeadFront_B	HeadFront_A	LKneeIn_A	HeadL_A	HeadL_B	HeadR_A	HeadR_B	Chest_A	Chest_B	WaistLFront_A	WaistLFront_B	WaistRFront_A	WaistRFront_B	LShoulderTop_A	LShoulderTop_B	RShoulderTop_A	RShoulderTop_B	SpineThoracic2_A	SpineThoracic2_B	SpineThoracic12_A	SpineThoracic12_B	WaistL_A	WaistL_B	WaistR_A	WaistR_B	WaistBack_A	WaistBack_B	LHeelBack_A	LHeelBack_B	RHeelBack_A	RHeelBack_B	LAnkleOut_A	LAnkleOut_B	RAnkleOut_A	RAnkleOut_B	LForefoot2_A	RForefoot2_A	LForefoot2_B	RForefoot2_B	LForefoot5_A	RForefoot5_A	LForefoot5_B	RForefoot5_B	LHand2_A	LHand2_B	RHand2_A	RHand2_B	LWristIn_A	LWristIn_B	RWristIn_A	RWristIn_B	LWristOut_A	RWristOut_A	LWristOut_B	RWristOut_B	LElbowIn_A	LElbowIn_B	RElbowIn_A	RElbowIn_B	LElbowOut_A	LElbowOut_B	RElbowOut_A	RElbowOut_B	LKneeOut_A	LKneeOut_B
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Mixed	Measured	Measured	Measured
Frame	Time	SMPTE	RKneeIn_A X	RKneeIn_A Y	RKneeIn_A Z	RKneeIn_B X	RKneeIn_B Y	RKneeIn_B Z	RKneeOut_A X	RKneeOut_A Y	RKneeOut_A Z	RKneeOut_B X	RKneeOut_B Y	RKneeOut_B Z	LKneeIn_B X	LKneeIn_B Y	LKneeIn_B Z	HeadFront_B X	HeadFront_B Y	HeadFront_B Z	HeadFront_A X	HeadFront_A Y	HeadFront_A Z	LKneeIn_A X	LKneeIn_A Y	LKneeIn_A Z	HeadL_A X	HeadL_A Y	HeadL_A Z	HeadL_B X	HeadL_B Y	HeadL_B Z	HeadR_A X	HeadR_A Y	HeadR_A Z	HeadR_B X	HeadR_B Y	HeadR_B Z	Chest_A X	Chest_A Y	Chest_A Z	Chest_B X	Chest_B Y	Chest_B Z	WaistLFront_A X	WaistLFront_A Y	WaistLFront_A Z	WaistLFront_B X	WaistLFront_B Y	WaistLFront_B Z	WaistRFront_A X	WaistRFront_A Y	WaistRFront_A Z	WaistRFront_B X	WaistRFront_B Y	WaistRFront_B Z	LShoulderTop_A X	LShoulderTop_A Y	LShoulderTop_A Z	LShoulderTop_B X	LShoulderTop_B Y	LShoulderTop_B Z	RShoulderTop_A X	RShoulderTop_A Y	RShoulderTop_A Z	RShoulderTop_B X	RShoulderTop_B Y	RShoulderTop_B Z	SpineThoracic2_A X	SpineThoracic2_A Y	SpineThoracic2_A Z	SpineThoracic2_B X	SpineThoracic2_B Y	SpineThoracic2_B Z	SpineThoracic12_A X	SpineThoracic12_A Y	SpineThoracic12_A Z	SpineThoracic12_B X	SpineThoracic12_B Y	SpineThoracic12_B Z	WaistL_A X	WaistL_A Y	WaistL_A Z	WaistL_B X	WaistL_B Y	WaistL_B Z	WaistR_A X	WaistR_A Y	WaistR_A Z	WaistR_B X	WaistR_B Y	WaistR_B Z	WaistBack_A X	WaistBack_A Y	WaistBack_A Z	WaistBack_B X	WaistBack_B Y	WaistBack_B Z	LHeelBack_A X	LHeelBack_A Y	LHeelBack_A Z	LHeelBack_B X	LHeelBack_B Y	LHeelBack_B Z	RHeelBack_A X	RHeelBack_A Y	RHeelBack_A Z	RHeelBack_B X	RHeelBack_B Y	RHeelBack_B Z	LAnkleOut_A X	LAnkleOut_A Y	LAnkleOut_A Z	LAnkleOut_B X	LAnkleOut_B Y	LAnkleOut_B Z	RAnkleOut_A X	RAnkleOut_A Y	RAnkleOut_A Z	RAnkleOut_B X	RAnkleOut_B Y	RAnkleOut_B Z	LForefoot2_A X	LForefoot2_A Y	LForefoot2_A Z	RForefoot2_A X	RForefoot2_A Y	RForefoot2_A Z	LForefoot2_B X	LForefoot2_B Y	LForefoot2_B Z	RForefoot2_B X	RForefoot2_B Y	RForefoot2_B Z	LForefoot5_A X	LForefoot5_A Y	LForefoot5_A Z	RForefoot5_A X	RForefoot5_A Y	RForefoot5_A Z	LForefoot5_B X	LForefoot5_B Y	LForefoot5_B Z	RForefoot5_B X	RForefoot5_B Y	RForefoot5_B Z	LHand2_A X	LHand2_A Y	LHand2_A Z	LHand2_B X	LHand2_B Y	LHand2_B Z	RHand2_A X	RHand2_A Y	RHand2_A Z	RHand2_B X	RHand2_B Y	RHand2_B Z	LWristIn_A X	LWristIn_A Y	LWristIn_A Z	LWristIn_B X	LWristIn_B Y	LWristIn_B Z	RWristIn_A X	RWristIn_A Y	RWristIn_A Z	RWristIn_B X	RWristIn_B Y	RWristIn_B Z	LWristOut_A X	LWristOut_A Y	LWristOut_A Z	RWristOut_A X	RWristOut_A Y	RWristOut_A Z	LWristOut_B X	LWristOut_B Y	LWristOut_B Z	RWristOut_B X	RWristOut_B Y	RWristOut_B Z	LElbowIn_A X	LElbowIn_A Y	LElbowIn_A Z	LElbowIn_B X	LElbowIn_B Y	LElbowIn_B Z	RElbowIn_A X	RElbowIn_A Y	RElbowIn_A Z	RElbowIn_B X	RElbowIn_B Y	RElbowIn_B Z	LElbowOut_A X	LElbowOut_A Y	LElbowOut_A Z	LElbowOut_B X	LElbowOut_B Y	LElbowOut_B Z	RElbowOut_A X	RElbowOut_A Y	RElbowOut_A Z	RElbowOut_B X	RElbowOut_B Y	RElbowOut_B Z	LKneeOut_A X	LKneeOut_A Y	LKneeOut_A Z	LKneeOut_B X	LKneeOut_B Y	LKneeOut_B Z	
2021	20.20000	00:56:39:12	-1791.652	1185.226	241.837	2057.208	1061.399	380.849	-1832.983	1061.648	303.444	2096.485	1187.411	412.733	2101.973	823.806	335.955	2028.448	1041.418	1313.308	-1326.541	1254.555	1332.159	-1467.361	1237.664	429.173	-1432.757	1340.465	1282.765	2082.678	892.302	1294.377	-1398.011	1134.090	1260.880	2187.777	1060.411	1277.659	-1407.330	1267.022	932.956	2079.998	963.126	991.245	-1590.280	1370.066	716.682	2204.457	779.411	774.375	-1638.890	1144.279	678.009	2278.974	1048.808	771.367	-1465.592	1363.934	1073.404	2075.420	864.752	1096.965	-1393.709	1120.654	1034.669	2131.958	1073.696	1073.852	-1545.437	1195.768	1139.727	2247.627	912.998	1147.901	-1629.813	1191.671	1057.453	2316.555	893.614	1054.566	-1731.656	1409.095	831.494	2258.473	739.643	834.462	-1741.812	1113.628	789.769	2313.969	1054.199	836.026	-1711.957	1214.255	936.525	2359.137	881.390	929.182	-1594.318	1367.882	32.248	2430.149	680.559	61.754	-2217.641	1174.349	211.975	2267.206	1144.013	28.645	-1511.570	1382.670	71.996	2341.362	634.564	129.509	-2165.222	1109.683	169.469	2201.760	1206.702	99.090	-1371.762	1279.356	26.907	-2115.267	1119.263	35.960	2169.943	617.612	24.599	2005.453	1223.138	48.279	-1383.849	1331.315	26.298	-2162.304	1074.384	49.392	2230.503	562.346	16.708	2055.160	1267.915	24.525	-1513.011	1615.553	661.876	1839.276	988.888	653.002	-1229.439	1349.120	813.025	1918.987	1277.420	629.942	-1533.206	1542.244	681.503	1894.077	1026.740	732.698	-1310.463	1362.554	806.176	1914.496	1239.645	691.458	-1589.334	1618.049	681.417	-1243.889	1323.212	739.023	1928.088	982.836	654.959	1984.750	1204.618	630.139	-1586.724	1462.427	832.007	2059.281	935.190	849.590	-1401.807	1194.920	806.538	2057.312	1105.882	811.981	-1663.381	1531.215	864.532	1993.739	851.778	834.971	-1356.789	1108.362	751.901	2131.493	1181.189	803.127	-1421.386	1363.072	433.508	2112.421	678.719	346.643
2022	20.21000	00:56:39:12	-1789.744	1181.074	242.981	2054.872	1061.519	381.887	-1833.016	1058.769	305.774	2093.896	1188.495	412.743	2104.861	825.750	328.591	2025.805	1053.480	1304.041	-1328.061	1253.547	1333.974	-1468.490	1237.393	429.417	-1434.843	1339.261	1284.632	2075.502	902.635	1285.959	-1399.625	1132.965	1262.821	2186.096	1067.670	1269.655	-1409.011	1264.871	935.068	2079.000	972.571	982.766	-1590.740	1369.201	717.913	2202.965	782.618	767.761	-1640.864	1143.550	679.916	2283.585	1050.073	766.347	-1466.765	1363.099	1075.060	2070.265	875.231	1089.809	-1396.767	1118.406	1036.759	2132.422	1080.410	1064.891	-1547.824	1195.233	1141.655	2241.715	917.203	1142.661	-1632.192	1191.735	1059.282	2312.317	895.150	1050.697	-1731.954	1409.494	832.488	2254.489	741.458	828.808	-1744.219	1114.056	791.425	2318.748	1053.779	831.709	-1714.134	1214.549	938.052	2356.516	880.111	927.267	-1594.264	1367.989	32.264	2432.522	678.614	57.699	-2216.086	1174.861	209.894	2267.234	1144.071	28.402	-1511.574	1382.613	72.087	2343.543	633.917	126.787	-2163.647	1109.209	168.804	2202.133	1207.310	98.801	-1371.777	1279.345	26.945	-2111.016	1116.806	36.220	2170.937	618.241	25.331	2006.667	1222.874	49.122	-1383.824	1331.309	26.275	-2158.910	1072.955	49.394	2230.660	562.128	16.591	2055.130	1267.852	25.041	-1520.654	1615.913	663.326	1843.863	1009.005	643.230	-1233.760	1344.278	815.149	1920.802	1271.700	620.550	-1539.166	1541.801	682.683	1901.492	1043.786	721.618	-1314.739	1358.212	809.131	1914.529	1229.956	680.403	-1596.877	1616.700	683.015	-1248.970	1319.350	740.971	1932.246	994.772	645.010	1989.525	1201.114	620.290	-1590.351	1460.822	833.488	2057.659	946.674	843.422	-1406.765	1191.249	808.252	2063.156	1104.982	802.458	-1668.296	1528.155	866.574	1989.727	864.802	827.665	-1362.534	1104.666	753.027	2137.109	1181.541	791.881	-1422.113	1362.658	433.928	2113.183	680.724	340.468
2023	20.22000	00:56:39:12	-1788.445	1177.137	244.416	2053.817	1061.389	382.776	-1833.237	1055.816	308.297	2090.703	1190.250	414.227	2108.471	828.491	321.803	2023.061	1066.101	1294.364	-1330.678	1252.677	1335.959	-1469.766	1237.171	429.577	-1437.517	1338.017	1286.724	2068.095	913.749	1277.950	-1401.880	1131.775	1265.025	2184.175	1075.001	1261.554	-1411.038	1262.626	937.526	2077.863	981.505	974.549	-1591.338	1368.304	719.313	2201.703	785.379	761.624	-1642.927	1142.812	681.910	2288.106	1051.166	761.629	-1468.362	1362.226	1077.063	2065.553	885.134	1082.471	-1400.351	1115.987	1039.187	2134.315	1086.742	1057.477	-1550.752	1194.681	1143.709	2236.937	921.121	1136.917	-1635.055	1191.788	1061.201	2308.432	896.757	1046.698	-1732.524	1409.839	833.558	2251.567	743.708	823.435	-1746.882	1114.437	793.217	2323.217	1052.995	826.858	-1716.521	1215.030	939.538	2354.028	879.586	924.810	-1594.218	1368.160	32.281	2434.101	679.904	53.670	-2214.607	1175.355	208.062	2267.194	1143.974	28.085	-1511.558	1382.648	72.163	2345.177	635.063	124.608	-2162.266	1108.776	168.405	2201.457	1208.598	99.442	-1371.736	1279.368	26.930	-2106.798	1114.412	36.629	2171.578	618.420	25.860	2006.989	1223.826	49.642	-1383.796	1331.311	26.280	-2155.676	1071.778	49.503	2231.080	562.191	16.663	2055.342	1268.318	25.153	-1527.644	1616.260	665.458	1846.126	1026.272	635.493	-1237.713	1338.819	817.508	1926.721	1267.470	609.600	-1544.597	1541.449	684.329	1909.518	1058.577	710.420	-1318.743	1353.450	812.330	1917.018	1222.838	666.983	-1603.841	1615.519	684.910	-1253.753	1314.909	743.259	1935.150	1004.328	635.462	1994.135	1198.140	609.354	-1593.686	1459.320	835.265	2057.092	956.462	836.805	-1411.720	1187.419	810.390	2066.673	1104.095	794.032	-1672.491	1525.346	868.598	1987.680	875.687	820.590	-1368.592	1100.672	754.644	2140.342	1181.228	782.284	-1423.134	1362.258	434.366	2112.926	683.263	335.862
2024	20.23000	00:56:39:13	-1786.876	1172.820	246.155	2054.324	1061.656	382.884	-1833.671	1052.850	310.818	2090.268	1190.228	412.445	2105.224	831.408	320.262	2020.356	1079.410	1284.353	-1333.776	1251.666	1338.277	-1471.247	1236.889	429.764	-1440.788	1336.736	1289.069	2060.699	925.450	1270.661	-1404.687	1130.558	1267.574	2182.042	1082.045	1253.835	-1413.408	1260.369	940.287	2076.736	990.036	966.851	-1592.193	1367.267	720.675	2200.575	787.780	755.986	-1645.293	1141.960	683.911	2292.087	1051.912	756.804	-1470.252	1361.244	1079.292	2061.061	894.243	1075.554	-1404.481	1113.429	1041.938	2135.806	1093.050	1050.486	-1554.239	1194.149	1145.956	2232.747	925.397	1132.205	-1638.449	1191.874	1063.258	2304.818	898.723	1043.096	-1733.299	1410.164	834.641	2248.900	746.018	818.419	-1749.772	1114.792	795.122	2327.428	1052.852	822.568	-1719.286	1215.518	941.186	2351.997	879.497	921.704	-1594.183	1368.202	32.182	2434.532	681.743	50.934	-2213.233	1175.907	206.093	2267.145	1143.781	27.799	-1511.597	1382.613	72.118	2345.854	637.657	123.061	-2161.118	1108.433	167.945	2200.870	1208.571	99.348	-1371.740	1279.344	26.932	-2102.797	1112.030	37.051	2171.906	618.472	26.097	2007.250	1224.148	50.372	-1383.749	1331.317	26.251	-2152.860	1070.480	49.483	2231.429	562.495	16.950	2056.404	1268.756	25.667	-1534.012	1616.732	668.005	1850.634	1040.877	626.427	-1241.116	1332.636	820.242	1932.525	1264.476	600.570	-1549.605	1541.229	686.255	1916.475	1070.760	699.877	-1322.399	1348.279	815.884	1921.788	1217.862	654.311	-1610.128	1614.531	687.127	-1258.325	1309.805	745.959	1937.254	1012.019	626.907	2001.524	1196.570	598.373	-1596.956	1458.099	837.254	2057.365	964.373	829.500	-1416.971	1183.398	812.764	2069.312	1103.718	785.903	-1676.596	1523.049	870.994	1986.265	885.987	813.925	-1374.958	1096.409	756.527	2143.938	1179.121	772.393	-1424.211	1361.837	434.736	2112.057	686.386	332.677
2025	20.24000	00:56:39:13	-1785.126	1168.003	247.980	2056.605	1063.054	382.582	-1834.435	1049.923	313.384	2092.004	1192.089	410.730	2105.483	835.042	316.822	2017.459	1092.812	1274.053	-1337.485	1250.621	1341.008	-1472.840	1236.602	429.953	-1444.754	1335.363	1291.747	2053.376	937.533	1263.674	-1408.076	1129.298	1270.374	2179.951	1089.912	1246.652	-1416.161	1258.035	943.352	2075.831	997.739	959.871	-1593.122	1366.172	722.162	2199.631	789.925	751.135	-1647.770	1141.023	686.131	2296.124	1052.835	754.148	-1472.513	1359.983	1081.834	2057.265	902.640	1069.184	-1409.105	1110.756	1045.055	2136.103	1099.443	1043.247	-1558.260	1193.626	1148.423	2228.465	930.805	1127.758	-1642.315	1191.934	1065.460	2301.612	901.515	1040.163	-1734.264	1410.456	835.600	2246.483	748.180	814.298	-1752.906	1115.106	796.878	2330.867	1053.152	818.788	-1722.244	1216.036	942.826	2350.461	879.799	919.122	-1594.142	1368.362	32.049	2434.343	683.195	50.267	-2210.825	1176.725	204.446	2267.204	1143.723	27.551	-1511.701	1382.645	72.128	2345.580	640.126	122.904	-2159.565	1107.653	167.931	2200.886	1208.354	98.897	-1371.759	1279.364	26.933	-2099.500	1109.624	37.258	2171.789	618.504	26.025	2007.535	1224.371	50.718	-1383.778	1331.305	26.249	-2150.438	1068.920	49.184	2231.508	562.779	17.105	2056.480	1268.702	25.939	-1539.784	1617.240	670.816	1855.035	1053.569	617.354	-1244.822	1326.156	823.299	1940.302	1262.472	592.957	-1554.081	1541.123	688.606	1922.465	1080.536	690.218	-1325.880	1342.747	819.823	1926.737	1212.846	640.758	-1615.866	1613.708	689.612	-1262.939	1304.272	748.893	1938.007	1018.456	619.437	2009.021	1195.114	587.288	-1600.243	1456.981	839.297	2058.187	970.471	821.775	-1422.425	1179.270	815.589	2072.216	1103.642	777.925	-1680.535	1520.993	873.486	1985.095	895.122	807.007	-1381.646	1091.860	758.807	2148.706	1176.305	763.375	-1425.561	1361.360	435.139	2109.697	690.710	331.183
2026	20.25000	00:56:39:13	-1782.469	1162.356	250.092	2057.610	1065.337	382.562	-1835.452	1046.924	315.917	2095.846	1192.178	410.079	2104.525	839.125	315.135	2014.345	1105.826	1264.115	-1341.800	1249.527	1344.040	-1474.586	1236.296	430.123	-1449.333	1333.930	1294.689	2046.559	949.518	1256.972	-1412.017	1127.962	1273.431	2178.593	1098.201	1240.694	-1419.246	1255.658	946.706	2074.807	1004.486	953.420	-1594.308	1364.965	723.750	2198.671	791.654	747.654	-1650.468	1139.990	688.375	2299.084	1053.722	751.048	-1475.142	1358.874	1084.533	2054.169	909.813	1062.846	-1414.227	1107.971	1048.635	2136.148	1105.708	1036.303	-1562.781	1193.106	1151.005	2224.093	936.423	1123.804	-1646.574	1192.046	1067.837	2298.300	904.743	1037.902	-1735.475	1410.689	836.662	2243.876	750.235	811.658	-1756.253	1115.385	798.775	2333.373	1053.778	815.673	-1725.655	1216.369	944.117	2349.201	880.885	917.867	-1594.147	1368.390	31.953	2433.324	682.974	51.973	-2210.758	1176.994	201.626	2267.334	1143.735	27.320	-1511.798	1382.644	72.089	2344.091	641.530	123.778	-2158.883	1107.740	165.974	2201.537	1208.101	98.634	-1371.787	1279.362	26.952	-2096.346	1107.540	37.111	2171.337	618.529	25.685	2007.836	1224.118	51.351	-1383.730	1331.295	26.275	-2148.337	1067.379	48.703	2231.310	563.025	17.335	2056.351	1268.601	26.311	-1544.890	1617.627	673.866	1860.105	1064.133	608.311	-1247.652	1318.967	826.745	1951.416	1260.716	586.031	-1558.278	1541.822	691.353	1928.045	1088.050	681.424	-1329.288	1336.794	823.906	1933.516	1207.049	627.458	-1621.045	1612.966	692.320	-1267.608	1298.225	751.997	1941.188	1024.685	611.441	2018.387	1192.554	576.201	-1603.480	1456.046	841.553	2060.307	972.974	813.706	-1428.027	1174.976	818.754	2075.758	1103.872	770.316	-1684.281	1519.269	876.223	1982.320	903.401	801.583	-1388.704	1087.084	761.547	2154.872	1173.891	754.914	-1427.050	1360.933	435.541	2107.525	694.277	330.204
2027	20.26000	00:56:39:13	-1782.687	1158.864	251.831	2058.551	1067.805	382.194	-1836.860	1043.983	318.316	2099.374	1193.474	410.536	2102.855	842.887	314.856	2010.758	1118.172	1254.602	-1346.740	1248.328	1347.342	-1476.457	1235.977	430.328	-1454.442	1332.450	1297.903	2040.278	961.102	1250.844	-1416.526	1126.571	1276.647	2175.017	1106.832	1233.841	-1422.707	1253.224	950.200	2075.928	1010.278	946.038	-1595.770	1363.621	725.183	2198.007	793.646	745.762	-1653.586	1139.178	690.069	2301.230	1055.018	748.379	-1478.200	1357.663	1087.362	2050.316	918.159	1056.686	-1419.745	1105.181	1052.367	2136.267	1112.119	1030.168	-1567.760	1192.825	1153.907	2219.554	942.429	1120.604	-1651.165	1192.242	1070.117	2295.355	908.222	1037.105	-1736.863	1410.835	837.683	2241.969	752.349	810.275	-1759.896	1115.632	800.667	2335.391	1054.858	813.451	-1729.375	1216.818	945.868	2347.591	882.768	917.657	-1594.097	1368.498	31.707	2432.100	683.668	54.349	-2209.760	1177.527	199.291	2267.524	1143.811	27.012	-1511.929	1382.646	72.017	2341.916	642.560	125.177	-2158.132	1107.382	165.054	2202.260	1208.168	98.430	-1371.770	1279.358	26.963	-2093.807	1105.513	37.317	2170.562	618.447	25.176	2008.244	1224.576	52.224	-1383.691	1331.282	26.234	-2146.433	1066.066	47.940	2230.955	563.320	17.572	2056.707	1268.804	26.659	-1549.594	1618.142	677.136	1865.768	1073.027	598.798	-1251.555	1311.861	829.979	1964.488	1258.969	580.313	-1563.290	1543.103	694.228	1933.383	1093.863	673.189	-1332.543	1330.434	828.612	1942.693	1202.676	615.129	-1625.495	1612.451	695.260	-1272.326	1291.879	755.295	1947.071	1030.173	602.302	2029.069	1190.067	566.434	-1606.688	1455.287	844.121	2061.931	976.011	806.287	-1433.918	1170.492	822.204	2081.155	1104.074	763.304	-1688.038	1517.788	878.893	1981.349	908.374	794.971	-1396.131	1082.093	764.585	2162.288	1171.623	747.425	-1428.693	1360.432	435.950	2104.390	697.615	330.273
2028	20.27000	00:56:39:14	-1783.038	1155.522	253.550	2059.309	1069.877	382.368	-1838.593	1041.209	320.690	2101.441	1195.009	410.760	2101.123	846.011	315.644	2006.515	1129.708	1245.610	-1352.266	1247.021	1350.987	-1478.458	1235.602	430.527	-1460.103	1330.918	1301.424	2034.296	972.184	1245.281	-1421.669	1125.163	1280.065	2171.124	1115.846	1227.778	-1426.521	1250.758	953.956	2075.589	1016.342	939.915	-1597.556	1362.179	726.656	2197.245	795.830	745.515	-1656.797	1137.632	692.549	2302.563	1056.817	746.476	-1481.667	1356.387	1090.519	2045.853	926.249	1051.237	-1425.776	1102.346	1056.452	2136.226	1118.876	1024.627	-1573.244	1192.346	1156.851	2215.047	948.525	1117.951	-1656.030	1192.432	1072.359	2291.780	912.230	1036.339	-1738.441	1410.904	838.634	2240.725	754.686	809.771	-1763.797	1115.788	802.545	2336.715	1056.654	812.056	-1733.290	1217.331	947.849	2345.795	885.104	918.186	-1594.115	1368.624	31.554	2430.855	684.539	56.735	-2209.194	1178.295	197.320	2267.803	1143.759	26.365	-1512.054	1382.677	71.975	2339.663	643.566	126.590	-2157.736	1107.050	163.941	2203.353	1208.415	98.118	-1371.788	1279.380	26.961	-2091.688	1103.673	37.455	2170.092	618.612	24.645	2009.172	1224.927	53.645	-1383.690	1331.289	26.238	-2143.981	1064.790	47.460	2230.283	563.277	18.192	2057.326	1269.098	27.579	-1553.845	1618.641	680.742	1871.655	1079.947	588.877	-1255.497	1304.295	833.370	1978.666	1257.416	574.712	-1566.575	1543.384	697.584	1938.705	1098.165	665.208	-1335.914	1323.859	833.362	1953.512	1199.869	604.393	-1629.693	1611.914	698.362	-1277.170	1285.171	758.972	1952.060	1034.414	594.087	2040.900	1187.757	558.017	-1609.972	1454.530	846.850	2063.356	978.875	799.412	-1440.000	1165.946	826.033	2089.589	1104.515	756.244	-1692.075	1516.385	881.715	1981.358	911.752	787.856	-1403.905	1076.913	767.921	2171.134	1169.868	740.703	-1430.472	1359.916	436.408	2101.075	700.360	330.894
2029	20.28000	00:56:39:14	-1783.307	1151.745	255.383	2060.088	1071.733	383.582	-1840.775	1038.748	323.137	2102.764	1197.483	411.257	2099.940	848.327	316.652	2002.466	1140.299	1236.799	-1358.339	1245.646	1354.853	-1480.541	1235.223	430.731	-1466.197	1329.411	1305.137	2028.555	982.694	1240.006	-1427.448	1123.722	1283.785	2166.703	1124.988	1222.477	-1430.337	1248.226	958.125	2076.213	1022.252	933.735	-1599.196	1360.712	728.525	2196.323	798.482	746.171	-1660.293	1136.108	694.954	2303.979	1058.795	746.256	-1485.515	1355.029	1093.767	2041.785	934.043	1046.205	-1432.238	1099.506	1060.784	2136.259	1125.675	1019.475	-1579.206	1191.877	1159.901	2210.754	954.597	1116.086	-1660.941	1192.682	1074.261	2288.143	916.364	1035.980	-1740.155	1410.923	839.734	2239.503	757.321	810.465	-1767.997	1115.943	804.458	2337.815	1059.334	812.011	-1737.613	1217.730	949.593	2344.034	887.598	919.240	-1593.936	1368.356	31.149	2429.736	685.596	58.384	-2209.022	1178.239	195.201	2268.023	1143.457	25.764	-1512.129	1382.495	71.986	2337.987	644.670	127.679	-2157.749	1106.757	163.002	2204.552	1208.439	97.755	-1371.796	1279.390	26.977	-2089.634	1101.689	38.067	2169.433	618.571	24.411	2010.053	1225.742	55.330	-1383.675	1331.285	26.189	-2142.442	1063.112	47.816	2230.307	564.014	18.093	2058.245	1269.731	28.581	-1557.595	1619.001	684.483	1878.348	1084.797	579.293	-1259.583	1296.312	836.937	1993.129	1256.547	568.634	-1569.642	1543.590	701.310	1944.628	1101.192	656.701	-1339.488	1316.938	838.209	1966.105	1199.776	595.311	-1633.433	1611.492	701.641	-1282.618	1278.414	762.168	1957.360	1036.384	586.251	2054.762	1186.101	549.397	-1613.505	1453.832	849.756	2064.920	981.149	793.428	-1446.217	1161.339	829.906	2098.984	1105.205	749.680	-1695.887	1515.266	884.541	1982.144	914.014	780.406	-1412.184	1071.474	771.539	2181.281	1169.314	735.005	-1432.289	1359.371	436.910	2098.282	702.406	331.634
2030	20.29000	00:56:39:14	-1784.302	1148.328	257.061	2060.753	1073.539	385.168	-1843.398	1036.240	325.695	2104.346	1199.134	411.630	2099.295	849.767	317.755	1998.399	1150.285	1228.022	-1365.011	1244.238	1358.974	-1482.706	1234.797	430.943	-1472.790	1327.958	1308.982	2022.834	992.604	1235.102	-1433.817	1122.228	1287.688	2162.242	1134.177	1218.080	-1435.017	1245.601	962.203	2076.100	1028.539	928.977	-1601.137	1359.086	730.214	2195.412	801.573	747.221	-1663.979	1134.633	697.555	2306.172	1059.944	747.598	-1489.874	1353.570	1097.116	2038.136	941.592	1041.874	-1439.123	1096.643	1065.317	2136.680	1132.458	1014.938	-1585.571	1191.439	1163.082	2206.975	960.608	1114.553	-1666.621	1192.863	1076.676	2285.344	920.300	1036.986	-1742.245	1410.870	840.896	2238.247	760.227	811.634	-1772.446	1115.925	806.457	2340.876	1059.583	810.548	-1742.151	1218.089	951.375	2342.360	890.219	920.646	-1593.954	1368.913	31.219	2429.065	687.003	58.855	-2209.092	1178.606	193.480	2268.001	1143.018	25.281	-1512.242	1382.710	71.985	2337.149	645.993	128.287	-2158.162	1106.617	162.129	2205.517	1208.198	97.791	-1371.777	1279.403	26.962	-2088.520	1100.231	38.091	2169.234	618.564	24.328	2010.988	1226.801	56.602	-1383.615	1331.318	26.153	-2141.386	1062.525	46.239	2230.389	564.342	18.382	2059.107	1270.565	29.610	-1560.896	1619.146	688.320	1885.087	1087.402	570.319	-1263.896	1288.384	840.808	2006.801	1256.945	561.938	-1572.549	1543.652	704.973	1951.440	1102.632	647.892	-1343.526	1310.185	843.288	1979.261	1200.752	587.312	-1636.997	1611.044	704.886	-1287.798	1271.257	766.099	1962.509	1036.005	578.637	2068.439	1186.129	542.501	-1617.029	1453.061	852.924	2066.602	983.072	787.901	-1452.850	1156.475	834.121	2108.952	1106.799	743.870	-1699.633	1514.554	887.339	1983.927	915.447	773.354	-1420.417	1066.001	775.507	2191.874	1169.944	730.121	-1434.247	1358.778	437.469	2096.498	703.597	332.640
