NO_OF_FRAMES	721
NO_OF_CAMERAS	16
NO_OF_MARKERS	70
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-07-08, 11:37:28.534	9977.11328250
DATA_INCLUDED	3D
MARKER_NAMES	RKneeIn_A	RKneeIn_B	RKneeOut_A	RKneeOut_B	LKneeIn_B	HeadFront_B	HeadFront_A	LKneeIn_A	HeadL_A	HeadL_B	HeadR_A	HeadR_B	Chest_A	Chest_B	WaistLFront_A	WaistLFront_B	WaistRFront_A	WaistRFront_B	LShoulderTop_A	LShoulderTop_B	RShoulderTop_A	RShoulderTop_B	SpineThoracic2_A	SpineThoracic2_B	SpineThoracic12_A	SpineThoracic12_B	WaistL_A	WaistL_B	WaistR_A	WaistR_B	WaistBack_A	WaistBack_B	LHeelBack_A	LHeelBack_B	RHeelBack_A	RHeelBack_B	LAnkleOut_A	LAnkleOut_B	RAnkleOut_A	RAnkleOut_B	LForefoot2_A	RForefoot2_A	LForefoot2_B	RForefoot2_B	LForefoot5_A	RForefoot5_A	LForefoot5_B	RForefoot5_B	LHand2_A	LHand2_B	RHand2_A	RHand2_B	LWristIn_A	LWristIn_B	RWristIn_A	RWristIn_B	LWristOut_A	RWristOut_A	LWristOut_B	RWristOut_B	LElbowIn_A	LElbowIn_B	RElbowIn_A	RElbowIn_B	LElbowOut_A	LElbowOut_B	RElbowOut_A	RElbowOut_B	LKneeOut_A	LKneeOut_B
TRAJECTORY_TYPES	Mixed	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Measured	Mixed	Mixed	Measured	Mixed	Measured	Measured	Mixed	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	SMPTE	RKneeIn_A X	RKneeIn_A Y	RKneeIn_A Z	RKneeIn_B X	RKneeIn_B Y	RKneeIn_B Z	RKneeOut_A X	RKneeOut_A Y	RKneeOut_A Z	RKneeOut_B X	RKneeOut_B Y	RKneeOut_B Z	LKneeIn_B X	LKneeIn_B Y	LKneeIn_B Z	HeadFront_B X	HeadFront_B Y	HeadFront_B Z	HeadFront_A X	HeadFront_A Y	HeadFront_A Z	LKneeIn_A X	LKneeIn_A Y	LKneeIn_A Z	HeadL_A X	HeadL_A Y	HeadL_A Z	HeadL_B X	HeadL_B Y	HeadL_B Z	HeadR_A X	HeadR_A Y	HeadR_A Z	HeadR_B X	HeadR_B Y	HeadR_B Z	Chest_A X	Chest_A Y	Chest_A Z	Chest_B X	Chest_B Y	Chest_B Z	WaistLFront_A X	WaistLFront_A Y	WaistLFront_A Z	WaistLFront_B X	WaistLFront_B Y	WaistLFront_B Z	WaistRFront_A X	WaistRFront_A Y	WaistRFront_A Z	WaistRFront_B X	WaistRFront_B Y	WaistRFront_B Z	LShoulderTop_A X	LShoulderTop_A Y	LShoulderTop_A Z	LShoulderTop_B X	LShoulderTop_B Y	LShoulderTop_B Z	RShoulderTop_A X	RShoulderTop_A Y	RShoulderTop_A Z	RShoulderTop_B X	RShoulderTop_B Y	RShoulderTop_B Z	SpineThoracic2_A X	SpineThoracic2_A Y	SpineThoracic2_A Z	SpineThoracic2_B X	SpineThoracic2_B Y	SpineThoracic2_B Z	SpineThoracic12_A X	SpineThoracic12_A Y	SpineThoracic12_A Z	SpineThoracic12_B X	SpineThoracic12_B Y	SpineThoracic12_B Z	WaistL_A X	WaistL_A Y	WaistL_A Z	WaistL_B X	WaistL_B Y	WaistL_B Z	WaistR_A X	WaistR_A Y	WaistR_A Z	WaistR_B X	WaistR_B Y	WaistR_B Z	WaistBack_A X	WaistBack_A Y	WaistBack_A Z	WaistBack_B X	WaistBack_B Y	WaistBack_B Z	LHeelBack_A X	LHeelBack_A Y	LHeelBack_A Z	LHeelBack_B X	LHeelBack_B Y	LHeelBack_B Z	RHeelBack_A X	RHeelBack_A Y	RHeelBack_A Z	RHeelBack_B X	RHeelBack_B Y	RHeelBack_B Z	LAnkleOut_A X	LAnkleOut_A Y	LAnkleOut_A Z	LAnkleOut_B X	LAnkleOut_B Y	LAnkleOut_B Z	RAnkleOut_A X	RAnkleOut_A Y	RAnkleOut_A Z	RAnkleOut_B X	RAnkleOut_B Y	RAnkleOut_B Z	LForefoot2_A X	LForefoot2_A Y	LForefoot2_A Z	RForefoot2_A X	RForefoot2_A Y	RForefoot2_A Z	LForefoot2_B X	LForefoot2_B Y	LForefoot2_B Z	RForefoot2_B X	RForefoot2_B Y	RForefoot2_B Z	LForefoot5_A X	LForefoot5_A Y	LForefoot5_A Z	RForefoot5_A X	RForefoot5_A Y	RForefoot5_A Z	LForefoot5_B X	LForefoot5_B Y	LForefoot5_B Z	RForefoot5_B X	RForefoot5_B Y	RForefoot5_B Z	LHand2_A X	LHand2_A Y	LHand2_A Z	LHand2_B X	LHand2_B Y	LHand2_B Z	RHand2_A X	RHand2_A Y	RHand2_A Z	RHand2_B X	RHand2_B Y	RHand2_B Z	LWristIn_A X	LWristIn_A Y	LWristIn_A Z	LWristIn_B X	LWristIn_B Y	LWristIn_B Z	RWristIn_A X	RWristIn_A Y	RWristIn_A Z	RWristIn_B X	RWristIn_B Y	RWristIn_B Z	LWristOut_A X	LWristOut_A Y	LWristOut_A Z	RWristOut_A X	RWristOut_A Y	RWristOut_A Z	LWristOut_B X	LWristOut_B Y	LWristOut_B Z	RWristOut_B X	RWristOut_B Y	RWristOut_B Z	LElbowIn_A X	LElbowIn_A Y	LElbowIn_A Z	LElbowIn_B X	LElbowIn_B Y	LElbowIn_B Z	RElbowIn_A X	RElbowIn_A Y	RElbowIn_A Z	RElbowIn_B X	RElbowIn_B Y	RElbowIn_B Z	LElbowOut_A X	LElbowOut_A Y	LElbowOut_A Z	LElbowOut_B X	LElbowOut_B Y	LElbowOut_B Z	RElbowOut_A X	RElbowOut_A Y	RElbowOut_A Z	RElbowOut_B X	RElbowOut_B Y	RElbowOut_B Z	LKneeOut_A X	LKneeOut_A Y	LKneeOut_A Z	LKneeOut_B X	LKneeOut_B Y	LKneeOut_B Z	
1408	14.07000	00:54:38:02	-1692.046	939.423	391.538	2061.261	812.528	398.307	-1788.907	851.517	450.084	2059.639	947.968	406.430	2182.150	636.745	366.094	1965.994	762.660	1399.015	-1308.731	1037.293	1515.528	-1459.052	956.721	429.324	-1367.626	1128.154	1419.445	2062.244	663.188	1321.222	-1349.104	919.021	1421.663	2077.031	861.135	1330.200	-1243.112	979.896	1082.931	2003.750	776.074	1041.653	-1419.862	1074.156	778.043	2222.766	631.111	816.197	-1513.692	864.858	824.173	2209.007	904.816	817.913	-1275.355	1128.649	1184.104	2019.378	666.829	1142.739	-1312.062	850.866	1206.844	2030.989	877.368	1159.311	-1424.089	1019.253	1263.313	2171.365	746.978	1193.801	-1488.219	1020.547	1164.017	2245.554	756.407	1108.530	-1511.873	1169.966	904.998	2269.804	611.350	886.562	-1604.184	891.221	947.320	2230.995	917.856	888.112	-1546.076	1025.510	1046.345	2307.335	765.537	995.514	-1599.902	1121.882	34.947	2524.776	677.524	104.664	-2019.515	1021.264	152.215	2251.543	882.259	26.095	-1511.201	1119.414	71.630	2471.707	591.461	161.116	-1986.070	935.337	150.502	2169.549	933.586	90.816	-1399.539	991.461	24.665	-1896.618	884.865	37.962	2356.968	482.078	22.054	1978.893	871.880	43.247	-1404.060	1044.852	23.281	-1961.684	863.456	43.234	2432.527	467.596	47.152	2009.270	930.202	19.746	-1161.081	1199.889	847.186	1685.350	652.152	1015.501	-1126.960	802.499	969.462	1773.420	874.493	1121.172	-1214.217	1155.415	880.016	1783.013	682.752	1039.612	-1171.286	868.629	983.267	1819.581	835.669	1087.327	-1213.585	1194.352	792.443	-1152.229	815.172	898.510	1729.232	711.645	965.515	1759.065	886.248	1022.503	-1350.323	1193.107	939.238	1946.597	702.530	922.314	-1346.865	829.745	963.347	1947.378	878.530	953.147	-1390.451	1292.467	902.110	1928.645	606.869	890.641	-1383.515	727.219	926.675	1941.101	982.371	917.734	-1387.913	1068.696	422.858	2248.704	509.972	380.578
1409	14.08000	00:54:38:02	-1692.064	939.530	389.621	2061.733	814.221	397.913	-1788.994	851.792	448.225	2060.302	949.640	405.873	2185.749	634.867	363.524	1962.428	763.879	1391.759	-1310.666	1037.224	1514.405	-1458.907	955.805	428.811	-1369.383	1128.109	1418.274	2059.519	664.444	1314.906	-1350.935	918.964	1420.541	2073.761	862.430	1323.855	-1244.395	979.992	1081.944	2005.475	776.893	1033.814	-1420.856	1074.494	776.815	2225.726	632.586	812.362	-1514.681	864.995	822.778	2211.690	904.739	813.980	-1276.727	1128.964	1183.043	2018.004	663.544	1132.621	-1313.804	850.162	1205.242	2031.286	880.029	1149.482	-1425.592	1019.227	1262.036	2170.386	747.415	1188.620	-1489.555	1020.595	1162.605	2246.135	756.866	1103.952	-1513.034	1170.016	903.846	2272.876	611.873	883.517	-1605.260	891.176	945.701	2233.687	918.451	884.176	-1547.366	1025.508	1044.958	2309.637	765.998	991.743	-1600.014	1121.831	34.668	2527.914	679.888	100.916	-2020.148	1022.748	150.342	2251.592	882.237	25.834	-1511.245	1119.200	71.385	2476.093	593.308	158.770	-1986.429	936.719	149.236	2169.893	933.815	90.418	-1399.774	991.381	24.548	-1896.482	885.534	38.005	2362.084	481.109	22.832	1979.010	872.085	43.490	-1404.845	1044.509	22.884	-1961.496	864.086	43.179	2438.624	467.870	46.579	2009.348	930.365	19.793	-1168.744	1198.443	840.347	1695.453	647.061	988.107	-1133.103	803.726	960.339	1779.266	872.094	1096.706	-1220.989	1154.113	874.533	1791.953	678.176	1015.538	-1177.527	869.862	975.702	1827.330	834.330	1065.628	-1222.676	1192.899	787.156	-1161.011	817.101	890.022	1740.872	706.308	939.368	1769.390	884.014	997.407	-1355.604	1191.950	937.550	1958.827	698.712	905.786	-1353.508	830.976	961.220	1960.945	878.639	938.167	-1396.636	1291.319	901.141	1944.292	601.478	874.060	-1391.400	728.761	924.762	1955.537	982.799	901.785	-1388.029	1067.417	422.046	2253.384	508.891	378.219
1410	14.09000	00:54:38:02	-1692.118	939.785	388.026	2062.205	815.979	397.596	-1789.131	851.955	446.198	2061.370	951.255	405.329	2189.078	632.831	361.004	1958.750	764.963	1384.060	-1312.740	1037.146	1513.429	-1457.712	953.997	428.719	-1371.200	1128.027	1417.121	2056.415	665.517	1308.417	-1352.811	918.902	1419.372	2070.646	863.410	1316.922	-1245.801	980.018	1081.033	2005.617	776.962	1026.332	-1420.915	1074.264	776.508	2229.403	633.103	808.589	-1515.737	865.122	821.337	2214.861	904.833	810.941	-1278.161	1129.256	1181.981	2017.716	660.110	1122.840	-1315.714	849.523	1203.825	2031.955	882.354	1138.849	-1427.230	1019.187	1260.903	2169.831	747.916	1182.812	-1490.963	1020.678	1161.359	2246.828	757.125	1099.117	-1514.260	1170.069	902.717	2276.107	612.176	880.071	-1606.480	891.177	944.217	2236.601	919.010	880.363	-1548.753	1025.503	1043.583	2312.120	766.187	987.972	-1600.023	1121.844	34.459	2530.472	682.012	97.021	-2020.896	1024.081	148.526	2251.678	882.195	25.545	-1511.193	1118.988	71.175	2480.081	595.064	156.269	-1986.746	938.072	148.018	2171.096	933.900	89.578	-1399.775	991.381	24.556	-1895.974	886.244	38.097	2366.166	480.405	23.256	1979.176	872.260	43.797	-1404.876	1044.459	22.909	-1958.107	864.083	44.514	2443.290	468.561	45.487	2009.449	930.452	19.889	-1176.314	1196.766	833.905	1705.651	641.818	959.942	-1139.277	804.949	951.576	1785.639	868.231	1069.950	-1227.734	1152.694	869.329	1800.625	673.529	991.993	-1183.809	871.221	968.268	1835.244	832.629	1042.755	-1231.508	1191.449	782.363	-1169.808	819.092	881.850	1753.037	699.768	912.419	1780.362	880.300	971.597	-1360.771	1190.853	936.100	1972.212	693.825	890.894	-1360.187	832.079	958.993	1973.812	878.450	923.754	-1402.398	1290.103	900.543	1960.429	596.316	859.000	-1399.126	730.333	923.000	1969.773	982.900	886.485	-1387.521	1066.334	421.545	2257.153	507.723	376.409
1411	14.10000	00:54:38:03	-1692.317	940.072	386.272	2062.674	817.648	397.415	-1789.318	852.137	444.370	2062.601	952.914	404.896	2193.152	630.219	358.563	1955.014	765.934	1376.030	-1314.910	1037.038	1512.492	-1457.713	953.405	428.299	-1373.107	1127.957	1416.067	2053.399	666.147	1301.662	-1354.852	918.828	1418.357	2067.547	864.099	1309.486	-1247.340	980.029	1080.134	2008.131	776.566	1017.141	-1421.812	1074.403	775.563	2233.838	631.970	804.698	-1516.865	865.329	819.959	2218.219	904.776	807.349	-1279.795	1129.437	1180.968	2018.398	656.986	1113.362	-1317.700	848.933	1202.313	2031.486	884.547	1129.278	-1428.950	1019.146	1259.734	2168.961	748.078	1177.369	-1492.551	1020.728	1160.039	2247.527	757.200	1094.147	-1515.551	1170.136	901.625	2279.501	612.221	876.333	-1607.801	891.187	942.734	2239.680	919.221	876.473	-1550.285	1025.509	1042.302	2314.617	766.085	984.201	-1600.041	1121.918	34.310	2532.905	683.886	92.876	-2021.407	1025.387	146.655	2251.751	882.065	25.327	-1511.104	1118.863	71.068	2483.504	596.777	153.525	-1987.075	939.298	146.680	2172.465	933.696	88.495	-1399.830	991.362	24.501	-1895.292	887.071	38.172	2369.413	479.954	23.750	1979.382	872.406	44.062	-1404.915	1044.416	22.887	-1956.336	864.666	44.825	2447.159	469.235	43.966	2009.578	930.549	19.948	-1183.891	1195.142	827.630	1716.247	636.686	931.585	-1147.080	806.986	941.966	1790.120	865.899	1043.681	-1234.519	1151.255	864.229	1809.209	669.267	968.652	-1190.132	872.736	961.006	1841.696	829.439	1018.878	-1240.181	1190.292	777.823	-1178.694	821.003	873.912	1765.855	693.382	885.963	1790.631	877.076	945.057	-1365.960	1189.842	934.682	1985.602	689.424	877.043	-1366.411	833.322	957.127	1986.043	878.042	909.711	-1407.873	1288.965	900.034	1976.682	591.278	845.300	-1407.019	731.645	921.464	1984.496	982.275	871.062	-1386.996	1065.291	421.146	2266.986	506.833	370.570
1412	14.11000	00:54:38:03	-1692.525	940.333	384.665	2063.131	819.309	397.273	-1789.603	852.342	442.557	2063.805	955.288	404.564	2194.384	629.004	356.521	1951.337	766.670	1367.803	-1317.102	1036.922	1511.534	-1457.629	952.836	427.782	-1374.981	1127.830	1415.136	2050.789	666.408	1294.528	-1356.956	918.789	1417.375	2064.475	864.492	1301.686	-1249.245	980.017	1079.204	2010.605	775.672	1008.041	-1422.824	1074.486	774.656	2238.015	631.766	800.311	-1518.059	865.524	818.419	2222.126	904.648	803.712	-1281.417	1129.548	1179.981	2019.695	654.459	1104.190	-1319.751	848.357	1200.943	2030.944	886.300	1119.407	-1430.819	1019.102	1258.686	2168.051	748.150	1171.673	-1494.401	1020.556	1158.940	2248.236	757.136	1089.226	-1516.897	1170.200	900.529	2283.033	612.021	872.225	-1609.296	891.241	941.306	2242.988	919.071	872.477	-1551.398	1025.666	1040.648	2317.110	765.830	980.552	-1600.067	1121.951	34.139	2534.366	686.262	88.430	-2022.136	1026.496	144.734	2251.772	881.933	25.199	-1511.055	1118.778	70.963	2486.770	598.357	150.851	-1987.360	940.520	145.106	2170.875	933.880	89.751	-1399.854	991.369	24.494	-1894.500	887.972	38.138	2371.904	479.515	24.399	1979.483	872.490	44.216	-1404.886	1044.431	22.919	-1955.253	865.453	44.688	2450.358	470.012	42.382	2009.654	930.651	20.007	-1191.253	1193.437	821.687	1728.062	631.024	903.130	-1153.929	808.826	933.265	1792.636	863.069	1017.475	-1241.328	1149.937	859.468	1817.935	665.243	945.595	-1196.559	874.309	953.834	1847.632	827.293	994.786	-1248.803	1189.055	773.351	-1187.553	822.912	866.221	1779.212	689.193	860.788	1800.922	873.381	917.883	-1370.742	1188.950	933.466	1998.934	684.997	864.153	-1372.775	834.455	955.217	1997.773	877.133	895.735	-1413.048	1287.990	899.675	1992.680	586.435	832.938	-1414.371	733.108	920.009	1997.724	980.755	857.046	-1386.430	1064.403	420.717	2271.605	505.865	368.031
1413	14.12000	00:54:38:03	-1692.779	940.646	383.189	2063.239	820.913	397.428	-1789.941	852.545	440.765	2064.754	957.270	404.558	2196.926	626.923	354.282	1947.646	767.135	1359.162	-1319.361	1036.855	1510.704	-1457.547	952.313	427.362	-1377.271	1127.836	1414.197	2047.782	666.518	1287.561	-1359.154	918.678	1416.483	2061.533	864.546	1293.634	-1250.978	979.950	1078.499	2013.098	774.389	998.948	-1423.816	1074.470	773.861	2241.852	632.614	795.004	-1519.476	864.980	817.386	2226.107	904.343	799.565	-1283.215	1129.635	1179.192	2021.044	652.476	1095.202	-1321.994	847.819	1199.698	2030.267	887.499	1109.382	-1432.910	1019.038	1257.701	2167.127	748.131	1165.781	-1496.221	1020.574	1157.750	2248.821	757.012	1084.407	-1518.209	1170.282	899.526	2286.714	611.609	867.883	-1610.869	891.323	939.879	2246.529	918.668	868.564	-1553.160	1025.699	1039.512	2319.445	765.427	976.912	-1600.044	1121.936	34.023	2535.855	688.064	84.484	-2022.773	1027.623	142.693	2251.700	881.746	25.253	-1510.953	1118.675	70.832	2489.579	599.822	148.085	-1987.744	941.599	143.503	2171.048	933.849	89.762	-1399.847	991.386	24.473	-1893.929	888.713	38.155	2374.467	479.025	24.873	1979.453	872.433	44.136	-1404.907	1044.415	22.905	-1954.659	866.390	44.137	2453.463	470.573	40.713	2009.665	930.653	19.957	-1198.855	1191.767	815.954	1739.722	626.009	875.481	-1160.576	810.911	924.684	1797.364	860.071	989.049	-1247.794	1148.440	854.881	1827.006	661.209	922.427	-1202.860	875.871	946.891	1852.825	824.587	970.791	-1257.324	1187.707	768.905	-1196.411	824.835	858.680	1792.969	685.267	836.113	1811.140	870.055	890.664	-1375.480	1188.058	932.316	2012.068	680.777	852.078	-1378.861	835.536	953.473	2009.072	875.814	882.044	-1417.901	1287.143	899.424	2009.044	581.061	821.297	-1421.513	734.507	918.789	2011.253	978.896	843.390	-1385.929	1063.607	420.392	2275.848	504.762	365.615
1414	14.13000	00:54:38:03	-1693.203	940.909	381.593	2063.334	823.033	397.716	-1790.441	852.809	438.947	2065.620	958.564	404.604	2199.206	624.913	352.203	1944.010	767.229	1350.218	-1321.717	1036.795	1510.019	-1457.446	951.859	426.824	-1379.523	1127.772	1413.444	2044.970	666.277	1280.125	-1361.434	918.622	1415.825	2058.865	864.329	1285.342	-1252.916	979.854	1077.895	2015.658	773.113	989.979	-1424.977	1074.424	773.029	2247.745	628.700	791.117	-1521.036	864.909	816.436	2230.253	904.082	795.443	-1285.334	1129.892	1178.641	2022.205	650.723	1086.227	-1324.350	847.294	1198.524	2029.862	888.130	1099.054	-1435.100	1018.935	1256.765	2165.915	748.338	1160.079	-1498.264	1020.636	1156.745	2249.208	756.858	1079.459	-1519.539	1170.315	898.491	2290.683	610.864	863.278	-1612.555	891.428	938.551	2250.086	918.047	864.358	-1554.931	1025.773	1038.253	2321.690	764.965	973.263	-1600.053	1121.980	33.939	2537.111	689.670	80.874	-2023.425	1028.874	140.656	2251.587	881.577	25.406	-1510.901	1118.599	70.727	2491.817	601.510	145.524	-1987.141	942.878	142.338	2170.992	933.799	89.769	-1399.893	991.369	24.443	-1893.402	889.448	38.131	2377.113	478.456	25.156	1979.292	872.319	43.714	-1404.934	1044.420	22.875	-1951.919	867.372	45.007	2456.567	471.108	39.043	2009.475	930.665	19.804	-1205.812	1189.571	810.686	1751.557	621.454	848.359	-1167.496	813.022	916.422	1801.784	858.207	960.610	-1254.169	1146.982	850.473	1835.998	657.785	899.704	-1209.156	877.288	940.092	1857.995	821.819	946.267	-1265.694	1186.507	764.741	-1205.344	826.720	851.571	1806.913	680.138	810.972	1821.472	866.372	863.246	-1379.986	1187.249	931.234	2024.864	676.247	839.942	-1384.769	836.592	951.819	2020.066	874.072	868.730	-1422.446	1286.395	899.264	2023.064	577.203	811.251	-1428.538	735.799	917.839	2024.379	976.084	830.205	-1385.494	1062.905	420.090	2279.660	503.504	363.306
1415	14.14000	00:54:38:04	-1693.701	941.195	380.088	2063.513	824.676	398.023	-1791.015	853.003	437.204	2066.861	959.985	404.672	2201.670	622.901	349.971	1940.494	766.948	1340.852	-1324.122	1036.732	1509.424	-1457.325	951.433	426.247	-1381.935	1127.725	1412.782	2042.424	665.649	1272.283	-1363.835	918.564	1415.168	2056.263	863.744	1277.169	-1255.125	979.724	1077.301	2018.284	771.701	980.930	-1426.112	1074.308	772.278	2251.995	629.634	785.609	-1522.579	864.847	815.385	2234.701	903.699	791.087	-1287.469	1129.864	1178.066	2023.210	648.922	1076.997	-1326.802	846.796	1197.405	2030.892	888.836	1088.501	-1437.451	1018.835	1255.992	2164.867	747.954	1153.860	-1500.406	1020.582	1155.675	2249.608	756.658	1074.648	-1520.916	1170.355	897.505	2294.806	609.951	858.641	-1614.329	891.564	937.201	2253.642	917.283	859.822	-1556.873	1025.837	1037.111	2323.844	764.402	969.496	-1600.033	1122.018	33.820	2538.057	691.510	77.422	-2024.167	1030.005	138.679	2251.506	881.434	25.553	-1510.850	1118.523	70.619	2493.989	603.184	143.105	-1987.540	943.913	140.794	2170.896	933.824	89.811	-1399.883	991.332	24.473	-1892.684	890.273	38.227	2379.819	477.975	25.447	1979.183	872.250	43.525	-1404.952	1044.414	22.854	-1951.632	868.071	44.360	2459.591	471.814	37.560	2009.386	930.649	19.779	-1212.829	1187.590	805.482	1763.866	617.030	821.755	-1174.445	815.255	908.456	1805.991	856.658	932.011	-1260.108	1145.560	846.691	1845.118	654.628	877.131	-1215.634	878.610	933.558	1863.220	819.378	921.867	-1273.818	1185.260	760.941	-1214.353	828.582	844.877	1821.216	675.293	786.374	1831.974	862.653	835.774	-1384.292	1186.507	930.296	2037.364	672.220	829.461	-1391.501	838.431	949.722	2030.857	871.875	855.796	-1426.760	1285.757	899.084	2037.711	572.884	801.493	-1435.357	736.968	917.080	2036.667	973.079	817.519	-1385.136	1062.231	419.778	2283.068	502.054	360.923
1416	14.15000	00:54:38:04	-1694.238	941.515	378.621	2064.041	826.086	398.616	-1791.668	853.231	435.440	2068.384	961.297	404.946	2203.710	620.819	348.041	1937.166	766.351	1331.259	-1326.610	1036.706	1508.799	-1457.218	950.575	425.771	-1384.472	1127.638	1412.211	2039.976	664.858	1264.075	-1366.357	918.481	1414.678	2053.729	862.920	1268.680	-1257.379	979.555	1076.861	2020.965	770.117	971.513	-1427.426	1074.203	771.587	2257.604	627.685	780.929	-1524.217	864.824	814.395	2239.093	903.174	786.377	-1289.696	1129.758	1177.552	2024.120	647.100	1067.676	-1329.382	846.327	1196.500	2030.753	888.337	1077.865	-1439.940	1018.740	1255.238	2163.864	747.638	1147.502	-1502.695	1020.621	1154.733	2250.137	756.245	1069.676	-1522.310	1170.410	896.562	2299.129	608.849	853.820	-1616.181	891.661	935.868	2256.818	916.654	855.588	-1558.901	1025.907	1035.994	2326.000	763.978	965.659	-1600.062	1122.046	33.690	2538.527	693.644	74.124	-2025.135	1030.976	136.355	2251.443	881.374	25.588	-1510.824	1118.520	70.462	2495.821	604.926	140.755	-1988.093	945.016	139.330	2170.998	933.941	89.733	-1399.898	991.374	24.396	-1891.634	891.201	38.372	2382.588	477.532	25.739	1979.085	872.273	43.432	-1404.936	1044.424	22.860	-1951.151	868.909	43.576	2462.645	472.692	36.331	2009.320	930.725	19.728	-1219.357	1185.778	800.958	1776.436	612.880	796.015	-1181.497	817.592	900.660	1810.259	854.632	903.156	-1266.409	1143.938	842.611	1855.960	649.877	855.905	-1222.991	881.655	926.881	1868.282	817.464	898.292	-1281.700	1183.945	757.486	-1223.190	830.683	838.218	1835.807	670.484	762.506	1843.450	858.171	809.425	-1388.378	1185.841	929.358	2049.465	668.612	818.843	-1397.330	839.773	948.161	2041.157	869.137	843.492	-1430.778	1285.239	898.897	2051.514	568.982	792.361	-1441.960	738.046	916.485	2048.653	969.727	805.398	-1384.901	1061.674	419.458	2286.175	500.643	358.477
1417	14.16000	00:54:38:04	-1694.947	941.863	377.052	2065.169	827.472	399.069	-1792.431	853.555	433.725	2070.391	962.677	405.083	2205.382	618.758	346.491	1934.096	765.493	1321.551	-1329.230	1036.665	1508.314	-1457.402	950.609	425.374	-1387.172	1127.542	1411.694	2037.648	663.848	1255.622	-1368.961	918.410	1414.264	2051.435	861.894	1260.062	-1259.691	979.342	1076.623	2023.313	768.304	962.053	-1428.700	1074.089	771.029	2263.575	625.146	776.371	-1525.906	864.843	813.448	2243.541	902.747	781.582	-1292.078	1129.661	1177.095	2025.437	644.905	1058.224	-1332.136	845.888	1195.714	2030.610	887.216	1066.898	-1442.601	1018.672	1254.515	2162.913	747.166	1141.157	-1505.133	1020.658	1153.982	2250.581	755.785	1064.730	-1523.907	1170.435	895.735	2303.628	607.827	849.156	-1618.189	891.777	934.683	2260.411	915.767	850.838	-1561.072	1025.944	1034.966	2328.259	763.420	962.034	-1600.082	1122.057	33.541	2538.763	695.939	70.657	-2026.051	1031.699	134.224	2251.448	881.333	25.483	-1510.838	1118.456	70.373	2497.435	606.844	138.336	-1988.630	945.866	137.608	2171.155	934.166	89.601	-1399.946	991.407	24.294	-1890.722	892.240	38.365	2385.262	477.202	25.915	1979.116	872.381	43.542	-1404.935	1044.420	22.863	-1950.385	869.811	42.913	2465.462	473.661	35.000	2009.360	930.757	19.774	-1226.094	1183.856	796.654	1789.675	608.392	770.394	-1188.601	820.079	893.098	1815.433	852.353	874.956	-1272.569	1142.231	838.921	1864.365	648.362	833.607	-1229.879	883.756	920.589	1873.539	815.740	875.262	-1289.321	1182.398	754.233	-1231.667	833.132	832.015	1850.263	665.916	739.358	1855.166	854.318	784.176	-1392.569	1185.163	928.429	2061.136	665.442	809.069	-1403.420	840.587	946.668	2050.905	866.024	831.892	-1434.633	1284.826	898.818	2064.630	565.577	783.678	-1448.179	738.977	915.953	2060.267	965.918	793.787	-1385.211	1061.004	418.869	2289.113	499.082	355.897
