NO_OF_FRAMES	287
NO_OF_CAMERAS	16
NO_OF_MARKERS	41
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-07-07, 11:43:37.424	11577.76636880
DATA_INCLUDED	3D
MARKER_NAMES	Federico_HeadFront	Federico_HeadL	Federico_HeadR	Federico_Chest	Federico_WaistLFront	Federico_WaistRFront	Federico_LShoulderTop	Federico_RShoulderTop	Federico_SpineThoracic2	Federico_SpineThoracic12	Federico_WaistBack	Federico_WaistL	Federico_WaistR	Federico_LThighFrontLow	Federico_RThighFrontLow	Federico_LKneeOut	Federico_LKneeIn	Federico_RKneeOut	Federico_RKneeIn	Federico_LShinFrontHigh	Federico_RShinFrontHigh	Federico_LHeelBack	Federico_RHeelBack	Federico_LAnkleOut	Federico_RAnkleOut	Federico_LForefoot2	Federico_RForefoot2	Federico_LForefoot5	Federico_RForefoot5	Federico_LHand2	Federico_RHand2	Federico_LWristIn	Federico_RWristIn	Federico_LWristOut	Federico_RWristOut	Federico_LArm	Federico_RArm	Federico_LElbowIn	Federico_RElbowIn	Federico_LElbowOut	Federico_RElbowOut
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Mixed	Mixed	Mixed	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Mixed	Mixed	Measured	Measured
Frame	Time	SMPTE	Federico_HeadFront X	Federico_HeadFront Y	Federico_HeadFront Z	Federico_HeadL X	Federico_HeadL Y	Federico_HeadL Z	Federico_HeadR X	Federico_HeadR Y	Federico_HeadR Z	Federico_Chest X	Federico_Chest Y	Federico_Chest Z	Federico_WaistLFront X	Federico_WaistLFront Y	Federico_WaistLFront Z	Federico_WaistRFront X	Federico_WaistRFront Y	Federico_WaistRFront Z	Federico_LShoulderTop X	Federico_LShoulderTop Y	Federico_LShoulderTop Z	Federico_RShoulderTop X	Federico_RShoulderTop Y	Federico_RShoulderTop Z	Federico_SpineThoracic2 X	Federico_SpineThoracic2 Y	Federico_SpineThoracic2 Z	Federico_SpineThoracic12 X	Federico_SpineThoracic12 Y	Federico_SpineThoracic12 Z	Federico_WaistBack X	Federico_WaistBack Y	Federico_WaistBack Z	Federico_WaistL X	Federico_WaistL Y	Federico_WaistL Z	Federico_WaistR X	Federico_WaistR Y	Federico_WaistR Z	Federico_LThighFrontLow X	Federico_LThighFrontLow Y	Federico_LThighFrontLow Z	Federico_RThighFrontLow X	Federico_RThighFrontLow Y	Federico_RThighFrontLow Z	Federico_LKneeOut X	Federico_LKneeOut Y	Federico_LKneeOut Z	Federico_LKneeIn X	Federico_LKneeIn Y	Federico_LKneeIn Z	Federico_RKneeOut X	Federico_RKneeOut Y	Federico_RKneeOut Z	Federico_RKneeIn X	Federico_RKneeIn Y	Federico_RKneeIn Z	Federico_LShinFrontHigh X	Federico_LShinFrontHigh Y	Federico_LShinFrontHigh Z	Federico_RShinFrontHigh X	Federico_RShinFrontHigh Y	Federico_RShinFrontHigh Z	Federico_LHeelBack X	Federico_LHeelBack Y	Federico_LHeelBack Z	Federico_RHeelBack X	Federico_RHeelBack Y	Federico_RHeelBack Z	Federico_LAnkleOut X	Federico_LAnkleOut Y	Federico_LAnkleOut Z	Federico_RAnkleOut X	Federico_RAnkleOut Y	Federico_RAnkleOut Z	Federico_LForefoot2 X	Federico_LForefoot2 Y	Federico_LForefoot2 Z	Federico_RForefoot2 X	Federico_RForefoot2 Y	Federico_RForefoot2 Z	Federico_LForefoot5 X	Federico_LForefoot5 Y	Federico_LForefoot5 Z	Federico_RForefoot5 X	Federico_RForefoot5 Y	Federico_RForefoot5 Z	Federico_LHand2 X	Federico_LHand2 Y	Federico_LHand2 Z	Federico_RHand2 X	Federico_RHand2 Y	Federico_RHand2 Z	Federico_LWristIn X	Federico_LWristIn Y	Federico_LWristIn Z	Federico_RWristIn X	Federico_RWristIn Y	Federico_RWristIn Z	Federico_LWristOut X	Federico_LWristOut Y	Federico_LWristOut Z	Federico_RWristOut X	Federico_RWristOut Y	Federico_RWristOut Z	Federico_LArm X	Federico_LArm Y	Federico_LArm Z	Federico_RArm X	Federico_RArm Y	Federico_RArm Z	Federico_LElbowIn X	Federico_LElbowIn Y	Federico_LElbowIn Z	Federico_RElbowIn X	Federico_RElbowIn Y	Federico_RElbowIn Z	Federico_LElbowOut X	Federico_LElbowOut Y	Federico_LElbowOut Z	Federico_RElbowOut X	Federico_RElbowOut Y	Federico_RElbowOut Z	
1661	16.60000	00:58:22:23	1725.935	963.126	980.780	1896.395	906.353	969.809	1845.854	1088.069	995.311	2000.862	1022.377	703.184	2289.138	938.028	627.273	2229.793	1172.907	621.593	1973.425	908.250	877.227	1926.499	1145.756	851.507	2029.252	1047.221	949.480	2258.696	1077.758	871.569	2395.178	1115.859	740.691	2360.594	921.889	684.724	2281.866	1244.863	677.241	2108.364	821.662	517.329	2003.513	1129.693	548.060	2116.721	786.436	365.330	2026.523	905.991	392.229	1968.868	1182.803	407.376	1982.303	1031.222	415.323	2034.869	807.576	280.638	1895.619	1121.082	352.868	2298.263	1054.601	37.983	2243.302	1114.413	24.974	2283.459	961.104	63.891	2179.805	1185.992	57.158	2137.363	891.832	32.689	2010.967	1131.993	32.878	2183.567	873.890	26.088	2021.705	1184.444	25.208	1795.304	806.803	284.856	1757.902	1155.742	284.350	1813.822	862.916	359.039	1818.614	1109.138	336.317	1898.640	833.018	314.832	1823.860	1193.491	294.438	2057.757	826.625	687.950	1965.416	1284.989	658.226	2016.592	892.286	544.914	1973.738	1197.575	523.355	1967.845	797.016	574.723	1871.410	1263.518	527.530
1662	16.61000	00:58:22:23	1725.537	963.766	970.728	1896.084	907.125	956.521	1846.305	1088.707	981.883	2000.028	1022.274	689.654	2288.018	936.090	616.241	2229.175	1171.456	611.529	1970.266	908.517	863.531	1925.705	1144.956	838.536	2027.527	1046.013	936.418	2257.816	1075.501	860.519	2395.170	1113.524	729.820	2359.796	918.328	674.013	2282.402	1243.173	666.894	2106.515	819.561	512.743	2002.903	1128.736	544.707	2112.812	784.062	360.461	2022.963	903.323	388.687	1965.599	1181.425	406.026	1979.486	1029.741	412.003	2030.924	806.664	277.283	1893.507	1120.541	350.579	2297.269	1054.920	39.684	2243.116	1114.339	25.154	2282.238	961.038	64.915	2179.451	1186.366	57.653	2136.906	891.878	32.628	2011.402	1131.166	32.709	2183.035	873.781	26.196	2021.658	1184.386	25.035	1788.086	811.115	272.118	1753.921	1152.124	274.113	1806.543	866.681	346.446	1815.118	1105.376	325.097	1891.189	838.146	301.433	1819.777	1189.276	282.739	2051.944	826.971	673.777	1963.559	1283.550	645.669	2010.810	894.576	531.362	1970.703	1195.560	512.226	1961.087	799.192	560.794	1868.554	1261.031	515.373
1663	16.62000	00:58:22:23	1725.828	964.646	960.754	1895.722	907.413	943.526	1846.986	1089.331	968.954	1999.309	1022.039	676.730	2287.207	934.873	605.483	2229.074	1169.668	601.768	1967.208	908.797	850.294	1924.833	1144.633	826.051	2025.903	1044.794	923.674	2256.908	1073.326	849.687	2394.833	1111.418	719.359	2358.627	916.057	663.354	2283.002	1241.298	656.633	2104.094	816.185	508.463	2002.983	1127.666	541.157	2108.733	781.034	356.279	2019.304	900.940	385.172	1962.264	1180.061	404.987	1976.784	1028.439	409.113	2026.798	804.490	274.442	1891.216	1119.674	348.970	2296.376	1055.067	41.606	2242.969	1113.916	25.667	2281.027	961.033	66.175	2179.189	1185.703	57.874	2136.413	891.825	32.697	2011.426	1131.130	32.977	2182.471	873.144	26.606	2021.628	1184.069	24.730	1781.649	815.395	259.808	1750.071	1148.634	264.178	1799.791	870.847	334.248	1811.675	1101.733	314.435	1884.315	843.232	288.443	1815.791	1185.436	271.702	2046.715	827.454	660.214	1961.622	1282.281	633.244	2005.256	896.444	518.166	1968.570	1193.742	498.422	1954.692	801.415	547.567	1865.624	1258.655	503.573
1664	16.63000	00:58:22:24	1726.185	965.540	951.331	1895.412	907.659	931.142	1847.764	1089.995	956.565	1998.525	1021.722	664.061	2285.274	932.988	595.108	2228.281	1168.551	592.933	1964.384	909.047	837.537	1924.452	1142.789	813.676	2024.378	1043.646	911.392	2256.086	1071.126	839.177	2394.804	1108.900	709.000	2357.378	914.445	652.321	2283.799	1239.862	647.567	2103.307	815.046	503.661	2002.556	1126.622	538.401	2104.617	778.154	352.957	2015.203	899.512	382.200	1958.603	1178.693	404.369	1974.353	1027.071	406.735	2022.982	802.854	271.921	1889.227	1118.931	347.306	2295.466	1055.188	43.461	2242.706	1113.184	26.053	2279.830	960.992	67.718	2179.047	1185.194	58.424	2135.838	892.356	32.254	2011.042	1131.362	32.971	2181.973	873.299	26.882	2021.484	1184.610	25.272	1775.814	819.273	247.754	1746.192	1145.569	254.764	1793.588	874.869	322.210	1808.446	1098.228	304.089	1878.031	848.306	275.733	1811.874	1181.743	260.702	2042.020	828.193	647.007	1959.539	1281.272	621.268	2000.012	898.530	505.483	1966.383	1192.526	486.564	1949.026	803.710	534.512	1862.834	1256.305	492.101
1665	16.64000	00:58:22:24	1726.605	966.394	942.159	1895.105	907.805	919.134	1848.636	1090.460	944.658	1996.424	1021.123	652.657	2284.248	931.360	584.241	2227.789	1167.062	583.999	1961.729	909.287	825.267	1922.725	1141.453	802.042	2022.998	1042.571	899.581	2255.190	1069.007	829.105	2394.853	1106.309	699.069	2355.836	912.463	641.710	2284.759	1238.123	638.702	2100.980	813.186	499.665	2002.699	1125.734	535.445	2100.739	775.554	350.585	2011.160	897.958	379.728	1955.011	1177.499	403.879	1972.141	1025.978	404.744	2019.538	801.665	269.644	1886.803	1118.144	346.278	2294.706	1055.196	45.071	2242.422	1112.278	26.566	2278.756	960.802	68.863	2178.935	1184.548	58.896	2135.348	892.901	31.988	2010.499	1131.489	32.794	2181.540	873.408	27.085	2021.434	1184.475	25.310	1770.572	823.172	236.018	1742.728	1142.301	245.382	1787.864	878.731	310.683	1805.258	1094.847	294.026	1872.318	853.364	263.618	1807.843	1178.315	250.341	2037.824	829.044	634.169	1957.300	1280.398	609.685	1995.108	900.593	493.629	1964.226	1191.239	474.918	1943.878	806.081	522.072	1860.200	1254.309	480.734
1666	16.65000	00:58:22:24	1727.062	967.210	933.495	1894.856	907.878	907.765	1849.578	1090.861	933.360	1995.621	1020.819	641.115	2283.405	929.865	573.424	2227.015	1165.714	575.652	1959.294	909.423	813.222	1922.121	1140.577	790.824	2021.733	1041.460	888.376	2254.450	1066.558	819.299	2394.883	1103.557	689.407	2354.258	910.234	631.396	2285.589	1236.431	629.959	2099.719	812.060	495.612	2003.271	1123.728	533.178	2097.117	773.424	347.977	2007.915	896.030	377.068	1952.066	1176.687	403.063	1969.858	1024.979	403.024	2016.241	800.442	267.453	1883.633	1117.082	345.944	2294.089	1055.252	46.469	2242.086	1111.281	26.934	2277.875	960.656	69.746	2178.805	1183.847	59.274	2135.020	891.918	32.234	2010.264	1131.321	32.739	2181.253	873.445	27.221	2021.379	1184.315	25.343	1765.960	826.967	224.565	1739.241	1139.873	236.724	1782.575	882.439	299.668	1802.183	1091.623	284.240	1867.142	858.117	252.072	1804.017	1175.001	240.386	2033.951	829.865	621.870	1955.062	1279.597	598.498	1990.571	902.711	481.859	1959.109	1188.663	465.809	1939.184	808.391	510.018	1856.287	1251.447	471.037
1667	16.66000	00:58:22:24	1727.477	968.067	925.263	1894.619	907.890	896.985	1850.582	1091.137	922.887	1994.669	1020.657	630.184	2282.747	927.993	563.086	2226.441	1164.185	567.453	1957.287	909.492	802.031	1921.532	1139.782	780.094	2020.636	1040.341	877.740	2253.932	1064.169	810.098	2394.935	1100.924	680.181	2352.784	907.894	621.445	2286.201	1234.610	621.405	2098.515	810.940	491.876	2003.779	1123.115	530.573	2093.959	771.585	344.968	2004.509	895.388	374.717	1950.301	1176.439	401.501	1967.959	1023.878	401.597	2013.390	799.469	265.134	1881.888	1116.476	344.905	2293.698	1055.212	47.502	2241.887	1110.352	27.120	2277.258	960.563	70.556	2178.810	1183.157	59.514	2134.768	892.032	32.164	2010.070	1131.207	32.723	2180.976	873.533	27.304	2021.363	1184.098	25.385	1761.894	830.788	213.375	1735.978	1137.037	228.325	1777.716	885.931	289.137	1799.220	1088.792	275.054	1862.562	862.139	241.341	1800.544	1170.867	231.494	2030.205	830.554	610.197	1952.916	1278.850	587.858	1986.340	904.941	470.969	1959.707	1188.423	453.660	1934.911	810.712	498.512	1853.788	1249.468	460.903
1668	16.67000	00:58:23:00	1728.157	968.977	917.323	1894.539	907.830	886.749	1851.699	1091.373	912.814	1993.677	1020.466	619.782	2282.237	926.168	553.214	2225.740	1163.056	559.769	1955.482	909.502	791.500	1921.074	1138.971	770.110	2019.760	1039.230	867.634	2253.411	1061.899	801.207	2394.945	1098.389	671.409	2351.154	905.584	612.418	2286.619	1232.898	613.224	2096.972	809.952	488.507	2004.458	1122.507	527.871	2091.165	770.069	341.688	1999.302	896.485	374.104	1949.955	1176.810	399.001	1966.353	1022.739	399.623	2010.990	798.968	262.545	1880.488	1116.135	343.848	2293.351	1055.255	48.618	2241.747	1109.692	26.993	2277.021	960.624	71.047	2178.854	1182.752	59.609	2134.583	892.116	32.107	2009.984	1131.073	32.712	2180.762	873.624	27.430	2021.361	1184.022	25.436	1758.325	834.681	202.389	1733.013	1134.555	220.143	1773.280	889.241	278.902	1796.509	1086.204	266.487	1858.062	867.259	231.025	1797.489	1168.113	222.413	2026.676	831.159	599.254	1951.140	1278.094	577.719	1982.425	907.127	460.718	1969.288	1196.584	440.588	1930.926	812.902	487.632	1851.549	1247.759	451.339
1669	16.68000	00:58:23:00	1728.918	969.676	910.059	1894.515	907.726	877.175	1852.963	1091.485	903.575	1994.394	1020.154	609.186	2281.796	924.130	543.970	2225.379	1161.456	552.390	1953.648	909.417	781.387	1920.853	1138.061	760.710	2019.001	1038.039	858.201	2252.894	1059.914	792.889	2394.934	1096.052	663.081	2350.040	903.455	603.931	2286.969	1231.218	605.308	2095.918	808.884	484.994	2005.218	1121.781	525.197	2088.607	768.679	338.549	1996.780	895.534	371.680	1951.599	1177.953	395.166	1965.080	1021.669	397.506	2008.386	798.109	260.391	1879.400	1115.850	342.594	2293.038	1055.124	49.707	2241.736	1109.381	26.868	2277.073	960.621	71.289	2178.838	1182.502	59.688	2134.406	892.210	32.049	2009.930	1131.043	32.700	2180.550	873.620	27.519	2021.343	1183.970	25.480	1755.143	838.698	191.657	1730.173	1132.188	212.556	1769.292	892.946	269.472	1794.042	1083.846	258.439	1854.306	871.867	221.109	1794.807	1165.639	214.034	2023.435	831.731	588.858	1949.712	1277.043	568.781	1978.879	909.138	451.161	1967.771	1195.750	430.684	1927.206	814.942	477.470	1849.360	1246.019	442.804
1670	16.69000	00:58:23:00	1729.789	970.368	903.474	1894.604	907.584	868.303	1854.300	1091.635	894.989	1993.606	1019.657	600.064	2281.462	922.379	535.717	2225.051	1160.249	545.146	1952.087	909.251	772.186	1920.664	1137.124	752.149	2018.391	1036.927	849.503	2252.503	1058.136	785.067	2394.931	1093.950	655.301	2349.063	901.468	596.156	2287.281	1229.527	597.856	2094.724	807.496	481.757	2006.006	1120.829	522.855	2086.041	767.217	335.911	1994.665	894.324	369.493	1954.544	1179.585	390.501	1963.787	1020.714	395.236	2006.125	797.736	258.415	1877.188	1114.880	342.123	2292.690	1054.937	50.804	2241.814	1109.351	26.711	2277.282	960.443	71.462	2178.847	1182.562	59.796	2134.188	892.229	32.001	2009.925	1131.009	32.692	2180.389	873.634	27.614	2021.250	1184.427	25.620	1752.266	842.875	181.395	1727.675	1129.852	205.327	1765.757	896.064	260.136	1791.890	1081.711	250.791	1851.000	876.309	211.904	1792.120	1163.592	206.089	2020.467	832.334	579.160	1948.521	1275.930	560.274	1975.847	910.965	442.172	1962.274	1191.631	422.982	1923.731	816.891	467.804	1848.499	1245.128	434.260
1671	16.70000	00:58:23:00	1730.807	971.114	897.315	1894.816	907.462	860.076	1855.684	1091.744	886.920	1993.009	1019.012	591.500	2281.061	920.112	528.790	2224.699	1159.271	538.368	1950.491	909.043	763.326	1920.481	1136.141	744.043	2017.823	1035.877	841.359	2252.237	1056.514	777.767	2394.965	1091.999	648.001	2348.214	899.567	588.997	2287.649	1227.908	590.831	2093.665	806.444	478.673	2006.848	1119.649	520.408	2083.630	765.518	333.662	1992.715	893.578	367.243	1958.055	1181.431	385.559	1962.449	1019.900	392.895	2003.658	797.971	257.184	1876.567	1114.872	340.734	2292.421	1054.662	51.968	2241.963	1109.182	26.258	2275.546	959.106	73.960	2178.853	1182.443	59.702	2134.013	892.252	31.984	2009.935	1131.063	32.682	2180.165	873.605	27.651	2021.234	1184.447	25.621	1749.511	847.055	171.707	1725.470	1127.087	198.095	1762.547	899.036	251.667	1790.022	1079.778	243.745	1847.945	880.380	203.418	1789.571	1161.625	198.892	2018.001	832.940	570.053	1947.525	1274.840	552.549	1972.781	912.812	433.614	1959.914	1189.935	416.516	1920.599	818.644	458.669	1846.571	1243.739	426.864
1672	16.71000	00:58:23:01	1731.802	971.741	891.847	1895.152	907.318	852.702	1857.116	1091.795	879.663	1992.368	1018.327	583.782	2280.200	918.595	522.638	2224.398	1158.264	532.211	1949.141	908.902	755.317	1920.327	1135.156	736.719	2017.393	1034.873	833.949	2252.060	1055.136	771.049	2395.358	1090.019	641.091	2347.554	897.730	582.618	2288.097	1226.460	584.255	2092.844	805.508	476.132	2007.634	1118.439	518.348	2081.459	763.792	331.532	1990.932	893.154	365.297	1961.481	1183.253	380.837	1961.300	1019.389	390.860	2001.812	797.221	255.890	1875.951	1114.925	339.551	2292.112	1054.375	53.142	2242.468	1108.614	25.500	2275.029	958.806	74.857	2178.973	1182.246	59.704	2133.846	892.192	31.960	2009.959	1131.053	32.653	2180.032	873.541	27.743	2021.267	1184.409	25.643	1746.941	851.201	162.512	1723.220	1124.465	191.856	1759.707	901.857	243.899	1788.242	1078.086	237.501	1844.701	886.405	194.357	1787.164	1159.731	192.394	2015.761	833.548	561.694	1946.608	1273.718	545.502	1970.169	914.512	425.935	1948.457	1177.496	391.616	1917.863	820.344	450.029	1844.760	1242.633	420.029
1673	16.72000	00:58:23:01	1732.899	972.356	886.922	1895.600	907.176	846.221	1858.619	1091.883	873.179	1991.852	1017.640	576.872	2279.546	916.364	517.447	2224.163	1157.275	526.579	1947.903	908.672	747.881	1920.124	1134.265	730.147	2017.040	1033.932	827.239	2252.210	1053.593	764.958	2395.537	1088.319	634.980	2346.962	895.996	576.917	2288.586	1225.095	578.245	2092.114	804.683	473.960	2008.337	1117.437	516.314	2079.613	762.142	329.644	1989.060	891.441	363.408	1964.379	1184.892	376.693	1960.506	1020.152	389.492	2000.118	796.432	254.816	1875.458	1115.031	338.735	2291.791	1054.136	54.075	2242.992	1108.028	24.504	2274.620	958.566	75.693	2179.146	1182.037	59.760	2133.687	892.187	31.978	2009.925	1131.064	32.636	2179.893	873.450	27.804	2021.380	1183.970	25.549	1744.592	855.249	154.128	1721.272	1122.077	186.115	1757.136	904.689	236.583	1786.775	1076.510	231.637	1841.985	890.323	187.107	1784.817	1158.002	186.559	2014.017	834.008	553.905	1945.933	1272.656	538.839	1967.702	915.673	418.495	1948.333	1177.522	389.239	1915.622	821.852	442.238	1843.089	1241.917	413.671
1674	16.73000	00:58:23:01	1734.083	972.887	882.603	1896.173	907.061	840.493	1860.117	1091.946	867.640	1991.523	1016.980	570.664	2279.093	914.433	512.811	2224.036	1156.562	521.843	1946.725	908.378	741.097	1921.029	1133.809	724.072	2016.927	1032.993	821.474	2251.993	1052.337	759.877	2395.757	1086.702	629.585	2346.409	894.423	571.891	2289.073	1223.788	572.863	2091.483	804.038	471.970	2008.874	1116.327	514.468	2078.017	760.671	327.753	1986.564	890.388	361.701	1966.191	1186.161	373.564	1959.058	1019.578	388.402	1998.789	795.697	253.630	1875.144	1114.999	337.964	2291.625	1053.854	54.925	2243.555	1107.358	23.579	2274.295	958.253	76.208	2179.329	1181.805	59.939	2133.633	892.085	31.970	2009.897	1131.042	32.625	2179.799	873.400	27.834	2021.375	1183.919	25.568	1742.491	859.251	146.648	1720.007	1120.301	181.276	1755.047	907.205	230.348	1785.675	1074.694	226.485	1839.589	894.354	180.519	1783.124	1156.078	181.088	2012.388	834.472	547.126	1945.664	1271.538	532.911	1965.551	917.413	411.763	1947.410	1177.020	386.286	1913.920	823.181	435.210	1841.357	1241.216	408.127
1675	16.74000	00:58:23:01	1735.341	973.344	879.184	1896.868	906.966	835.706	1861.557	1091.992	862.920	1991.157	1016.504	565.407	2278.621	913.267	508.792	2224.176	1155.302	517.717	1945.905	908.058	735.248	1920.942	1132.965	719.020	2016.849	1032.123	816.368	2252.323	1050.890	755.074	2395.970	1085.248	624.828	2345.821	892.902	567.496	2289.556	1222.474	568.122	2090.916	803.321	469.980	2009.063	1115.348	512.993	2076.649	759.369	325.825	1985.437	889.629	360.522	1967.052	1187.114	371.401	1958.678	1018.960	387.058	1997.581	795.054	252.557	1875.068	1114.755	337.264	2291.664	1053.607	55.638	2242.259	1108.572	25.564	2274.172	957.944	76.499	2179.407	1181.468	59.983	2133.611	892.023	31.909	2009.725	1131.426	32.834	2179.816	873.268	27.799	2021.393	1183.825	25.606	1741.084	863.270	140.178	1719.263	1119.345	177.372	1753.403	909.696	224.931	1784.744	1073.275	222.389	1837.681	894.107	176.989	1781.999	1154.225	176.372	2011.060	834.892	541.107	1945.049	1270.707	528.143	1964.096	918.973	405.947	1946.516	1176.672	384.048	1912.581	824.553	429.015	1839.885	1240.809	403.344
1676	16.75000	00:58:23:02	1736.695	973.781	876.655	1897.651	906.707	831.796	1863.133	1092.092	859.023	1990.838	1016.156	560.920	2278.005	911.209	505.151	2224.399	1154.057	514.521	1945.318	907.804	730.163	1920.996	1132.190	714.737	2016.882	1031.285	812.163	2252.472	1049.638	751.267	2396.217	1083.742	620.832	2345.302	891.475	563.722	2290.041	1221.285	564.197	2090.389	802.642	468.183	2009.359	1114.507	511.843	2075.423	758.250	324.002	1984.732	889.532	358.684	1967.091	1187.804	370.154	1958.317	1018.046	386.160	1996.646	794.595	251.383	1874.922	1114.174	336.814	2291.833	1053.387	56.052	2242.285	1108.154	25.280	2274.189	957.618	76.738	2180.063	1180.837	60.610	2133.683	891.977	31.842	2009.697	1131.330	32.870	2179.845	873.135	27.767	2021.409	1183.711	25.645	1741.879	866.520	135.453	1718.822	1118.689	174.363	1752.468	911.941	220.595	1783.920	1071.904	219.187	1838.187	904.166	169.659	1781.213	1152.446	172.516	2010.187	835.414	536.129	1944.276	1269.919	524.386	1963.114	920.401	401.116	1946.187	1176.608	381.711	1911.625	825.810	423.875	1838.589	1240.208	399.528
1677	16.76000	00:58:23:02	1738.072	974.176	874.904	1898.461	906.620	828.573	1864.621	1092.126	855.776	1990.580	1015.957	557.194	2277.799	909.419	502.048	2224.238	1153.326	512.228	1945.138	907.639	726.320	1921.168	1131.507	711.369	2017.128	1030.532	808.945	2252.682	1048.444	748.155	2396.500	1082.238	617.617	2344.790	890.076	560.678	2290.507	1220.063	561.106	2089.856	802.047	466.361	2009.842	1113.608	510.838	2074.532	756.898	322.164	1983.950	889.417	356.986	1966.442	1188.284	369.775	1957.814	1016.843	385.778	1995.927	794.540	250.129	1874.822	1113.262	336.407	2291.969	1053.328	56.195	2242.287	1107.812	24.984	2274.275	957.434	76.738	2179.422	1180.666	59.923	2133.770	891.883	31.819	2009.671	1131.165	32.834	2179.875	873.098	27.704	2021.422	1183.586	25.720	1743.538	868.912	131.251	1718.259	1117.874	172.445	1751.485	913.855	217.633	1783.004	1070.749	217.219	1837.295	908.902	166.155	1780.482	1150.914	169.848	2009.436	835.875	532.325	1943.504	1269.296	521.454	1963.101	921.489	397.924	1945.913	1176.619	379.638	1911.013	826.974	419.799	1837.651	1239.622	396.632
1678	16.77000	00:58:23:02	1739.415	974.576	873.939	1899.238	906.524	826.202	1866.167	1092.130	853.587	1990.388	1015.846	554.501	2277.416	907.976	499.966	2224.619	1152.117	509.644	1945.067	907.459	723.519	1921.433	1130.859	708.810	2017.380	1029.872	806.567	2252.988	1047.314	745.865	2396.770	1080.874	615.131	2344.404	888.717	558.338	2290.983	1218.939	558.813	2089.278	801.519	465.033	2010.686	1112.646	509.931	2073.538	756.339	320.759	1983.503	889.263	355.849	1965.236	1188.606	370.214	1957.753	1015.594	385.413	1995.376	794.693	248.948	1874.876	1112.183	336.044	2292.039	1053.345	56.252	2242.390	1107.574	24.727	2274.229	957.310	76.753	2179.472	1180.394	60.003	2133.802	891.973	31.756	2009.677	1131.084	32.843	2179.891	873.035	27.681	2021.466	1183.456	25.797	1744.910	870.904	128.098	1717.561	1117.059	171.576	1750.341	914.628	216.105	1782.057	1069.721	216.358	1836.329	913.952	164.257	1779.707	1149.398	168.327	2009.450	836.323	529.627	1942.950	1268.971	519.516	1963.841	922.825	395.681	1945.851	1176.392	378.209	1911.255	828.252	416.667	1837.031	1239.392	394.719
1679	16.78000	00:58:23:02	1740.674	974.890	873.719	1900.025	906.356	824.968	1867.576	1092.085	852.228	1990.295	1015.568	552.615	2277.093	906.707	498.489	2224.634	1151.514	508.596	1945.297	907.189	721.801	1921.831	1130.284	707.156	2017.694	1029.216	805.086	2253.309	1046.294	744.386	2397.112	1079.523	613.686	2344.131	887.472	556.676	2291.460	1217.874	557.506	2088.689	800.980	463.850	2012.046	1111.551	509.529	2072.849	755.939	319.562	1983.177	888.658	355.592	1963.605	1188.825	371.423	1954.822	1014.102	387.655	1994.951	794.945	247.900	1875.023	1110.744	335.908	2292.045	1053.403	56.229	2242.547	1107.403	24.373	2274.167	957.366	76.709	2179.459	1180.157	59.846	2133.777	892.010	31.713	2009.719	1130.971	32.832	2179.888	873.063	27.631	2021.496	1183.333	25.881	1745.079	874.197	126.935	1715.480	1116.670	172.870	1749.176	915.623	216.487	1781.007	1068.703	216.933	1835.114	919.069	163.870	1778.976	1147.864	168.018	2009.973	836.730	528.039	1942.766	1268.807	518.375	1964.836	924.383	394.217	1939.866	1170.440	385.482	1912.505	829.086	414.684	1836.821	1239.688	393.914
1680	16.79000	00:58:23:03	1741.838	975.150	874.176	1900.730	906.183	824.563	1868.863	1092.000	851.809	1990.323	1015.154	551.724	2276.718	905.733	497.353	2224.939	1150.730	508.118	1945.671	906.795	720.922	1922.345	1129.691	706.252	2018.090	1028.681	804.495	2253.729	1045.393	743.829	2397.449	1078.313	612.858	2344.024	886.291	555.807	2291.807	1216.526	556.505	2088.230	800.450	463.177	2012.521	1110.166	509.323	2072.218	755.709	318.828	1982.437	887.447	355.575	1961.681	1188.993	373.353	1955.104	1012.712	387.225	1994.695	795.235	247.268	1875.234	1109.426	335.908	2291.958	1053.485	56.295	2242.615	1107.234	24.083	2274.069	957.421	76.705	2179.507	1179.906	59.863	2133.822	892.050	31.734	2009.713	1130.874	32.817	2179.842	873.101	27.538	2021.539	1183.259	25.921	1744.009	877.135	128.990	1714.572	1115.852	174.808	1748.219	917.146	218.574	1779.989	1067.695	218.596	1832.405	923.752	165.656	1778.261	1146.424	168.861	2011.152	837.156	527.355	1943.132	1268.794	518.013	1966.844	926.088	394.517	1934.244	1164.596	394.326	1914.830	829.548	413.447	1836.965	1240.403	393.551
