NO_OF_FRAMES	323
NO_OF_CAMERAS	16
NO_OF_MARKERS	41
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-07-07, 11:45:25.704	11686.04658590
DATA_INCLUDED	3D
MARKER_NAMES	HeadFront	HeadL	HeadR	Chest	WaistLFront	WaistRFront	LShoulderTop	RShoulderTop	SpineThoracic2	SpineThoracic12	WaistBack	WaistL	WaistR	LThighFrontLow	RThighFrontLow	LKneeOut	LKneeIn	RKneeOut	RKneeIn	LShinFrontHigh	RShinFrontHigh	LHeelBack	RHeelBack	LAnkleOut	RAnkleOut	LForefoot2	RForefoot2	LForefoot5	RForefoot5	LHand2	RHand2	LWristIn	RWristIn	LWristOut	RWristOut	LArm	RArm	LElbowIn	RElbowIn	LElbowOut	RElbowOut
TRAJECTORY_TYPES	Mixed	Mixed	Mixed	Measured	Mixed	Mixed	Measured	Measured	Measured	Mixed	Measured	Mixed	Mixed	Measured	Mixed	Measured	Mixed	Measured	Mixed	Mixed	Measured	Mixed	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Mixed	Mixed	Measured	Mixed	Mixed
Frame	Time	SMPTE	HeadFront X	HeadFront Y	HeadFront Z	HeadL X	HeadL Y	HeadL Z	HeadR X	HeadR Y	HeadR Z	Chest X	Chest Y	Chest Z	WaistLFront X	WaistLFront Y	WaistLFront Z	WaistRFront X	WaistRFront Y	WaistRFront Z	LShoulderTop X	LShoulderTop Y	LShoulderTop Z	RShoulderTop X	RShoulderTop Y	RShoulderTop Z	SpineThoracic2 X	SpineThoracic2 Y	SpineThoracic2 Z	SpineThoracic12 X	SpineThoracic12 Y	SpineThoracic12 Z	WaistBack X	WaistBack Y	WaistBack Z	WaistL X	WaistL Y	WaistL Z	WaistR X	WaistR Y	WaistR Z	LThighFrontLow X	LThighFrontLow Y	LThighFrontLow Z	RThighFrontLow X	RThighFrontLow Y	RThighFrontLow Z	LKneeOut X	LKneeOut Y	LKneeOut Z	LKneeIn X	LKneeIn Y	LKneeIn Z	RKneeOut X	RKneeOut Y	RKneeOut Z	RKneeIn X	RKneeIn Y	RKneeIn Z	LShinFrontHigh X	LShinFrontHigh Y	LShinFrontHigh Z	RShinFrontHigh X	RShinFrontHigh Y	RShinFrontHigh Z	LHeelBack X	LHeelBack Y	LHeelBack Z	RHeelBack X	RHeelBack Y	RHeelBack Z	LAnkleOut X	LAnkleOut Y	LAnkleOut Z	RAnkleOut X	RAnkleOut Y	RAnkleOut Z	LForefoot2 X	LForefoot2 Y	LForefoot2 Z	RForefoot2 X	RForefoot2 Y	RForefoot2 Z	LForefoot5 X	LForefoot5 Y	LForefoot5 Z	RForefoot5 X	RForefoot5 Y	RForefoot5 Z	LHand2 X	LHand2 Y	LHand2 Z	RHand2 X	RHand2 Y	RHand2 Z	LWristIn X	LWristIn Y	LWristIn Z	RWristIn X	RWristIn Y	RWristIn Z	LWristOut X	LWristOut Y	LWristOut Z	RWristOut X	RWristOut Y	RWristOut Z	LArm X	LArm Y	LArm Z	RArm X	RArm Y	RArm Z	LElbowIn X	LElbowIn Y	LElbowIn Z	RElbowIn X	RElbowIn Y	RElbowIn Z	LElbowOut X	LElbowOut Y	LElbowOut Z	RElbowOut X	RElbowOut Y	RElbowOut Z	
2111	21.10000	01:00:15:18	1907.368	946.555	1666.791	2050.399	868.080	1588.263	2028.009	1080.998	1603.750	1961.187	919.514	1303.203	2078.015	833.708	1010.870	1923.674	1025.236	1002.073	2116.494	835.925	1437.232	1979.122	1123.225	1428.128	2179.251	1047.026	1423.783	2196.330	1060.372	1183.716	2185.867	1073.319	1040.359	2215.918	867.087	1028.265	1971.704	1143.440	1015.696	2100.278	908.430	558.392	1893.143	1023.721	599.627	2220.443	914.760	467.924	2112.342	1006.529	446.476	1934.598	1125.139	487.405	1989.472	979.357	460.881	2166.607	939.726	358.205	1897.401	1046.764	388.272	2325.643	1051.855	47.744	2017.358	1139.231	39.444	2310.571	971.600	79.787	1944.681	1170.895	61.058	2142.393	912.707	30.199	1787.823	1059.901	33.463	2199.161	870.993	35.488	1789.164	1105.977	30.104	1802.232	664.662	1107.459	1657.127	1117.369	1021.435	1850.420	708.277	1093.852	1711.334	1131.411	1013.367	1855.056	611.405	1071.866	1709.934	1228.227	987.236	2205.286	723.619	1240.711	1985.605	1263.935	1225.991	2066.240	724.448	1135.934	1904.816	1187.101	1097.481	2050.570	613.351	1178.495	1861.072	1281.100	1163.736
2112	21.11000	01:00:15:18	1905.593	944.831	1665.715	2049.017	866.631	1587.644	2026.336	1079.553	1603.285	1961.136	918.424	1302.823	2078.237	833.073	1010.551	1924.372	1024.714	1001.660	2116.815	833.870	1435.907	1978.887	1122.620	1427.420	2179.381	1046.099	1424.789	2196.501	1059.589	1184.023	2186.150	1072.587	1040.348	2216.227	866.375	1027.972	1971.583	1142.849	1015.769	2100.538	908.906	558.234	1893.530	1023.682	599.516	2220.760	914.733	467.752	2113.926	1007.779	446.720	1934.855	1125.315	487.431	1989.852	979.297	460.744	2166.863	940.173	358.204	1897.835	1046.864	388.304	2325.829	1051.856	47.423	2017.344	1139.324	39.454	2310.688	971.612	79.515	1944.704	1170.909	61.021	2142.073	912.919	29.694	1787.809	1059.942	33.457	2199.226	871.118	35.564	1789.165	1106.001	30.118	1816.659	657.986	1079.926	1670.103	1124.612	995.245	1863.444	704.326	1072.322	1725.861	1136.975	992.951	1874.090	608.364	1046.854	1728.834	1233.895	968.278	2211.262	724.994	1237.084	1991.150	1263.043	1224.887	2076.707	726.879	1128.023	1914.690	1186.723	1093.512	2061.995	614.452	1166.988	1868.059	1280.722	1157.718
2113	21.12000	01:00:15:18	1903.740	943.043	1664.513	2047.641	865.154	1587.025	2024.703	1077.978	1602.988	1961.166	917.418	1302.417	2079.050	832.329	1009.982	1924.667	1024.031	1001.511	2117.258	831.821	1434.528	1978.535	1121.888	1426.753	2179.214	1044.933	1425.598	2196.723	1058.904	1184.427	2186.452	1071.818	1040.374	2216.550	865.589	1027.563	1971.876	1142.109	1015.894	2100.732	909.279	558.035	1894.104	1023.656	599.378	2220.974	914.705	467.549	2114.461	1008.323	446.700	1935.328	1125.547	487.473	1990.414	979.377	460.666	2167.031	940.568	358.117	1898.431	1046.865	388.373	2325.950	1051.902	47.158	2017.319	1139.380	39.333	2310.743	971.714	79.320	1944.726	1170.982	61.015	2142.402	912.923	30.190	1787.817	1059.983	33.472	2199.226	871.161	35.577	1789.157	1106.054	30.122	1832.598	651.559	1052.102	1684.449	1131.350	969.175	1877.525	700.507	1050.383	1738.574	1142.305	974.273	1894.373	605.669	1022.599	1748.402	1239.862	950.280	2218.266	730.112	1236.139	1995.626	1262.449	1224.225	2086.920	729.667	1120.509	1925.395	1186.453	1089.453	2073.473	615.784	1156.039	1874.743	1279.826	1152.117
2114	21.13000	01:00:15:18	1901.865	941.210	1663.224	2046.243	863.627	1586.359	2022.959	1076.409	1602.512	1961.375	916.552	1301.940	2082.343	831.930	1008.446	1925.066	1023.306	1001.379	2117.439	829.841	1433.091	1978.224	1121.130	1426.175	2178.824	1043.696	1426.058	2196.976	1058.244	1184.911	2186.834	1071.028	1040.396	2216.986	864.775	1027.195	1972.176	1141.282	1016.170	2100.895	909.545	557.844	1894.786	1023.643	599.208	2221.113	914.762	467.319	2114.972	1008.764	446.672	1936.041	1125.737	487.526	1991.116	979.470	460.557	2167.149	940.909	357.985	1899.146	1047.020	388.458	2325.972	1052.018	46.759	2017.340	1139.454	39.313	2310.766	971.838	79.154	1944.767	1171.040	61.040	2142.351	912.964	30.177	1787.837	1060.022	33.522	2199.218	871.222	35.604	1789.176	1106.074	30.137	1849.980	645.588	1024.525	1699.776	1139.527	943.675	1892.428	696.737	1028.323	1753.188	1149.110	955.832	1916.019	603.755	998.941	1768.343	1246.252	933.840	2223.711	733.615	1234.245	1999.797	1261.534	1223.583	2096.325	732.810	1113.549	1933.006	1184.778	1087.068	2084.796	617.653	1145.555	1880.998	1278.299	1146.960
2115	21.14000	01:00:15:19	1899.985	939.402	1661.932	2044.845	862.068	1585.677	2021.267	1074.733	1602.074	1961.508	915.594	1301.453	2079.949	830.811	1009.225	1925.469	1022.497	1001.290	2117.590	828.065	1431.592	1978.046	1120.350	1425.693	2178.472	1042.450	1426.537	2197.298	1057.380	1185.322	2187.283	1070.200	1040.458	2217.519	864.013	1026.933	1972.637	1140.548	1016.399	2101.104	909.696	557.644	1895.472	1023.489	599.011	2221.185	914.850	467.119	2115.296	1008.951	446.591	1936.878	1125.827	487.600	1992.012	979.556	460.500	2167.287	941.143	357.847	1899.904	1047.168	388.565	2325.988	1052.118	46.504	2017.351	1139.499	39.245	2310.763	971.952	78.992	1944.792	1171.122	60.998	2142.362	913.008	30.159	1787.882	1060.075	33.559	2199.219	871.256	35.602	1789.199	1106.100	30.165	1869.239	640.020	996.825	1716.783	1148.501	918.414	1907.064	692.940	1007.273	1770.950	1155.701	936.572	1939.190	602.976	975.768	1789.188	1253.043	918.540	2229.440	736.100	1232.085	2003.586	1260.276	1222.934	2105.435	736.326	1106.738	1940.454	1183.519	1084.410	2096.114	620.126	1135.491	1886.426	1276.352	1142.054
2116	21.15000	01:00:15:19	1898.064	937.453	1660.553	2043.419	860.468	1584.992	2019.583	1073.109	1601.666	1961.520	914.441	1301.094	2079.938	830.009	1009.162	1925.633	1021.720	1001.391	2117.731	826.337	1430.323	1977.851	1119.543	1425.219	2178.155	1041.225	1426.957	2197.761	1056.376	1185.772	2187.782	1069.320	1040.551	2218.093	863.174	1026.663	1973.083	1139.717	1016.827	2101.348	909.498	557.427	1896.418	1023.330	598.904	2221.291	914.979	466.892	2115.552	1008.958	446.529	1937.752	1125.811	487.635	1992.945	979.636	460.392	2167.493	941.197	357.681	1900.685	1047.256	388.693	2325.990	1052.223	46.230	2017.379	1139.540	39.217	2310.787	972.099	78.798	1944.835	1171.157	60.986	2142.333	913.037	30.127	1787.916	1060.116	33.623	2199.199	871.214	35.577	1789.194	1106.139	30.157	1890.210	635.162	969.861	1735.420	1158.321	894.117	1923.533	690.421	985.792	1788.166	1162.887	918.555	1963.806	603.129	953.818	1810.653	1260.087	904.802	2234.449	739.026	1230.460	2006.729	1258.889	1222.293	2113.700	740.356	1100.409	1945.440	1181.009	1082.635	2107.226	623.114	1125.871	1891.727	1274.059	1137.178
2117	21.16000	01:00:15:19	1896.105	935.493	1659.107	2042.069	858.851	1584.202	2017.839	1071.380	1601.264	1961.628	913.379	1300.637	2080.784	829.119	1008.669	1926.284	1020.955	1001.331	2117.591	824.579	1429.236	1977.659	1118.688	1424.639	2177.815	1039.956	1427.346	2198.357	1055.153	1186.219	2188.408	1068.441	1040.635	2218.682	862.307	1026.332	1973.298	1138.649	1017.282	2101.655	909.228	557.084	1897.345	1023.009	598.863	2221.430	915.086	466.638	2115.799	1008.806	446.358	1938.771	1125.674	487.702	1993.915	979.680	460.302	2167.821	941.121	357.519	1901.499	1047.345	388.754	2325.991	1052.327	46.005	2017.403	1139.582	39.174	2310.812	972.213	78.635	1944.909	1171.180	60.993	2142.295	912.984	30.081	1787.985	1060.170	33.657	2199.181	871.256	35.552	1789.212	1106.189	30.226	1912.999	631.112	943.846	1755.909	1168.834	871.247	1941.506	687.748	964.791	1806.077	1170.641	901.925	1989.199	603.759	933.611	1833.585	1267.304	892.338	2238.883	742.498	1229.333	2009.497	1257.324	1221.404	2121.444	744.573	1094.147	1952.391	1179.291	1080.135	2118.349	626.964	1117.001	1897.007	1271.946	1132.361
2118	21.17000	01:00:15:19	1894.178	933.456	1657.531	2040.728	857.199	1583.436	2016.126	1069.685	1600.921	1961.765	912.207	1300.274	2081.402	828.235	1008.343	1927.019	1020.192	1001.252	2117.526	822.832	1427.908	1977.350	1117.819	1423.912	2177.511	1038.687	1427.905	2199.028	1053.893	1186.498	2189.012	1067.559	1040.717	2219.347	861.423	1026.091	1974.342	1138.002	1017.503	2102.118	908.765	556.883	1897.874	1022.278	599.092	2221.730	915.185	466.432	2116.015	1008.409	446.266	1939.651	1125.462	487.742	1994.779	979.641	460.182	2168.213	940.889	357.432	1902.150	1047.342	388.821	2326.039	1052.370	45.791	2017.457	1139.632	39.096	2310.889	972.263	78.481	1944.957	1171.230	61.024	2142.299	912.983	30.065	1788.053	1060.237	33.723	2199.195	871.295	35.560	1789.208	1106.234	30.261	1937.279	628.123	919.423	1778.088	1179.925	850.454	1961.093	685.846	944.004	1825.223	1178.566	886.570	2015.644	604.890	915.524	1855.695	1274.154	882.496	2243.215	745.664	1227.896	2011.746	1255.733	1220.386	2128.996	749.020	1087.917	1958.893	1176.852	1077.616	2129.248	630.917	1108.607	1902.604	1269.970	1127.317
2119	21.18000	01:00:15:20	1892.282	931.376	1656.075	2039.433	855.584	1582.632	2014.377	1067.934	1600.621	1961.876	911.010	1299.716	2082.139	827.331	1007.993	1927.806	1019.517	1001.142	2117.659	821.143	1426.818	1976.867	1116.936	1423.039	2176.976	1037.448	1428.183	2199.697	1052.652	1186.893	2189.781	1066.680	1040.813	2219.950	860.547	1025.820	1975.313	1137.429	1017.629	2102.674	908.240	556.669	1898.746	1021.909	599.091	2222.071	915.087	466.297	2116.390	1008.020	446.201	1940.400	1125.155	487.826	1995.460	979.568	460.038	2168.608	940.692	357.312	1902.628	1047.244	388.874	2326.098	1052.440	45.556	2017.487	1139.650	39.096	2310.955	972.341	78.295	1945.024	1171.280	61.039	2142.306	913.016	30.073	1788.098	1060.306	33.790	2199.243	871.347	35.543	1789.216	1106.282	30.275	1963.367	626.476	896.366	1801.579	1191.291	832.122	1981.763	684.732	924.274	1844.892	1186.794	872.725	2042.708	607.151	899.393	1878.637	1280.985	874.544	2247.159	748.977	1226.407	2014.134	1253.794	1219.083	2135.685	753.493	1082.173	1966.916	1174.478	1074.460	2139.801	635.452	1101.000	1908.313	1268.182	1122.445
2120	21.19000	01:00:15:20	1890.369	929.279	1654.421	2038.133	853.925	1581.817	2012.646	1066.212	1600.341	1961.910	909.780	1299.159	2082.810	826.409	1007.623	1928.748	1018.816	1000.964	2117.502	819.302	1425.744	1976.030	1116.013	1421.973	2176.336	1036.228	1428.504	2200.370	1051.480	1187.286	2190.619	1065.766	1040.871	2220.583	859.645	1025.648	1976.177	1136.769	1017.699	2103.177	907.770	556.531	1899.809	1021.856	598.825	2222.578	914.813	466.153	2116.867	1007.643	446.205	1940.959	1124.756	487.831	1995.962	979.367	459.860	2169.003	940.484	357.191	1902.926	1047.059	388.860	2326.239	1052.411	45.422	2017.508	1139.651	39.117	2311.074	972.358	78.146	1945.065	1171.267	61.083	2142.340	913.019	30.084	1788.129	1060.359	33.873	2199.270	871.351	35.516	1789.228	1106.339	30.306	1990.665	625.850	875.510	1825.923	1202.550	816.411	2003.791	684.378	905.807	1866.589	1195.347	859.609	2070.229	609.954	885.519	1901.234	1287.528	868.886	2250.738	752.451	1224.921	2016.728	1251.928	1217.622	2145.565	757.438	1075.804	1974.492	1171.721	1071.534	2150.171	640.325	1094.110	1914.599	1266.580	1117.685
2121	21.20000	01:00:15:20	1888.530	927.137	1652.990	2036.885	852.327	1580.955	2010.982	1064.537	1600.118	1961.885	908.528	1298.488	2083.521	825.486	1007.116	1929.787	1018.220	1000.656	2117.313	817.378	1424.486	1974.932	1115.011	1420.725	2175.978	1035.214	1429.029	2200.990	1050.342	1187.778	2191.554	1064.924	1040.909	2221.222	858.704	1025.524	1977.175	1136.161	1017.601	2103.872	907.228	556.347	1900.379	1021.310	598.692	2223.246	914.411	466.004	2117.435	1007.325	446.201	1941.244	1124.203	487.794	1996.156	979.013	459.678	2169.416	940.289	357.110	1903.010	1046.759	388.793	2326.348	1052.446	45.111	2017.514	1139.589	39.171	2311.182	972.347	77.927	1945.085	1171.219	61.145	2142.340	913.061	30.056	1788.122	1060.375	33.877	2199.326	871.386	35.522	1789.185	1106.361	30.322	2019.093	625.868	857.066	1850.616	1213.405	803.539	2026.980	685.343	888.721	1886.372	1203.405	850.163	2097.856	613.445	874.253	1923.513	1293.602	866.197	2253.728	756.517	1223.367	2019.964	1250.031	1216.216	2149.382	763.660	1072.143	1984.723	1169.733	1067.918	2159.706	645.628	1087.972	1921.820	1265.293	1112.991
2122	21.21000	01:00:15:20	1886.697	925.041	1651.459	2035.599	850.666	1580.158	2009.185	1062.726	1599.800	1961.747	907.249	1297.795	2084.253	824.581	1006.570	1930.758	1017.676	1000.282	2117.234	815.371	1423.250	1973.494	1114.030	1419.407	2174.940	1033.901	1429.234	2201.535	1049.245	1188.241	2192.483	1064.014	1040.885	2221.845	857.787	1025.385	1978.444	1135.637	1017.253	2104.584	906.714	556.136	1900.767	1020.657	598.715	2223.999	913.793	465.863	2118.040	1007.037	446.210	1941.367	1123.513	487.775	1996.177	978.493	459.493	2169.847	940.109	356.972	1902.929	1046.292	388.730	2326.542	1052.405	44.862	2017.522	1139.490	39.232	2311.371	972.315	77.704	1945.114	1171.131	61.251	2142.372	913.091	30.056	1788.081	1060.355	33.886	2199.399	871.416	35.481	1789.165	1106.368	30.330	2047.913	627.924	841.031	1875.169	1223.507	793.507	2051.903	686.853	873.142	1906.909	1211.164	842.638	2126.149	617.564	864.930	1943.559	1299.859	864.645	2257.209	759.817	1222.092	2024.067	1248.222	1215.037	2158.476	769.689	1066.734	1989.404	1167.337	1066.473	2169.928	650.575	1082.399	1930.206	1264.333	1108.784
2123	21.22000	01:00:15:21	1884.876	922.991	1650.050	2034.273	849.040	1579.340	2007.476	1060.972	1599.519	1961.486	906.011	1296.813	2083.120	823.290	1006.655	1931.836	1017.157	999.650	2117.000	813.416	1422.127	1972.060	1113.073	1418.104	2173.946	1032.689	1429.600	2201.938	1048.239	1188.707	2193.459	1063.142	1040.726	2222.457	856.877	1025.347	1979.559	1135.144	1016.866	2105.342	906.226	555.936	1901.066	1019.995	598.862	2224.822	913.076	465.598	2118.080	1006.461	446.127	1941.355	1122.719	487.606	1995.995	977.847	459.274	2170.435	939.757	357.044	1902.698	1045.685	388.605	2326.818	1052.340	44.647	2017.549	1139.325	39.395	2311.553	972.251	77.400	1945.142	1170.991	61.396	2142.429	913.134	30.051	1788.058	1060.339	33.870	2199.464	871.427	35.451	1789.141	1106.369	30.328	2076.861	631.226	827.445	1899.088	1232.385	786.235	2075.955	690.276	860.143	1927.041	1218.049	837.463	2152.438	622.450	858.474	1963.038	1305.909	863.974	2260.751	763.727	1221.947	2030.654	1246.712	1214.141	2164.247	775.169	1063.546	1998.113	1165.959	1064.265	2180.440	655.678	1077.662	1939.289	1263.803	1105.555
2124	21.23000	01:00:15:21	1883.029	920.954	1648.791	2032.879	847.324	1578.620	2005.721	1059.202	1599.116	1961.191	904.807	1295.806	2085.339	822.769	1005.691	1932.938	1016.738	999.004	2116.700	811.400	1421.019	1970.558	1112.100	1416.753	2173.496	1031.724	1430.616	2202.240	1047.209	1189.199	2194.514	1062.258	1040.636	2223.088	855.923	1025.228	1980.703	1135.254	1016.291	2106.112	905.869	555.673	1901.108	1019.243	598.824	2225.751	912.293	465.335	2119.074	1006.369	446.128	1941.308	1121.754	487.488	1995.688	977.103	459.067	2170.944	939.613	356.887	1902.344	1045.007	388.472	2327.126	1052.289	44.405	2017.578	1139.112	39.492	2311.791	972.156	77.119	1945.127	1170.789	61.457	2142.526	913.169	30.036	1788.028	1060.291	33.920	2199.546	871.481	35.426	1789.115	1106.332	30.336	2105.367	635.753	816.485	1922.174	1239.737	781.260	2100.637	694.314	849.437	1947.218	1223.838	833.788	2178.454	628.136	853.529	1979.262	1311.309	865.010	2263.950	768.116	1221.241	2035.944	1244.890	1214.235	2171.407	780.136	1060.301	2008.657	1165.300	1062.613	2191.041	660.724	1073.709	1949.052	1263.893	1103.373
2125	21.24000	01:00:15:21	1881.223	919.032	1647.531	2031.378	845.616	1577.877	2004.014	1057.440	1598.669	1960.747	903.705	1294.678	2086.362	821.946	1005.018	1933.976	1016.409	998.240	2116.393	809.385	1420.004	1969.206	1111.206	1415.578	2172.373	1030.273	1430.935	2202.344	1046.139	1189.579	2195.581	1061.372	1040.506	2223.712	854.926	1025.193	1982.646	1134.999	1015.521	2106.941	905.553	555.508	1901.138	1018.489	598.899	2226.645	911.469	465.081	2120.619	1006.786	445.963	1941.125	1120.777	487.439	1995.288	976.324	458.879	2171.318	939.720	356.586	1901.918	1044.253	388.349	2327.421	1052.187	44.166	2017.585	1138.982	39.619	2311.977	972.115	76.902	1945.177	1170.584	61.610	2142.530	913.252	30.042	1788.049	1060.259	33.856	2199.616	871.490	35.418	1789.098	1106.310	30.346	2132.917	641.384	807.971	1944.578	1245.243	778.024	2128.079	700.436	840.142	1966.052	1228.294	832.128	2203.580	634.497	850.371	1996.279	1315.307	866.012	2267.370	772.620	1220.931	2042.163	1243.353	1214.863	2178.898	784.535	1057.947	2018.046	1165.236	1062.312	2202.111	665.765	1070.602	1959.508	1265.137	1102.191
2126	21.25000	01:00:15:21	1879.395	917.198	1646.477	2029.830	843.862	1577.251	2002.404	1055.681	1598.183	1960.240	902.617	1293.503	2086.998	821.063	1004.362	1934.982	1016.080	997.427	2116.013	807.195	1419.000	1968.182	1110.509	1414.649	2171.164	1028.694	1431.107	2202.935	1045.495	1190.387	2196.670	1060.444	1040.350	2224.319	853.913	1025.119	1983.857	1134.482	1015.003	2107.637	905.426	555.322	1901.193	1017.746	599.106	2227.488	910.696	464.980	2121.858	1006.821	446.365	1940.964	1119.778	487.382	1994.767	975.459	458.671	2171.800	939.708	356.516	1901.476	1043.539	388.234	2327.671	1052.110	43.915	2017.569	1138.783	39.672	2312.120	972.075	76.678	1945.172	1170.354	61.823	2142.533	913.309	30.015	1788.251	1060.151	33.693	2199.688	871.545	35.394	1789.773	1106.711	30.197	2159.625	648.240	801.117	1965.078	1249.031	776.709	2152.438	706.693	833.872	1986.370	1231.821	830.644	2227.628	641.314	848.630	2012.641	1318.166	867.187	2270.758	777.455	1220.635	2049.589	1242.118	1216.129	2186.878	788.710	1056.191	2028.430	1166.166	1062.389	2213.570	670.535	1068.375	1970.810	1267.615	1101.574
2127	21.26000	01:00:15:22	1877.599	915.406	1645.585	2028.168	842.101	1576.695	2000.748	1053.888	1597.518	1959.749	901.681	1292.264	2085.472	819.292	1004.294	1935.965	1015.761	996.608	2115.541	804.884	1418.058	1967.438	1110.008	1413.852	2169.945	1026.848	1431.283	2203.016	1044.407	1190.816	2197.799	1059.475	1040.254	2226.383	853.329	1025.152	1985.134	1133.922	1014.491	2108.520	905.576	555.246	1901.191	1016.850	599.207	2228.318	910.025	464.902	2122.999	1006.957	446.545	1940.725	1118.826	487.329	1994.684	974.776	458.323	2172.247	939.771	356.454	1900.997	1042.784	388.145	2327.894	1052.062	43.713	2017.579	1138.610	39.786	2312.255	972.021	76.476	1945.213	1170.138	61.975	2142.573	913.361	30.015	1788.220	1060.119	33.670	2199.736	871.543	35.405	1789.332	1106.247	30.219	2184.665	656.353	796.188	1984.282	1252.596	776.810	2175.697	713.720	829.709	2003.472	1234.654	831.135	2249.904	649.021	848.309	2028.953	1320.203	868.750	2274.809	781.955	1221.516	2057.558	1241.283	1218.085	2195.354	792.773	1055.051	2036.472	1167.859	1063.123	2225.244	675.156	1066.851	1982.217	1270.970	1102.010
2128	21.27000	01:00:15:22	1875.856	913.746	1644.802	2026.493	840.300	1576.207	1999.048	1052.131	1596.806	1959.186	900.928	1291.122	2086.743	819.030	1003.450	1937.006	1015.458	995.793	2114.883	802.423	1416.880	1967.146	1109.719	1413.401	2168.473	1024.439	1431.402	2202.652	1042.837	1190.951	2198.917	1058.461	1040.292	2225.314	851.599	1024.553	1986.312	1133.361	1014.110	2109.285	905.561	555.154	1901.115	1016.013	599.345	2229.116	909.454	464.802	2124.130	1007.155	446.715	1940.501	1117.873	487.293	1994.339	974.132	458.050	2172.752	939.869	356.447	1900.557	1042.098	388.024	2328.131	1051.985	43.520	2017.586	1138.433	39.920	2312.394	972.001	76.291	1945.271	1169.954	62.232	2142.581	913.388	30.025	1786.761	1059.582	34.271	2199.797	871.552	35.371	1789.304	1106.199	30.222	2208.137	664.715	792.932	2001.597	1255.726	778.139	2197.578	721.293	827.391	2019.164	1237.219	832.730	2270.450	657.049	848.954	2045.027	1321.737	870.511	2279.205	786.201	1223.042	2065.383	1240.729	1220.791	2204.492	796.664	1054.717	2044.541	1170.041	1064.787	2237.479	679.604	1066.239	1993.525	1274.467	1103.245
2129	21.28000	01:00:15:22	1874.124	912.041	1644.103	2024.849	838.590	1575.707	1997.505	1050.439	1596.228	1958.758	900.253	1289.904	2088.353	818.792	1002.475	1938.080	1015.143	994.983	2113.978	799.850	1415.895	1968.626	1110.201	1413.281	2167.587	1022.185	1431.742	2202.863	1041.560	1191.486	2200.071	1057.358	1040.205	2225.776	850.396	1024.570	1987.620	1132.761	1013.767	2110.251	905.548	555.025	1901.096	1015.225	599.396	2229.894	908.995	464.603	2125.230	1007.264	446.919	1940.303	1116.879	487.330	1993.948	973.318	457.738	2173.339	939.945	356.499	1900.113	1041.347	387.972	2328.319	1051.916	43.346	2017.600	1138.246	40.088	2312.551	971.955	76.131	1945.316	1169.702	62.422	2142.617	913.460	30.060	1788.268	1060.023	33.712	2199.870	871.565	35.357	1789.318	1106.196	30.283	2229.781	673.651	791.031	2017.184	1258.678	780.128	2216.781	729.207	826.790	2033.430	1239.832	835.039	2289.619	664.860	850.085	2060.718	1323.293	873.050	2283.806	789.996	1225.157	2072.746	1240.492	1224.118	2214.054	800.045	1055.289	2054.689	1172.062	1066.395	2250.355	683.549	1065.962	2004.418	1277.838	1105.252
2130	21.29000	01:00:15:22	1872.485	910.446	1643.395	2023.238	836.914	1575.290	1995.885	1048.744	1595.634	1958.326	899.703	1288.791	2088.743	818.162	1001.806	1939.143	1014.827	994.373	2113.036	797.396	1414.761	1968.837	1110.080	1413.490	2166.722	1019.748	1431.947	2203.245	1040.215	1192.095	2200.125	1055.974	1038.948	2226.222	849.151	1024.750	1988.917	1132.139	1013.538	2111.016	906.296	555.326	1901.152	1014.425	599.501	2230.625	908.702	464.486	2126.355	1007.329	447.177	1940.205	1115.915	487.406	1993.565	972.481	457.548	2174.115	939.921	356.605	1899.726	1040.613	387.917	2328.483	1051.885	43.143	2017.626	1138.021	40.295	2312.700	971.934	76.038	1945.349	1169.484	62.689	2142.644	913.491	30.062	1787.959	1060.153	33.873	2199.920	871.584	35.366	1789.400	1106.117	30.277	2249.980	682.963	790.350	2031.116	1261.384	783.294	2235.586	737.113	827.563	2044.200	1242.884	838.700	2307.382	672.321	851.839	2075.480	1325.269	876.120	2288.495	793.226	1228.134	2079.567	1240.461	1227.775	2223.735	802.615	1056.463	2062.344	1174.223	1069.090	2262.990	687.359	1066.681	2014.583	1280.870	1107.700
