NO_OF_FRAMES	421
NO_OF_CAMERAS	13
NO_OF_MARKERS	62
FREQUENCY	95.8
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2016-03-21, 11:52:52.295	331924.95677212
DATA_INCLUDED	3D
MARKER_NAMES	ARIEL	LFHD	RFHD	C7	T5	T10	BWT	CLAV	STRN	LBSH	LSHO	LFUPA	LBUPA	LIEL	LELB	LOWR	LIWR	RSHO	RBSH	RFUPA	RBUPA	RFSH	RIEL	RELB	RFRM	ROWR	RIWR	LFWT	RFWT	LBWT	RBWT	LFTHI	LBTHI	LKNE	LKNI	LSHN	LANK	LHEL	LTOE	LMT1	LMT5	RFTHI	RBTHI	RKNE	RKNI	RSHN	RANK	RHEL	RTOE	RMT1	RMT5	RTHMB	RMID	RPNKY	LTHMB	LMID	LPNKY	LFRM	LFSH	RBHD	LBHD	LPLM
TRAJECTORY_TYPES	Measured	Measured	Measured	Mixed	Measured	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Mixed	Measured	Mixed	Mixed	Measured	Mixed	Measured	Measured	Mixed	Measured	Mixed	Mixed	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Measured	Measured	Mixed	Mixed	Measured	Measured	Mixed	Mixed	Measured	Mixed	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Mixed
Frame	Time	SMPTE	ARIEL X	ARIEL Y	ARIEL Z	LFHD X	LFHD Y	LFHD Z	RFHD X	RFHD Y	RFHD Z	C7 X	C7 Y	C7 Z	T5 X	T5 Y	T5 Z	T10 X	T10 Y	T10 Z	BWT X	BWT Y	BWT Z	CLAV X	CLAV Y	CLAV Z	STRN X	STRN Y	STRN Z	LBSH X	LBSH Y	LBSH Z	LSHO X	LSHO Y	LSHO Z	LFUPA X	LFUPA Y	LFUPA Z	LBUPA X	LBUPA Y	LBUPA Z	LIEL X	LIEL Y	LIEL Z	LELB X	LELB Y	LELB Z	LOWR X	LOWR Y	LOWR Z	LIWR X	LIWR Y	LIWR Z	RSHO X	RSHO Y	RSHO Z	RBSH X	RBSH Y	RBSH Z	RFUPA X	RFUPA Y	RFUPA Z	RBUPA X	RBUPA Y	RBUPA Z	RFSH X	RFSH Y	RFSH Z	RIEL X	RIEL Y	RIEL Z	RELB X	RELB Y	RELB Z	RFRM X	RFRM Y	RFRM Z	ROWR X	ROWR Y	ROWR Z	RIWR X	RIWR Y	RIWR Z	LFWT X	LFWT Y	LFWT Z	RFWT X	RFWT Y	RFWT Z	LBWT X	LBWT Y	LBWT Z	RBWT X	RBWT Y	RBWT Z	LFTHI X	LFTHI Y	LFTHI Z	LBTHI X	LBTHI Y	LBTHI Z	LKNE X	LKNE Y	LKNE Z	LKNI X	LKNI Y	LKNI Z	LSHN X	LSHN Y	LSHN Z	LANK X	LANK Y	LANK Z	LHEL X	LHEL Y	LHEL Z	LTOE X	LTOE Y	LTOE Z	LMT1 X	LMT1 Y	LMT1 Z	LMT5 X	LMT5 Y	LMT5 Z	RFTHI X	RFTHI Y	RFTHI Z	RBTHI X	RBTHI Y	RBTHI Z	RKNE X	RKNE Y	RKNE Z	RKNI X	RKNI Y	RKNI Z	RSHN X	RSHN Y	RSHN Z	RANK X	RANK Y	RANK Z	RHEL X	RHEL Y	RHEL Z	RTOE X	RTOE Y	RTOE Z	RMT1 X	RMT1 Y	RMT1 Z	RMT5 X	RMT5 Y	RMT5 Z	RTHMB X	RTHMB Y	RTHMB Z	RMID X	RMID Y	RMID Z	RPNKY X	RPNKY Y	RPNKY Z	LTHMB X	LTHMB Y	LTHMB Z	LMID X	LMID Y	LMID Z	LPNKY X	LPNKY Y	LPNKY Z	LFRM X	LFRM Y	LFRM Z	LFSH X	LFSH Y	LFSH Z	RBHD X	RBHD Y	RBHD Z	LBHD X	LBHD Y	LBHD Z	LPLM X	LPLM Y	LPLM Z	
1265	13.16667	00:00:00:00	721.401	1622.964	-184.855	666.315	1589.219	-113.746	673.770	1575.047	-239.814	791.963	1333.457	-210.206	816.670	1149.630	-227.490	808.892	1053.632	-221.827	830.633	963.569	-221.642	576.640	1025.205	-148.298	603.981	1187.456	-125.278	852.207	1233.643	-156.080	786.842	1308.388	-9.898	782.170	1150.414	9.990	878.649	1169.616	-72.576	835.068	960.417	-78.650	889.795	990.953	1.331	880.778	763.596	17.519	797.152	772.561	23.972	618.888	1301.348	-345.424	778.663	1243.515	-301.513	573.172	1158.693	-315.088	678.266	1163.612	-386.350	591.217	1239.750	-235.008	662.430	957.232	-355.192	594.284	978.290	-397.334	547.420	929.406	-360.162	543.718	743.660	-367.011	534.493	768.469	-281.919	655.952	921.139	-40.567	617.753	933.851	-314.608	816.642	957.522	-91.561	773.349	955.758	-338.145	688.036	754.413	-6.441	808.404	844.765	-40.582	772.049	417.896	-9.029	790.155	404.040	-112.634	764.546	318.903	-30.986	796.617	82.348	-0.337	873.224	14.773	-28.984	638.857	-14.764	-58.341	677.210	16.695	-57.437	695.897	7.494	5.319	670.036	654.881	-362.525	754.193	841.609	-372.038	760.734	416.885	-361.153	757.755	409.431	-263.293	761.536	308.665	-334.251	807.445	84.490	-371.696	867.507	5.407	-326.066	633.911	-13.848	-382.605	678.688	17.270	-358.355	711.070	0.021	-422.926	537.133	651.593	-257.513	541.025	592.930	-288.099	553.403	611.532	-323.377	778.121	655.238	37.210	808.646	595.928	27.719	844.995	617.957	6.746	848.003	934.758	29.294	678.460	1234.057	-53.983	765.868	1460.417	-235.195	774.239	1486.633	-94.579	813.263	674.283	70.715
1266	13.17708	00:00:00:00	721.134	1622.927	-184.895	665.997	1589.182	-113.786	673.512	1575.034	-239.889	791.564	1333.470	-210.204	816.329	1149.668	-227.472	808.670	1053.661	-221.838	830.451	963.627	-221.630	576.386	1025.115	-148.342	603.823	1187.234	-125.562	851.821	1233.694	-156.063	786.381	1308.493	-9.888	781.839	1150.497	10.018	878.292	1169.757	-72.564	834.996	960.597	-78.682	889.648	991.157	1.318	880.896	763.816	17.528	797.262	772.652	23.965	618.505	1301.240	-345.422	778.308	1243.499	-301.492	572.753	1158.655	-315.002	677.808	1163.502	-386.349	590.608	1239.805	-234.768	661.858	957.098	-355.026	593.790	978.188	-397.226	546.864	929.333	-359.945	542.967	743.592	-366.575	533.809	768.543	-281.504	655.781	921.056	-40.622	617.528	933.833	-314.542	816.450	957.563	-91.579	773.150	955.782	-338.124	687.926	754.371	-6.471	808.303	844.781	-40.597	771.957	417.891	-9.049	790.088	404.021	-112.639	764.474	318.882	-30.999	796.585	82.350	-0.334	873.218	14.767	-29.002	638.852	-14.760	-58.351	677.202	16.698	-57.436	695.922	7.489	5.305	670.049	654.891	-362.607	754.102	841.638	-372.021	760.854	416.897	-361.174	757.650	409.421	-263.329	761.570	308.665	-334.329	807.495	84.496	-371.672	867.508	5.415	-326.054	633.913	-13.848	-382.612	678.682	17.291	-358.383	711.101	0.024	-422.953	536.402	651.699	-257.035	540.194	593.015	-287.569	552.572	611.512	-322.787	778.428	655.212	37.193	808.990	596.077	27.753	845.271	618.056	6.717	847.907	934.878	29.288	678.116	1234.028	-54.006	765.566	1460.365	-235.202	773.909	1486.564	-94.585	813.519	674.374	70.710
1267	13.18750	00:00:00:00	720.876	1622.908	-184.919	665.710	1589.195	-113.840	673.244	1575.036	-239.943	791.127	1333.496	-210.237	815.999	1149.706	-227.471	808.483	1053.712	-221.862	830.250	963.692	-221.617	576.150	1024.998	-148.382	603.502	1187.155	-125.627	851.504	1233.804	-156.019	785.898	1308.604	-9.867	781.516	1150.576	10.029	877.934	1169.920	-72.530	834.772	960.706	-78.674	889.433	991.343	1.322	880.995	763.980	17.500	797.342	772.705	23.967	618.075	1301.163	-345.413	777.931	1243.497	-301.485	572.331	1158.596	-314.966	677.391	1163.408	-386.321	590.203	1239.727	-234.780	661.250	956.985	-354.800	593.275	978.052	-397.100	546.326	929.322	-359.779	542.296	743.540	-366.205	533.208	768.563	-281.110	655.590	921.008	-40.594	617.359	933.776	-314.604	816.258	957.614	-91.583	772.978	955.799	-338.090	687.828	754.367	-6.490	808.188	844.792	-40.597	771.879	417.882	-9.069	790.003	404.029	-112.625	764.422	318.889	-31.003	796.576	82.346	-0.334	873.224	14.790	-29.011	638.866	-14.769	-58.356	677.211	16.695	-57.448	695.905	7.476	5.315	670.098	654.863	-362.688	754.008	841.624	-371.993	760.928	416.893	-361.214	757.570	409.391	-263.384	761.579	308.656	-334.356	807.529	84.480	-371.629	867.501	5.416	-326.011	633.926	-13.839	-382.636	678.686	17.292	-358.413	711.106	0.023	-422.974	535.620	651.745	-256.582	539.505	592.956	-287.166	551.816	611.481	-322.289	778.649	655.292	37.245	809.314	596.112	27.784	845.542	618.201	6.714	847.757	934.996	29.289	677.705	1234.031	-54.081	765.271	1460.311	-235.210	773.582	1486.515	-94.629	813.732	674.474	70.751
1268	13.19792	00:00:00:00	720.598	1622.891	-184.950	665.381	1589.203	-113.891	672.979	1575.037	-239.976	790.712	1333.546	-210.247	815.659	1149.761	-227.489	808.253	1053.785	-221.894	830.059	963.765	-221.627	575.897	1024.921	-148.382	603.185	1187.090	-125.691	851.113	1233.890	-155.989	785.451	1308.704	-9.877	781.214	1150.679	10.045	877.593	1170.055	-72.507	834.546	960.857	-78.683	889.238	991.540	1.322	881.051	764.170	17.472	797.372	772.776	24.034	617.632	1301.116	-345.424	777.534	1243.498	-301.496	571.889	1158.524	-314.883	676.914	1163.296	-386.337	589.823	1239.664	-234.775	660.719	956.874	-354.655	592.649	977.954	-396.835	545.756	929.277	-359.562	541.623	743.503	-365.865	532.582	768.557	-280.755	655.415	920.972	-40.631	616.732	933.866	-314.620	816.115	957.661	-91.641	772.751	955.813	-338.108	687.760	754.349	-6.508	808.084	844.819	-40.609	771.816	417.904	-9.068	789.940	404.055	-112.645	764.368	318.904	-31.029	796.576	82.372	-0.352	873.224	14.778	-29.056	638.851	-14.756	-58.355	677.186	16.698	-57.454	695.911	7.486	5.318	670.114	654.855	-362.796	753.879	841.641	-372.012	760.922	416.876	-361.203	757.475	409.362	-263.360	761.544	308.658	-334.328	807.518	84.490	-371.571	867.484	5.428	-325.968	633.910	-13.858	-382.665	678.687	17.287	-358.417	711.113	0.036	-422.967	534.918	651.792	-256.134	538.739	593.039	-286.612	551.095	611.490	-321.866	778.845	655.309	37.249	809.553	596.083	27.685	845.807	618.342	6.736	847.633	935.120	29.314	677.298	1234.040	-54.121	764.913	1460.269	-235.228	773.139	1486.466	-94.619	813.912	674.573	70.769
1269	13.20833	00:00:00:00	720.330	1622.849	-184.968	665.056	1589.209	-113.931	672.667	1575.043	-240.049	790.255	1333.563	-210.269	815.330	1149.809	-227.512	808.074	1053.889	-221.961	830.454	963.704	-221.680	575.654	1024.824	-148.366	602.869	1187.004	-125.724	850.699	1234.002	-156.018	784.990	1308.812	-9.868	780.884	1150.792	10.045	877.205	1170.198	-72.489	834.275	960.988	-78.678	888.990	991.737	1.354	881.048	764.352	17.507	797.394	772.838	24.039	617.151	1301.036	-345.432	777.111	1243.507	-301.517	571.459	1158.484	-314.779	676.374	1163.206	-386.395	589.426	1239.599	-234.744	660.205	956.792	-354.544	592.069	977.897	-396.631	545.144	929.220	-359.267	540.988	743.449	-365.588	531.958	768.559	-280.505	655.257	920.941	-40.612	616.580	933.732	-314.677	815.945	957.702	-91.654	772.556	955.821	-338.107	687.677	754.352	-6.524	807.978	844.867	-40.617	771.794	417.907	-9.070	789.870	404.054	-112.654	764.335	318.906	-31.039	796.565	82.383	-0.354	873.205	14.796	-29.064	638.844	-14.751	-58.353	677.186	16.696	-57.449	695.912	7.493	5.317	670.114	654.839	-362.870	753.747	841.636	-371.994	760.907	416.868	-361.190	757.430	409.356	-263.358	761.521	308.640	-334.317	807.505	84.484	-371.540	867.455	5.429	-325.937	633.912	-13.853	-382.686	678.696	17.300	-358.441	711.134	0.030	-422.967	534.301	651.785	-255.868	538.021	593.026	-286.298	550.385	611.431	-321.566	778.997	655.383	37.268	809.797	596.113	27.655	846.023	618.501	6.768	847.443	935.249	29.359	676.942	1234.040	-54.103	764.562	1460.217	-235.200	772.751	1486.398	-94.640	814.049	674.653	70.786
1270	13.21875	00:00:00:00	720.046	1622.823	-184.978	664.710	1589.216	-113.970	672.407	1575.068	-240.084	789.793	1333.588	-210.309	815.017	1149.850	-227.545	807.832	1053.916	-222.016	830.237	963.771	-221.719	575.364	1024.751	-148.331	602.526	1186.958	-125.750	849.821	1234.543	-156.511	784.554	1308.919	-9.881	780.513	1150.902	10.066	876.858	1170.333	-72.461	834.014	961.096	-78.665	888.748	991.923	1.368	881.067	764.582	17.562	797.375	772.942	24.139	616.691	1300.946	-345.421	776.663	1243.534	-301.524	570.979	1158.460	-314.683	675.816	1163.117	-386.392	588.999	1239.530	-234.699	659.617	956.720	-354.431	591.541	977.842	-396.527	544.553	929.203	-359.063	540.307	743.420	-365.378	531.295	768.536	-280.237	655.080	920.922	-40.604	616.292	933.761	-314.581	815.767	957.762	-91.649	772.322	955.847	-338.112	687.607	754.339	-6.524	807.875	844.909	-40.617	771.742	417.933	-9.062	789.775	404.078	-112.676	764.276	318.913	-31.039	796.563	82.398	-0.383	873.202	14.812	-29.074	638.851	-14.756	-58.358	677.178	16.713	-57.447	695.899	7.503	5.303	670.041	654.801	-362.912	753.589	841.666	-372.001	760.869	416.864	-361.193	757.327	409.338	-263.343	761.483	308.634	-334.299	807.495	84.466	-371.503	867.453	5.425	-325.933	633.920	-13.856	-382.707	678.691	17.300	-358.459	711.139	0.061	-422.994	533.697	651.761	-255.617	537.413	593.015	-286.023	549.733	611.367	-321.286	779.099	655.490	37.331	810.054	596.278	27.680	846.241	618.642	6.799	847.261	935.404	29.381	676.573	1234.054	-54.116	764.176	1460.161	-235.229	772.318	1486.306	-94.618	814.158	674.766	70.806
1271	13.22917	00:00:00:00	719.735	1622.795	-184.972	664.347	1589.204	-113.996	672.120	1575.086	-240.177	789.370	1333.613	-210.375	814.704	1149.897	-227.578	807.570	1053.985	-222.071	830.053	963.819	-221.758	575.040	1024.656	-148.279	602.164	1186.904	-125.747	849.469	1234.634	-156.510	784.116	1309.034	-9.894	780.108	1151.014	10.065	876.489	1170.531	-72.488	833.827	961.276	-78.694	888.498	992.120	1.390	881.052	764.786	17.557	797.364	773.033	24.164	616.211	1300.908	-345.405	776.224	1243.566	-301.568	570.470	1158.403	-314.554	675.313	1163.036	-386.369	588.590	1239.481	-234.669	659.013	956.616	-354.316	590.966	977.748	-396.357	543.965	929.158	-358.888	539.696	743.353	-365.196	530.807	768.496	-280.030	654.952	920.872	-40.625	616.068	933.701	-314.551	815.585	957.792	-91.670	772.069	955.875	-338.145	687.545	754.336	-6.510	807.773	844.949	-40.613	771.686	417.952	-9.089	789.690	404.084	-112.706	764.250	318.914	-31.064	796.558	82.402	-0.398	873.198	14.827	-29.082	638.830	-14.751	-58.346	677.174	16.714	-57.438	695.909	7.505	5.304	669.915	654.788	-362.955	753.409	841.664	-372.013	760.830	416.833	-361.182	757.326	409.305	-263.344	761.474	308.623	-334.305	807.446	84.451	-371.444	867.467	5.407	-325.939	633.938	-13.833	-382.738	678.704	17.325	-358.479	711.144	0.025	-422.993	533.062	651.712	-255.396	536.871	592.887	-285.956	549.114	611.262	-321.094	779.190	655.586	37.370	811.074	595.245	26.531	846.312	618.810	6.871	847.090	935.573	29.406	676.148	1234.065	-54.128	763.820	1460.109	-235.237	771.947	1486.241	-94.625	814.237	674.897	70.876
1272	13.23958	00:00:00:00	719.430	1622.741	-184.990	663.973	1589.176	-114.051	671.780	1575.092	-240.249	788.886	1333.634	-210.405	814.347	1149.942	-227.610	807.250	1054.013	-222.099	829.833	963.887	-221.800	574.717	1024.564	-148.228	601.804	1186.862	-125.734	849.047	1234.746	-156.516	783.657	1309.193	-9.920	779.761	1151.140	10.038	876.166	1170.703	-72.466	833.636	961.468	-78.678	888.255	992.340	1.413	880.986	764.976	17.569	797.282	773.165	24.263	615.694	1300.858	-345.398	775.777	1243.592	-301.592	569.633	1158.427	-314.247	674.764	1162.951	-386.328	588.320	1239.326	-234.585	658.432	956.532	-354.244	590.348	977.679	-396.172	543.412	929.094	-358.746	539.058	743.307	-365.049	530.235	768.435	-279.846	654.814	920.829	-40.584	615.818	933.648	-314.485	815.427	957.846	-91.674	771.815	955.872	-338.147	687.498	754.302	-6.520	807.670	844.987	-40.598	771.625	417.958	-9.124	789.575	404.092	-112.760	764.186	318.902	-31.082	796.546	82.415	-0.411	873.208	14.814	-29.135	638.826	-14.754	-58.354	677.166	16.717	-57.422	695.904	7.487	5.307	669.768	654.750	-362.921	753.215	841.680	-372.033	760.774	416.825	-361.208	757.303	409.288	-263.356	761.449	308.616	-334.334	807.396	84.466	-371.426	867.497	5.376	-325.984	633.964	-13.837	-382.757	678.727	17.334	-358.533	711.174	0.034	-423.005	532.485	651.606	-255.232	536.294	592.795	-285.761	548.903	613.090	-321.141	779.233	655.718	37.488	811.125	595.349	26.606	846.378	618.994	6.964	846.883	935.755	29.443	675.741	1234.075	-54.143	763.447	1460.037	-235.222	771.443	1486.156	-94.596	814.278	675.037	70.943
1273	13.25000	00:00:00:00	719.103	1622.678	-184.974	663.569	1589.199	-114.078	671.466	1575.081	-240.300	788.377	1333.678	-210.450	813.989	1149.979	-227.614	807.010	1054.093	-222.122	829.627	963.930	-221.832	574.431	1024.458	-148.149	601.430	1186.814	-125.718	848.687	1234.839	-156.528	783.186	1309.327	-9.934	779.403	1151.254	10.046	875.791	1170.954	-72.413	833.423	961.578	-78.577	887.987	992.535	1.463	880.893	765.212	17.729	797.223	773.297	24.370	615.190	1300.788	-345.348	775.272	1243.570	-301.618	569.118	1158.400	-314.124	674.196	1162.852	-386.282	587.831	1239.267	-234.545	657.908	956.506	-354.257	589.687	977.572	-395.983	542.845	929.045	-358.607	538.451	743.243	-364.928	529.650	768.387	-279.761	654.722	920.771	-40.615	615.686	933.493	-314.628	815.272	957.882	-91.712	771.546	955.892	-338.154	687.464	754.304	-6.515	807.573	845.031	-40.596	771.561	417.963	-9.132	789.468	404.073	-112.786	764.107	318.875	-31.112	796.540	82.387	-0.436	873.189	14.818	-29.152	638.818	-14.737	-58.352	677.156	16.713	-57.410	695.905	7.491	5.301	669.610	654.678	-362.868	753.011	841.681	-372.039	760.717	416.806	-361.199	757.274	409.262	-263.392	761.413	308.591	-334.364	807.356	84.464	-371.391	867.518	5.345	-326.017	634.012	-13.869	-382.810	678.787	17.384	-358.603	711.176	0.043	-423.035	532.038	651.498	-255.155	535.716	592.760	-285.685	548.350	613.047	-321.059	779.254	655.873	37.631	810.467	596.723	27.990	846.356	619.148	7.048	846.689	935.950	29.494	675.328	1234.128	-54.136	763.036	1459.961	-235.191	770.933	1486.094	-94.545	814.285	675.187	71.063
1274	13.26042	00:00:00:00	718.793	1622.635	-184.998	663.139	1589.159	-114.167	671.154	1575.075	-240.362	787.931	1333.703	-210.501	813.602	1150.003	-227.635	806.727	1054.103	-222.159	829.471	963.987	-221.878	574.125	1024.348	-148.072	601.078	1186.765	-125.644	848.242	1234.924	-156.551	782.760	1309.427	-9.958	779.093	1151.352	10.057	875.443	1171.119	-72.392	833.245	961.736	-78.559	887.755	992.723	1.485	880.773	765.406	17.795	797.119	773.416	24.450	614.611	1300.732	-345.292	774.745	1243.552	-301.620	568.578	1158.318	-314.005	673.621	1162.762	-386.268	587.359	1239.208	-234.495	657.332	956.419	-354.259	589.082	977.551	-395.949	542.247	928.974	-358.514	537.802	743.186	-364.848	529.138	768.276	-279.679	654.677	920.670	-40.674	615.417	933.412	-314.555	815.119	957.921	-91.797	771.277	955.885	-338.152	687.406	754.292	-6.502	807.465	845.051	-40.585	771.480	417.936	-9.161	789.353	404.071	-112.828	764.056	318.856	-31.131	796.530	82.395	-0.459	873.199	14.813	-29.170	638.814	-14.748	-58.345	677.157	16.713	-57.423	695.924	7.493	5.300	669.431	654.636	-362.806	752.802	841.674	-372.054	760.593	416.739	-361.227	757.236	409.239	-263.433	761.346	308.576	-334.396	807.302	84.456	-371.385	867.508	5.335	-326.022	634.111	-13.835	-383.191	678.752	17.432	-358.778	711.251	0.049	-423.139	531.564	651.388	-255.094	535.140	592.717	-285.670	547.716	612.982	-321.069	779.227	656.013	37.780	810.401	596.884	28.285	846.279	619.290	7.183	846.453	936.118	29.564	674.949	1234.156	-54.115	762.660	1459.877	-235.147	770.452	1485.994	-94.490	814.253	675.340	71.182
1275	13.27083	00:00:00:00	718.429	1622.566	-184.999	662.705	1589.121	-114.227	670.807	1575.041	-240.436	787.432	1333.728	-210.526	813.186	1150.039	-227.670	806.430	1054.134	-222.219	829.222	964.057	-221.954	573.810	1024.250	-147.970	600.727	1186.693	-125.570	847.788	1235.008	-156.605	782.377	1309.544	-9.968	778.784	1151.491	10.069	875.095	1171.313	-72.385	832.940	961.812	-78.431	887.468	992.918	1.582	880.639	765.545	17.854	796.990	773.534	24.565	613.977	1300.631	-345.228	774.193	1243.520	-301.612	568.024	1158.247	-313.893	672.980	1162.706	-386.271	586.853	1239.130	-234.466	656.680	956.334	-354.234	588.455	977.490	-395.951	541.677	928.894	-358.437	537.267	743.109	-364.807	528.614	768.197	-279.571	654.645	920.603	-40.736	615.180	933.346	-314.547	814.924	957.962	-91.828	771.015	955.905	-338.176	687.378	754.261	-6.489	807.354	845.089	-40.584	771.436	417.919	-9.183	789.271	404.043	-112.833	763.989	318.830	-31.164	796.521	82.372	-0.455	873.205	14.793	-29.173	638.813	-14.744	-58.362	677.141	16.722	-57.403	695.915	7.485	5.295	669.268	654.590	-362.743	752.550	841.664	-372.130	760.449	416.705	-361.239	757.165	409.209	-263.479	761.233	308.538	-334.393	807.201	84.406	-371.373	867.502	5.330	-326.051	634.101	-13.818	-383.195	678.744	17.427	-358.873	711.230	0.032	-423.170	531.038	651.295	-255.088	534.644	592.702	-285.522	547.176	612.983	-321.040	779.161	656.089	37.914	810.290	597.024	28.485	846.195	619.480	7.325	846.221	936.307	29.662	674.560	1234.162	-54.112	762.250	1459.763	-235.091	769.890	1485.929	-94.446	814.175	675.523	71.304
1276	13.28125	00:00:00:00	718.038	1622.510	-185.023	662.266	1589.101	-114.292	670.445	1575.014	-240.474	786.899	1333.738	-210.585	812.806	1150.094	-227.694	806.156	1054.193	-222.243	829.033	964.084	-222.008	573.477	1024.148	-147.858	600.357	1186.622	-125.506	847.765	1234.765	-156.248	781.929	1309.698	-9.975	779.067	1151.480	9.254	874.748	1171.518	-72.360	832.574	961.996	-78.425	887.174	993.121	1.667	880.473	765.741	17.931	796.834	773.693	24.678	613.374	1300.562	-345.101	773.585	1243.518	-301.618	567.463	1158.148	-313.768	672.367	1162.649	-386.272	586.356	1239.042	-234.360	656.121	956.254	-354.301	587.827	977.459	-395.996	541.140	928.810	-358.426	536.675	743.033	-364.782	528.075	768.142	-279.574	654.718	920.513	-40.839	614.931	933.252	-314.605	814.798	957.967	-91.912	770.732	955.910	-338.205	687.330	754.227	-6.493	807.226	845.113	-40.588	771.370	417.895	-9.201	789.186	404.027	-112.864	763.959	318.815	-31.180	796.521	82.355	-0.452	873.207	14.777	-29.174	638.802	-14.733	-58.353	677.135	16.719	-57.391	695.911	7.492	5.312	669.093	654.524	-362.663	752.284	841.676	-372.203	760.284	416.637	-361.269	757.031	409.160	-263.519	761.109	308.477	-334.422	807.164	84.391	-371.354	867.545	5.282	-326.062	634.141	-13.809	-383.211	678.811	17.425	-358.795	711.237	0.066	-423.116	530.549	651.194	-255.093	534.114	592.541	-285.715	546.648	612.841	-321.208	779.054	656.242	38.062	810.296	597.329	28.662	846.127	619.597	7.420	845.955	936.502	29.781	674.206	1234.171	-54.050	761.803	1459.670	-235.064	769.386	1485.842	-94.423	814.082	675.716	71.456
1277	13.29167	00:00:00:00	717.640	1622.423	-185.042	661.818	1589.081	-114.336	670.086	1574.958	-240.536	786.336	1333.746	-210.620	812.396	1150.139	-227.730	805.836	1054.212	-222.269	828.786	964.045	-222.055	573.393	1023.979	-147.950	599.995	1186.547	-125.425	847.323	1234.827	-156.255	781.501	1309.873	-9.976	778.719	1151.650	9.335	874.378	1171.730	-72.298	832.265	962.178	-78.325	886.882	993.313	1.755	880.320	765.937	18.027	796.657	773.888	24.826	612.719	1300.470	-344.973	773.022	1243.490	-301.604	566.904	1158.004	-313.573	671.674	1162.618	-386.272	585.856	1238.934	-234.230	655.550	956.204	-354.401	587.285	977.418	-396.068	540.520	928.729	-358.354	536.120	742.981	-364.788	527.583	768.060	-279.598	655.068	920.382	-41.189	614.648	933.124	-314.644	814.619	957.959	-91.942	770.393	955.940	-338.259	687.281	754.216	-6.477	807.076	845.133	-40.582	771.339	417.884	-9.214	789.124	404.009	-112.874	763.927	318.806	-31.189	796.529	82.356	-0.450	873.199	14.774	-29.170	638.798	-14.730	-58.361	677.136	16.734	-57.392	695.916	7.478	5.313	668.895	654.488	-362.609	751.966	841.671	-372.266	760.087	416.609	-361.292	756.891	409.145	-263.545	760.980	308.430	-334.421	807.131	84.367	-371.344	867.549	5.263	-326.078	634.147	-13.814	-383.215	678.773	17.427	-358.840	711.244	0.067	-423.123	530.084	651.096	-255.083	533.670	592.532	-285.666	545.749	610.814	-321.114	778.917	656.447	38.229	803.918	597.642	26.964	846.045	619.832	7.559	845.682	936.733	29.885	673.839	1234.165	-54.002	761.374	1459.595	-235.066	768.882	1485.769	-94.408	813.963	675.934	71.609
1278	13.30208	00:00:00:00	717.242	1622.365	-185.065	661.347	1589.056	-114.365	669.676	1574.908	-240.580	785.771	1333.786	-210.627	811.985	1150.194	-227.740	805.511	1054.191	-222.323	828.532	964.066	-222.133	573.051	1023.866	-147.790	599.618	1186.454	-125.305	846.850	1234.971	-156.267	781.032	1310.069	-9.979	778.255	1151.982	9.442	874.008	1171.927	-72.241	831.875	962.412	-78.119	886.598	993.525	1.848	880.133	766.172	18.167	796.467	774.102	24.979	612.031	1300.387	-344.840	772.426	1243.495	-301.619	566.301	1157.939	-313.456	670.991	1162.573	-386.212	585.337	1238.813	-234.065	654.965	956.176	-354.521	586.671	977.377	-396.067	539.940	928.658	-358.342	535.570	742.921	-364.842	527.126	767.975	-279.560	654.966	920.311	-41.156	614.359	933.006	-314.657	814.481	957.947	-92.039	769.998	955.978	-338.311	687.231	754.181	-6.487	806.926	845.152	-40.574	770.637	417.926	-8.925	789.095	403.982	-112.902	763.916	318.788	-31.193	796.518	82.358	-0.463	873.212	14.781	-29.171	638.785	-14.712	-58.378	677.117	16.740	-57.373	695.919	7.498	5.321	668.645	654.443	-362.570	751.684	841.682	-372.297	759.923	416.602	-361.313	756.814	409.140	-263.540	760.872	308.416	-334.392	807.040	84.385	-371.351	867.574	5.255	-326.078	634.162	-13.783	-383.238	678.796	17.444	-358.821	711.251	0.078	-423.117	529.607	651.010	-255.140	533.189	592.409	-285.753	545.258	610.659	-321.147	778.797	656.680	38.387	803.869	597.900	27.085	845.813	620.607	8.020	845.432	936.961	29.985	673.473	1234.191	-53.926	760.910	1459.490	-235.039	768.343	1485.672	-94.380	813.823	676.165	71.766
