NO_OF_FRAMES	2852
NO_OF_CAMERAS	13
NO_OF_MARKERS	58
FREQUENCY	95.8
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2016-03-21, 11:48:57.717	331690.37858269
DATA_INCLUDED	3D
MARKER_NAMES	ARIEL	LFHD	RFHD	C7	T5	T10	BWT	CLAV	STRN	LBSH	LSHO	LFUPA	LBUPA	LIEL	LELB	LOWR	LIWR	RSHO	RBSH	RFUPA	RBUPA	RFSH	RIEL	RELB	RFRM	ROWR	RIWR	LFWT	RFWT	LBWT	RBWT	LFTHI	LBTHI	LKNE	LKNI	LSHN	LANK	LHEL	LTOE	LMT1	LMT5	RBTHI	RKNE	RKNI	RSHN	RANK	RHEL	RTOE	RMT1	RMT5	RMID	LFRM	LFSH	RBHD	LBHD	LPLM	RPLM	RFTHI
TRAJECTORY_TYPES	Measured	Measured	Measured	Mixed	Mixed	Measured	Mixed	Mixed	Mixed	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Mixed	Mixed	Measured	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Measured	Measured	Mixed	Mixed	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Measured	Mixed	Measured	Mixed	Measured	Measured	Mixed	Measured	Mixed
Frame	Time	SMPTE	ARIEL X	ARIEL Y	ARIEL Z	LFHD X	LFHD Y	LFHD Z	RFHD X	RFHD Y	RFHD Z	C7 X	C7 Y	C7 Z	T5 X	T5 Y	T5 Z	T10 X	T10 Y	T10 Z	BWT X	BWT Y	BWT Z	CLAV X	CLAV Y	CLAV Z	STRN X	STRN Y	STRN Z	LBSH X	LBSH Y	LBSH Z	LSHO X	LSHO Y	LSHO Z	LFUPA X	LFUPA Y	LFUPA Z	LBUPA X	LBUPA Y	LBUPA Z	LIEL X	LIEL Y	LIEL Z	LELB X	LELB Y	LELB Z	LOWR X	LOWR Y	LOWR Z	LIWR X	LIWR Y	LIWR Z	RSHO X	RSHO Y	RSHO Z	RBSH X	RBSH Y	RBSH Z	RFUPA X	RFUPA Y	RFUPA Z	RBUPA X	RBUPA Y	RBUPA Z	RFSH X	RFSH Y	RFSH Z	RIEL X	RIEL Y	RIEL Z	RELB X	RELB Y	RELB Z	RFRM X	RFRM Y	RFRM Z	ROWR X	ROWR Y	ROWR Z	RIWR X	RIWR Y	RIWR Z	LFWT X	LFWT Y	LFWT Z	RFWT X	RFWT Y	RFWT Z	LBWT X	LBWT Y	LBWT Z	RBWT X	RBWT Y	RBWT Z	LFTHI X	LFTHI Y	LFTHI Z	LBTHI X	LBTHI Y	LBTHI Z	LKNE X	LKNE Y	LKNE Z	LKNI X	LKNI Y	LKNI Z	LSHN X	LSHN Y	LSHN Z	LANK X	LANK Y	LANK Z	LHEL X	LHEL Y	LHEL Z	LTOE X	LTOE Y	LTOE Z	LMT1 X	LMT1 Y	LMT1 Z	LMT5 X	LMT5 Y	LMT5 Z	RBTHI X	RBTHI Y	RBTHI Z	RKNE X	RKNE Y	RKNE Z	RKNI X	RKNI Y	RKNI Z	RSHN X	RSHN Y	RSHN Z	RANK X	RANK Y	RANK Z	RHEL X	RHEL Y	RHEL Z	RTOE X	RTOE Y	RTOE Z	RMT1 X	RMT1 Y	RMT1 Z	RMT5 X	RMT5 Y	RMT5 Z	RMID X	RMID Y	RMID Z	LFRM X	LFRM Y	LFRM Z	LFSH X	LFSH Y	LFSH Z	RBHD X	RBHD Y	RBHD Z	LBHD X	LBHD Y	LBHD Z	LPLM X	LPLM Y	LPLM Z	RPLM X	RPLM Y	RPLM Z	RFTHI X	RFTHI Y	RFTHI Z	
3583	37.31250	00:35:14:12	944.572	1626.005	-105.261	883.921	1591.277	-39.257	897.586	1583.261	-165.158	1005.283	1333.567	-91.478	1028.832	1151.012	-103.019	1015.889	1050.245	-103.575	1024.374	954.191	-105.539	763.018	1042.362	-110.163	788.702	1198.116	-89.051	1035.130	1230.252	-18.157	913.999	1298.657	86.470	873.979	1143.050	92.615	1005.627	1149.778	94.361	0.000	0.000	0.000	937.048	972.299	150.386	895.609	747.807	143.616	831.978	767.462	91.863	875.908	1324.313	-273.500	1019.727	1250.632	-191.203	816.383	1183.509	-258.020	931.698	1183.764	-317.230	819.038	1247.012	-187.206	899.998	977.992	-272.815	838.480	998.826	-327.466	787.454	946.418	-306.539	804.676	762.067	-343.702	772.998	770.678	-261.548	806.755	931.013	24.153	834.237	952.356	-244.156	978.692	954.037	20.447	997.561	954.901	-231.782	826.978	756.534	62.225	953.036	842.151	57.523	920.187	416.017	46.455	938.762	410.207	-58.918	916.712	315.143	16.004	954.926	77.903	29.053	1030.605	11.157	-13.742	793.651	-13.818	-11.714	831.814	17.542	-14.615	860.217	7.414	44.949	970.709	842.986	-269.884	940.131	421.088	-265.067	941.065	417.158	-167.607	939.005	311.862	-231.269	977.292	84.861	-263.247	1042.547	4.236	-228.576	805.582	-11.005	-217.428	852.737	21.076	-211.337	864.342	-1.866	-279.451	816.146	598.099	-293.569	880.350	923.483	138.417	830.887	1240.539	0.935	984.554	1464.008	-161.429	985.608	1482.533	-19.579	799.491	671.943	136.000	791.795	650.310	-250.951	864.975	665.175	-287.164
3584	37.32292	00:35:14:13	944.792	1625.934	-105.217	884.067	1591.411	-39.155	897.655	1583.247	-165.042	1004.790	1333.846	-92.234	1028.460	1151.432	-103.929	1015.711	1050.851	-104.201	1024.481	954.398	-105.821	762.866	1042.386	-108.911	788.326	1198.049	-87.439	1035.490	1230.369	-19.589	915.373	1298.818	86.739	876.415	1142.789	92.293	1005.352	1150.694	96.253	0.000	0.000	0.000	938.822	972.413	150.612	896.975	747.994	143.996	832.790	767.814	92.923	872.298	1324.788	-272.232	1018.046	1251.070	-192.240	812.907	1184.243	-254.309	926.149	1184.126	-317.209	817.024	1247.223	-185.254	895.314	978.736	-272.351	831.993	999.427	-323.825	780.620	947.286	-299.515	796.362	762.756	-337.851	767.423	771.567	-254.472	807.256	930.925	24.864	831.744	952.914	-240.296	979.174	953.957	20.340	997.228	955.297	-232.106	827.368	756.518	62.504	953.981	842.186	57.556	920.450	416.047	46.501	938.979	410.216	-58.862	916.889	315.178	16.072	954.963	77.917	29.042	1030.594	11.158	-13.761	793.655	-13.812	-11.735	831.808	17.541	-14.621	860.231	7.395	44.930	970.659	843.113	-269.850	940.240	421.109	-264.926	941.124	417.147	-167.479	939.095	311.877	-231.136	977.287	84.880	-263.180	1042.429	4.253	-228.555	805.581	-11.019	-217.483	852.728	21.066	-211.337	864.346	-1.880	-279.474	809.456	598.924	-288.901	882.011	923.694	139.079	831.587	1240.347	1.924	984.280	1463.797	-161.276	985.448	1482.450	-19.467	800.543	672.358	137.195	786.999	651.259	-244.878	864.798	665.009	-285.865
3585	37.33333	00:35:14:13	944.980	1625.837	-105.190	884.208	1591.562	-39.049	897.716	1583.222	-164.957	1004.221	1334.170	-93.032	1028.088	1151.937	-104.982	1015.560	1051.415	-104.818	1025.003	954.578	-106.273	762.575	1042.500	-107.565	788.316	1197.588	-85.561	1035.881	1230.692	-20.466	916.945	1298.969	86.972	877.577	1142.962	93.429	1006.826	1150.900	96.017	0.000	0.000	0.000	940.870	972.511	150.681	898.372	748.157	144.396	833.752	768.151	93.915	868.531	1325.227	-270.864	1016.087	1251.733	-193.571	809.717	1184.679	-250.793	920.639	1184.926	-316.787	814.922	1247.390	-183.193	890.430	979.265	-272.104	825.482	1000.142	-320.076	774.191	948.108	-292.284	787.863	763.550	-331.469	762.252	772.535	-246.860	807.863	930.835	25.756	829.110	953.338	-236.332	979.863	954.044	20.109	996.688	955.701	-232.437	827.780	756.506	62.762	954.889	842.173	57.560	920.743	416.074	46.533	939.620	410.029	-59.089	917.101	315.213	16.123	954.987	77.944	29.041	1030.579	11.198	-13.814	793.634	-13.811	-11.711	831.783	17.553	-14.608	860.222	7.398	44.940	970.427	843.297	-269.857	940.329	421.110	-264.769	941.361	417.282	-167.376	939.161	311.924	-231.008	977.277	84.914	-263.113	1042.420	4.245	-228.509	805.549	-11.010	-217.535	852.697	21.070	-211.351	864.359	-1.884	-279.488	802.686	599.691	-283.839	883.792	923.870	139.713	832.152	1240.316	3.173	984.025	1463.552	-161.092	985.355	1482.374	-19.297	801.716	672.719	138.414	782.915	651.854	-239.635	867.007	663.948	-282.391
3586	37.34375	00:35:14:13	945.161	1625.736	-105.180	884.360	1591.732	-38.920	897.749	1583.173	-164.829	1003.564	1334.466	-93.827	1027.724	1152.302	-106.023	1015.425	1052.027	-105.239	1025.065	954.832	-106.786	762.351	1042.550	-105.921	788.135	1197.275	-83.537	1036.354	1231.449	-21.458	918.397	1299.108	87.441	879.228	1143.092	94.233	1008.475	1151.172	95.588	0.000	0.000	0.000	942.963	972.583	150.839	899.994	748.297	144.741	835.049	768.581	94.809	864.533	1325.692	-269.263	1014.021	1252.463	-195.077	806.407	1185.270	-246.570	914.546	1185.357	-316.635	812.893	1247.568	-180.905	885.148	979.926	-272.002	815.540	1001.069	-314.343	767.968	948.874	-284.363	779.232	764.521	-324.803	758.169	773.493	-238.499	808.555	930.721	26.782	828.452	953.595	-234.481	980.729	954.027	19.802	996.047	956.031	-233.595	828.262	756.497	63.045	954.258	842.648	54.640	921.047	416.111	46.915	938.809	409.939	-59.342	917.309	315.254	16.195	955.053	77.951	29.033	1030.573	11.207	-13.831	793.639	-13.821	-11.718	831.773	17.550	-14.579	860.220	7.392	44.917	970.028	843.543	-269.972	940.407	421.144	-264.632	941.403	417.309	-167.202	939.237	311.951	-230.908	977.308	84.945	-263.050	1042.425	4.259	-228.458	805.530	-11.031	-217.615	852.863	21.203	-211.592	864.476	-1.876	-279.546	795.363	599.424	-277.561	885.729	924.030	140.349	832.862	1240.165	4.654	983.738	1463.283	-160.900	985.219	1482.312	-19.071	803.086	673.102	139.670	777.209	652.338	-232.568	867.103	664.308	-283.262
3587	37.35417	00:35:14:13	945.364	1625.615	-105.164	884.545	1591.875	-38.790	897.791	1583.101	-164.692	1002.916	1334.798	-94.600	1027.293	1152.836	-107.183	1015.221	1052.704	-105.817	1024.653	955.179	-107.349	762.596	1042.455	-103.956	787.738	1197.217	-81.418	1036.816	1231.796	-22.794	919.984	1299.243	87.909	881.069	1143.259	95.065	1010.248	1151.306	95.170	0.000	0.000	0.000	945.243	972.644	150.836	901.697	748.425	145.052	836.225	768.867	95.880	860.452	1326.112	-267.536	1011.722	1253.506	-196.357	803.356	1185.775	-242.102	907.905	1185.866	-316.440	811.053	1247.592	-178.699	881.591	980.744	-271.965	812.585	1001.888	-311.468	762.277	949.662	-276.299	770.199	765.509	-318.156	754.021	774.615	-230.140	809.321	930.639	27.904	827.372	953.739	-232.034	981.667	954.024	19.371	995.147	956.677	-233.723	828.863	756.519	63.374	954.878	842.518	54.462	921.379	416.132	47.006	940.022	410.078	-58.975	917.501	315.302	16.259	955.089	77.976	29.027	1030.559	11.239	-13.869	793.621	-13.816	-11.736	831.753	17.553	-14.592	860.223	7.392	44.934	969.474	843.743	-270.170	940.456	421.159	-264.473	941.456	417.325	-167.052	939.304	311.982	-230.786	977.320	84.974	-262.980	1042.415	4.286	-228.432	805.499	-11.022	-217.679	852.842	21.184	-211.656	864.488	-1.882	-279.568	787.475	599.614	-270.121	887.846	924.169	140.934	833.593	1240.258	6.367	983.506	1462.973	-160.612	985.163	1482.261	-18.842	804.598	673.470	140.998	771.284	652.791	-224.565	864.957	664.531	-283.826
3588	37.36458	00:35:14:14	945.592	1625.476	-105.110	884.714	1592.045	-38.609	897.860	1583.000	-164.507	1002.206	1335.160	-95.428	1026.796	1153.346	-108.426	1014.893	1053.219	-107.106	1025.135	955.398	-108.005	761.969	1042.487	-101.980	787.368	1196.996	-79.084	1037.134	1232.277	-24.017	921.758	1299.375	88.283	882.928	1143.341	95.940	1012.475	1150.251	93.056	0.000	0.000	0.000	947.657	972.634	150.840	903.597	748.540	145.329	837.699	769.121	96.782	856.330	1326.508	-265.641	1009.468	1254.161	-197.685	800.218	1186.516	-237.100	901.187	1186.306	-316.331	809.012	1247.682	-176.142	876.919	981.310	-270.567	801.384	1002.884	-304.044	756.528	950.467	-268.097	761.600	766.408	-311.123	750.257	775.689	-221.793	810.094	930.539	29.027	826.299	953.687	-229.518	982.814	954.035	18.868	994.328	957.097	-234.134	829.522	756.532	63.802	955.724	842.937	54.474	921.686	416.134	47.176	939.204	409.989	-59.204	917.702	315.333	16.343	955.111	77.985	29.005	1030.536	11.272	-13.923	793.611	-13.821	-11.746	831.731	17.586	-14.592	860.215	7.398	44.937	969.160	843.920	-270.052	940.453	421.149	-264.302	941.508	417.319	-166.866	939.343	312.003	-230.647	977.310	84.999	-262.926	1042.417	4.268	-228.367	805.509	-11.053	-217.664	852.843	21.169	-211.604	864.490	-1.889	-279.563	778.386	599.818	-260.723	890.450	924.171	141.545	834.318	1240.260	7.935	983.235	1462.636	-160.287	985.073	1482.173	-18.579	806.248	673.765	142.281	766.005	654.025	-216.130	864.716	664.356	-283.240
3589	37.37500	00:35:14:14	945.832	1625.314	-104.995	884.918	1592.201	-38.390	897.935	1582.943	-164.255	1001.457	1335.483	-96.375	1026.306	1153.764	-109.694	1014.529	1053.813	-107.628	1025.463	955.820	-108.491	761.693	1042.397	-99.688	787.056	1196.845	-76.660	1037.551	1232.446	-25.410	923.750	1299.536	88.585	884.954	1143.443	96.840	1015.326	1150.282	91.886	0.000	0.000	0.000	950.289	972.591	150.688	905.671	748.656	145.522	839.251	769.392	97.771	851.980	1326.974	-263.506	1007.103	1254.527	-199.120	796.921	1187.402	-232.193	893.970	1186.916	-315.905	806.902	1247.804	-173.372	868.728	982.260	-269.688	792.075	1003.202	-296.555	750.967	951.297	-259.844	752.589	767.270	-304.140	748.221	776.250	-214.923	810.881	930.484	30.013	824.663	953.319	-226.127	984.165	954.076	18.375	993.584	957.389	-234.518	830.238	756.588	64.311	948.417	842.865	56.683	921.943	416.132	47.289	939.222	410.257	-58.838	917.900	315.381	16.419	955.135	77.999	28.988	1030.514	11.309	-13.951	793.578	-13.814	-11.734	831.719	17.572	-14.576	860.203	7.379	44.920	968.455	844.092	-270.355	940.407	421.159	-264.155	941.547	417.335	-166.664	939.369	312.018	-230.492	977.306	85.032	-262.898	1042.431	4.274	-228.362	805.522	-11.031	-217.696	852.853	21.174	-211.618	864.501	-1.882	-279.566	767.218	599.968	-250.290	892.876	924.271	142.115	835.020	1240.163	9.581	983.060	1461.985	-160.025	984.871	1482.018	-18.208	807.745	674.143	143.794	761.143	655.315	-207.345	864.812	664.070	-282.333
3590	37.38542	00:35:14:14	946.143	1625.151	-104.810	885.139	1592.351	-38.119	898.015	1582.896	-163.982	1000.651	1335.763	-97.368	1025.876	1154.253	-111.093	1013.464	1055.973	-113.503	1025.212	956.249	-109.083	762.278	1042.210	-97.501	786.765	1196.559	-74.153	1038.043	1232.633	-26.944	926.008	1299.671	88.738	887.102	1143.481	97.693	1016.709	1150.198	91.098	0.000	0.000	0.000	953.101	972.572	150.527	907.848	748.708	145.725	840.891	769.736	98.817	847.657	1327.453	-261.224	1004.701	1254.969	-200.737	792.346	1188.751	-227.410	886.551	1187.456	-315.239	804.913	1247.892	-170.231	862.779	982.483	-267.471	784.208	1004.152	-289.556	745.655	952.036	-251.536	744.633	768.182	-295.673	745.077	776.925	-207.690	811.697	930.441	30.886	823.257	953.000	-223.095	986.671	953.522	16.403	992.750	957.654	-234.895	831.025	756.642	64.901	950.138	842.929	56.596	923.049	416.025	46.955	939.406	410.272	-58.749	918.120	315.429	16.508	955.148	78.034	28.991	1030.482	11.338	-13.987	793.552	-13.815	-11.733	831.679	17.586	-14.543	860.199	7.377	44.953	967.705	844.241	-270.609	940.299	421.156	-264.011	941.557	417.305	-166.491	939.377	312.016	-230.384	977.320	85.042	-262.889	1042.434	4.272	-228.354	805.523	-11.026	-217.674	852.865	21.164	-211.603	864.508	-1.886	-279.573	761.745	600.550	-241.846	895.490	924.352	142.635	836.214	1239.846	11.124	982.722	1461.640	-159.665	984.750	1481.845	-17.921	809.723	674.468	145.066	759.449	656.104	-198.727	864.738	664.133	-281.824
3591	37.39583	00:35:14:14	946.439	1624.981	-104.557	885.323	1592.499	-37.807	898.112	1582.843	-163.676	999.713	1335.964	-98.532	1026.784	1154.523	-112.395	1013.020	1056.546	-114.403	1025.547	956.500	-109.481	762.457	1042.029	-95.639	786.503	1196.385	-71.479	1038.551	1232.913	-28.565	928.387	1299.942	88.941	889.399	1143.509	98.537	1018.647	1150.377	90.577	0.000	0.000	0.000	956.078	972.508	150.314	910.231	748.738	145.801	842.740	769.990	99.726	843.157	1327.953	-258.770	1002.094	1255.412	-202.278	788.992	1189.661	-222.270	879.202	1187.829	-314.248	802.714	1248.071	-167.008	856.550	982.747	-264.196	775.239	1004.408	-282.027	740.061	953.109	-243.232	737.103	769.050	-287.533	741.503	777.825	-199.943	812.443	930.416	31.764	822.274	952.440	-220.273	987.803	953.591	15.964	991.950	957.836	-235.259	831.947	756.701	65.543	952.179	843.085	56.533	923.456	416.053	47.105	939.540	410.334	-58.615	918.363	315.492	16.622	955.187	78.064	28.992	1030.455	11.377	-14.022	793.519	-13.823	-11.742	831.629	17.588	-14.491	860.182	7.381	44.985	966.873	844.289	-270.781	940.167	421.136	-263.858	941.570	417.261	-166.352	939.366	312.023	-230.278	977.320	85.059	-262.885	1042.458	4.243	-228.352	805.544	-11.018	-217.701	852.860	21.175	-211.577	864.514	-1.880	-279.561	756.980	602.099	-232.761	898.390	924.350	142.944	837.268	1239.713	12.919	982.402	1461.341	-159.256	984.602	1481.642	-17.569	811.892	674.757	146.301	753.892	657.353	-191.249	864.361	664.140	-281.331
3592	37.40625	00:35:14:15	946.714	1624.834	-104.286	885.528	1592.649	-37.516	898.216	1582.779	-163.349	998.571	1335.897	-99.603	1026.502	1154.931	-113.750	1012.480	1055.909	-112.440	1025.790	956.791	-109.939	762.305	1041.939	-93.539	786.276	1196.271	-68.738	1039.265	1233.026	-30.344	930.558	1299.902	89.307	891.823	1143.592	99.351	1019.517	1151.512	92.415	0.000	0.000	0.000	959.262	972.537	149.864	912.751	748.790	145.897	843.599	770.542	101.650	838.613	1328.492	-256.082	999.098	1255.863	-203.594	785.771	1190.464	-217.066	871.951	1188.190	-312.720	800.505	1248.224	-163.570	850.852	983.547	-259.991	769.975	1006.027	-276.947	734.641	954.185	-235.604	729.586	769.810	-278.970	736.610	778.928	-191.483	813.151	930.453	32.547	833.453	951.007	-235.554	988.967	953.668	15.623	991.331	957.863	-235.511	832.883	756.818	66.209	959.184	842.787	55.253	923.883	416.117	47.294	939.728	410.396	-58.453	918.636	315.566	16.794	955.232	78.100	29.004	1030.415	11.429	-14.049	793.491	-13.805	-11.731	831.574	17.625	-14.449	860.165	7.379	44.975	966.121	844.244	-270.945	939.996	421.107	-263.698	941.561	417.217	-166.182	939.332	312.016	-230.193	977.302	85.054	-262.906	1042.474	4.236	-228.367	805.560	-11.021	-217.696	852.891	21.156	-211.581	864.539	-1.895	-279.558	751.611	603.094	-224.103	900.945	924.447	143.406	838.431	1239.589	14.713	982.070	1461.005	-158.828	984.410	1481.480	-17.127	814.205	675.069	147.525	750.426	657.977	-181.840	863.919	664.261	-280.955
3593	37.41667	00:35:14:15	946.990	1624.655	-104.041	885.738	1592.793	-37.205	898.322	1582.693	-163.023	997.253	1335.462	-100.460	1026.218	1155.287	-115.164	1011.993	1056.465	-113.281	1025.759	956.585	-109.682	762.200	1041.828	-91.587	786.132	1196.069	-65.830	1039.771	1233.283	-32.066	933.001	1299.936	89.601	894.485	1143.644	100.177	1022.022	1151.400	91.124	0.000	0.000	0.000	962.511	972.453	149.463	915.446	748.761	145.866	845.702	770.802	102.617	834.021	1329.016	-253.238	995.912	1256.398	-204.842	782.746	1191.137	-211.703	864.738	1188.585	-310.784	798.323	1248.497	-159.916	844.505	983.432	-255.113	763.684	1006.649	-270.483	729.047	955.308	-227.990	722.291	770.559	-269.851	730.397	780.304	-182.157	814.020	930.277	33.188	832.640	952.134	-240.281	987.253	953.605	14.885	990.662	957.754	-235.697	833.835	756.929	66.883	960.912	842.932	55.269	924.413	416.178	47.454	939.994	410.419	-58.280	918.965	315.640	17.001	955.310	78.161	29.021	1030.379	11.467	-14.100	793.475	-13.817	-11.730	831.526	17.631	-14.399	860.155	7.371	45.026	965.359	844.104	-270.970	939.745	421.077	-263.526	941.521	417.192	-166.012	939.262	312.018	-230.094	977.254	85.073	-262.886	1042.493	4.236	-228.364	805.565	-11.026	-217.652	852.890	21.137	-211.545	864.547	-1.875	-279.547	745.670	603.332	-215.415	904.053	924.480	143.776	839.695	1239.444	16.588	981.807	1460.687	-158.345	984.226	1481.382	-16.663	816.702	675.314	148.730	744.978	659.693	-174.133	863.986	663.936	-278.793
3594	37.42708	00:35:14:15	947.253	1624.544	-103.878	885.931	1592.969	-36.906	898.389	1582.581	-162.719	996.426	1336.019	-101.570	1025.891	1155.831	-116.729	1011.371	1056.923	-114.117	1027.498	957.096	-110.428	761.740	1041.718	-89.366	786.088	1195.896	-62.799	1040.016	1233.537	-33.914	936.074	1300.029	89.993	897.364	1143.743	101.355	1025.062	1150.315	86.654	0.000	0.000	0.000	965.952	972.339	148.907	918.302	748.712	145.841	847.972	770.965	103.622	829.425	1329.512	-250.211	992.654	1256.902	-205.952	779.410	1191.976	-206.629	857.803	1188.906	-308.484	796.154	1248.746	-156.026	837.661	982.555	-248.872	757.679	1007.171	-264.069	723.415	956.400	-220.769	715.393	771.274	-260.288	724.638	781.588	-172.712	814.777	930.324	33.819	829.107	953.055	-237.993	986.497	953.345	15.109	990.006	958.005	-235.927	834.819	757.029	67.516	962.391	843.003	55.272	925.009	416.236	47.732	940.210	410.479	-58.195	919.320	315.721	17.183	955.405	78.211	29.063	1030.348	11.535	-14.164	793.452	-13.810	-11.725	831.480	17.665	-14.336	860.148	7.369	45.050	964.512	843.976	-270.973	939.386	421.038	-263.364	941.467	417.156	-165.817	939.123	312.001	-229.943	977.140	85.082	-262.809	1042.499	4.225	-228.359	805.565	-11.071	-217.672	852.877	21.101	-211.446	864.549	-1.867	-279.531	740.531	604.359	-207.428	906.034	924.705	144.842	841.101	1239.305	18.564	981.390	1460.565	-157.797	984.133	1481.334	-16.230	819.391	675.497	149.942	740.294	659.786	-163.907	862.583	663.892	-279.521
3595	37.43750	00:35:14:15	947.505	1624.404	-103.750	886.205	1593.179	-36.636	898.428	1582.402	-162.439	995.906	1336.731	-102.392	1025.567	1156.445	-118.233	1010.577	1057.301	-115.057	1027.299	957.203	-110.999	761.841	1041.496	-87.615	786.023	1195.767	-59.462	1040.460	1233.649	-35.814	938.777	1300.106	90.228	900.386	1143.745	102.242	1026.640	1149.126	84.862	0.000	0.000	0.000	969.525	972.198	148.347	921.355	748.668	145.765	850.348	771.108	104.606	824.800	1329.936	-247.048	989.243	1257.492	-207.033	775.827	1192.818	-201.188	850.746	1189.113	-305.827	794.012	1249.012	-152.068	830.688	983.438	-243.480	752.513	1007.510	-258.088	717.855	957.438	-213.339	708.969	771.976	-250.374	718.755	782.926	-162.712	815.653	930.383	34.551	828.384	952.864	-238.164	986.924	953.332	14.826	988.536	957.616	-235.833	835.830	757.133	68.144	962.986	843.334	55.504	925.567	416.284	47.919	940.418	410.544	-58.128	919.700	315.795	17.367	955.515	78.249	29.108	1030.323	11.546	-14.203	793.423	-13.805	-11.722	831.448	17.689	-14.287	860.146	7.369	45.085	963.539	843.903	-270.991	938.922	420.990	-263.177	941.324	417.118	-165.595	938.935	311.971	-229.748	977.029	85.061	-262.743	1042.522	4.235	-228.341	805.545	-11.122	-217.623	852.853	21.066	-211.362	864.561	-1.870	-279.510	736.561	605.406	-198.920	911.068	924.316	144.165	842.545	1239.125	20.677	981.075	1460.183	-157.269	984.075	1481.318	-15.754	822.273	675.613	151.180	735.078	660.603	-154.406	861.620	663.808	-279.321
3596	37.44792	00:35:14:16	947.748	1624.245	-103.730	886.502	1593.435	-36.365	898.501	1582.154	-162.159	994.809	1337.058	-103.367	1025.096	1156.983	-119.848	1009.797	1057.686	-116.125	1027.078	957.405	-111.725	760.588	1041.580	-85.115	786.088	1195.523	-56.117	1041.146	1233.738	-37.774	941.598	1300.109	90.407	903.544	1143.691	102.987	1029.038	1147.951	81.321	0.000	0.000	0.000	973.337	971.989	147.521	924.566	748.546	145.552	852.882	771.238	105.649	820.121	1330.400	-243.729	985.809	1258.104	-207.971	772.495	1193.658	-195.718	843.478	1189.183	-303.033	791.865	1249.204	-147.965	825.389	983.851	-237.794	746.518	1007.980	-250.632	712.524	958.420	-204.963	702.671	772.692	-239.922	713.074	784.416	-152.342	816.669	930.410	35.375	827.208	952.872	-237.406	987.673	953.271	14.452	987.412	957.756	-236.236	836.874	757.247	68.784	961.172	843.500	56.303	926.219	416.350	48.138	940.707	410.565	-57.983	920.098	315.885	17.519	955.635	78.300	29.161	1030.278	11.601	-14.253	793.420	-13.801	-11.712	831.423	17.711	-14.225	860.141	7.362	45.119	962.436	843.840	-271.121	938.345	420.957	-262.941	941.139	417.078	-165.377	938.655	311.929	-229.537	976.845	85.055	-262.689	1042.536	4.243	-228.313	805.538	-11.159	-217.618	852.817	21.024	-211.239	864.577	-1.852	-279.483	731.823	606.438	-190.257	914.736	924.222	144.376	844.126	1238.930	22.842	980.742	1459.692	-156.685	984.105	1481.315	-15.289	825.008	675.692	152.713	729.878	661.302	-144.466	860.757	663.652	-278.810
3597	37.45833	00:35:14:16	948.080	1624.038	-103.720	886.842	1593.663	-36.073	898.584	1581.873	-161.870	993.668	1337.431	-104.361	1024.088	1157.503	-121.516	1009.012	1058.135	-117.280	1026.671	957.684	-112.659	760.770	1041.419	-82.863	786.154	1195.295	-52.781	1041.208	1234.078	-39.809	944.589	1300.054	90.532	907.101	1143.558	103.294	1032.594	1149.500	80.383	0.000	0.000	0.000	977.211	971.712	146.660	927.980	748.402	145.331	855.525	771.554	106.573	815.448	1330.859	-240.230	982.181	1258.830	-208.976	769.288	1194.621	-189.867	836.139	1189.369	-299.921	789.901	1249.353	-143.669	820.072	983.754	-233.550	740.516	1008.900	-242.631	707.347	959.798	-195.754	696.395	773.636	-229.095	707.934	786.163	-141.480	817.480	931.179	39.231	826.153	952.338	-235.311	988.752	953.205	13.952	986.064	957.967	-236.818	838.096	757.416	69.372	963.177	843.652	56.138	926.079	416.560	48.750	940.993	410.601	-57.894	920.555	315.966	17.678	955.758	78.356	29.180	1030.250	11.639	-14.346	793.402	-13.830	-11.716	831.371	17.725	-14.181	860.135	7.354	45.131	961.095	843.948	-271.297	936.264	421.147	-263.543	940.927	417.042	-165.213	938.349	311.875	-229.336	976.695	85.038	-262.610	1042.531	4.248	-228.321	805.485	-11.190	-217.571	852.802	20.983	-211.130	864.578	-1.847	-279.454	726.969	607.672	-181.026	918.505	924.071	144.594	845.633	1238.652	25.018	980.350	1459.112	-156.070	984.006	1481.231	-14.770	828.339	675.740	154.045	725.552	662.730	-134.235	859.794	663.596	-278.352
