NO_OF_FRAMES	351
NO_OF_CAMERAS	13
NO_OF_MARKERS	62
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2017-12-04, 15:56:10.395	23248.19755621
DATA_INCLUDED	3D
MARKER_NAMES	ARIEL	LFHD	RFHD	C7	T5	T10	BWT	FWT	CLAV	STRN	LBSH	LSHO	LFUPA	LBUPA	LIEL	LELB	LOWR	LIWR	RSHO	RBSH	RFUPA	RBUPA	RFSH	RIEL	RELB	RFRM	ROWR	RIWR	LFWT	RFWT	LBWT	RBWT	LFTHI	LBTHI	LKNE	LKNI	LSHN	LANK	LHEL	LMT1	LMT5	RFTHI	RBTHI	RKNE	RKNI	RSHN	RANK	RHEL	RMT1	RMT5	RTHMB	RINDX	RPNKY	LTHMB	LINDX	LPNKY	LFRM	LFSH	RBHD	LBHD	RPLM	LPLM
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Mixed	Mixed	Measured	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Mixed	Mixed	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	SMPTE	ARIEL X	ARIEL Y	ARIEL Z	LFHD X	LFHD Y	LFHD Z	RFHD X	RFHD Y	RFHD Z	C7 X	C7 Y	C7 Z	T5 X	T5 Y	T5 Z	T10 X	T10 Y	T10 Z	BWT X	BWT Y	BWT Z	FWT X	FWT Y	FWT Z	CLAV X	CLAV Y	CLAV Z	STRN X	STRN Y	STRN Z	LBSH X	LBSH Y	LBSH Z	LSHO X	LSHO Y	LSHO Z	LFUPA X	LFUPA Y	LFUPA Z	LBUPA X	LBUPA Y	LBUPA Z	LIEL X	LIEL Y	LIEL Z	LELB X	LELB Y	LELB Z	LOWR X	LOWR Y	LOWR Z	LIWR X	LIWR Y	LIWR Z	RSHO X	RSHO Y	RSHO Z	RBSH X	RBSH Y	RBSH Z	RFUPA X	RFUPA Y	RFUPA Z	RBUPA X	RBUPA Y	RBUPA Z	RFSH X	RFSH Y	RFSH Z	RIEL X	RIEL Y	RIEL Z	RELB X	RELB Y	RELB Z	RFRM X	RFRM Y	RFRM Z	ROWR X	ROWR Y	ROWR Z	RIWR X	RIWR Y	RIWR Z	LFWT X	LFWT Y	LFWT Z	RFWT X	RFWT Y	RFWT Z	LBWT X	LBWT Y	LBWT Z	RBWT X	RBWT Y	RBWT Z	LFTHI X	LFTHI Y	LFTHI Z	LBTHI X	LBTHI Y	LBTHI Z	LKNE X	LKNE Y	LKNE Z	LKNI X	LKNI Y	LKNI Z	LSHN X	LSHN Y	LSHN Z	LANK X	LANK Y	LANK Z	LHEL X	LHEL Y	LHEL Z	LMT1 X	LMT1 Y	LMT1 Z	LMT5 X	LMT5 Y	LMT5 Z	RFTHI X	RFTHI Y	RFTHI Z	RBTHI X	RBTHI Y	RBTHI Z	RKNE X	RKNE Y	RKNE Z	RKNI X	RKNI Y	RKNI Z	RSHN X	RSHN Y	RSHN Z	RANK X	RANK Y	RANK Z	RHEL X	RHEL Y	RHEL Z	RMT1 X	RMT1 Y	RMT1 Z	RMT5 X	RMT5 Y	RMT5 Z	RTHMB X	RTHMB Y	RTHMB Z	RINDX X	RINDX Y	RINDX Z	RPNKY X	RPNKY Y	RPNKY Z	LTHMB X	LTHMB Y	LTHMB Z	LINDX X	LINDX Y	LINDX Z	LPNKY X	LPNKY Y	LPNKY Z	LFRM X	LFRM Y	LFRM Z	LFSH X	LFSH Y	LFSH Z	RBHD X	RBHD Y	RBHD Z	LBHD X	LBHD Y	LBHD Z	RPLM X	RPLM Y	RPLM Z	LPLM X	LPLM Y	LPLM Z	
2010	20.09000	02:12:56:11	310.484	1684.047	39.776	347.775	1629.844	-79.841	430.682	1622.082	35.306	279.396	1384.923	97.647	251.571	1215.063	101.128	260.756	1095.730	76.046	250.149	999.821	51.507	453.597	936.158	-69.142	435.968	1129.985	-92.168	399.214	1256.361	-87.461	189.402	1268.190	61.771	161.465	1371.268	-93.365	119.273	1204.359	-135.415	115.281	1206.922	-24.579	108.704	1026.688	-85.101	21.341	1056.904	-99.864	-50.202	849.525	-133.478	7.468	859.214	-204.336	461.483	1376.300	78.176	335.001	1277.573	161.081	523.840	1259.247	53.471	475.931	1223.835	160.636	427.646	1307.814	-27.909	488.346	1028.015	92.222	564.885	1049.111	92.020	576.812	1035.289	10.998	635.142	832.054	9.971	591.172	835.215	-68.427	331.358	963.000	-159.371	477.566	950.747	56.055	209.793	967.448	-78.275	338.385	1003.616	144.155	364.034	820.105	-177.616	216.853	815.464	-121.531	434.929	455.519	-166.936	456.071	455.640	-62.759	428.611	303.975	-151.899	352.850	78.695	-158.071	305.124	76.178	-108.310	472.002	24.668	-102.530	459.019	8.771	-160.801	482.149	709.941	91.239	347.694	820.982	187.328	426.119	408.617	80.627	367.806	414.356	-2.066	340.002	278.953	108.842	205.768	116.739	248.843	145.947	153.621	252.894	180.618	24.266	134.737	223.983	7.287	182.229	596.583	731.543	-112.206	645.081	694.738	-93.361	635.395	687.973	-22.321	-29.715	742.630	-245.807	-88.973	723.949	-236.253	-90.081	721.088	-171.776	-0.038	1024.396	-167.987	301.864	1309.505	-107.353	328.517	1552.161	108.879	242.321	1556.726	2.334	646.175	738.404	-5.807	-86.989	777.992	-155.151
2011	20.10000	02:12:56:11	312.738	1683.458	37.568	350.162	1629.272	-81.982	432.898	1621.502	33.269	280.128	1384.140	94.339	252.479	1214.310	97.426	262.049	1095.083	72.703	251.431	999.242	48.086	455.772	935.151	-69.906	439.202	1129.141	-93.303	402.940	1255.696	-88.544	191.114	1267.509	56.782	165.845	1370.757	-98.899	124.711	1204.157	-142.929	118.556	1205.859	-32.297	113.750	1026.012	-94.178	26.487	1056.220	-110.634	-44.147	849.494	-148.542	15.335	859.657	-217.507	462.504	1375.467	77.994	334.504	1276.764	158.911	525.270	1258.190	55.387	474.977	1223.233	161.279	430.388	1307.398	-28.223	489.053	1027.063	94.495	565.762	1048.534	96.174	579.809	1034.344	15.782	638.023	830.946	16.844	596.081	833.782	-62.488	334.859	962.571	-161.615	479.199	949.526	56.912	212.492	967.110	-82.133	338.763	1002.492	141.672	367.480	819.499	-179.966	219.866	815.158	-125.442	438.347	454.658	-168.261	459.676	455.242	-63.779	431.140	303.261	-152.403	353.640	78.538	-157.782	305.699	76.538	-108.153	472.335	24.531	-102.401	459.120	8.823	-160.696	484.770	709.257	90.245	347.787	819.410	184.391	430.933	407.560	78.280	372.121	412.671	-5.625	343.843	278.520	106.687	207.079	118.648	246.850	147.414	156.012	249.766	181.069	24.163	134.036	224.193	7.254	181.916	603.380	730.550	-106.498	651.093	693.881	-86.432	638.902	686.795	-15.729	-21.183	743.392	-261.249	-80.732	725.053	-253.363	-83.823	721.675	-189.112	6.726	1024.673	-179.905	306.248	1308.951	-109.984	330.679	1551.401	106.828	244.178	1556.193	0.113	649.524	737.328	1.376	-80.759	778.539	-171.924
2012	20.11000	02:12:56:11	314.977	1682.885	35.396	352.530	1628.675	-84.073	435.176	1620.899	31.264	280.738	1383.433	91.004	252.948	1213.610	93.942	262.989	1094.315	69.920	252.616	998.547	44.786	457.860	933.992	-70.653	442.440	1128.282	-94.041	406.730	1255.127	-89.559	192.302	1267.082	51.885	170.253	1370.210	-104.483	130.612	1203.908	-150.710	120.453	1205.315	-39.154	118.887	1025.194	-103.299	31.743	1055.931	-121.098	-37.353	849.315	-163.877	24.019	859.902	-230.994	463.421	1374.726	78.760	333.690	1275.952	156.725	526.691	1257.226	57.348	473.693	1222.648	162.115	433.299	1306.523	-28.517	489.557	1026.162	96.812	565.872	1047.948	100.117	582.656	1033.136	20.678	640.819	829.761	23.966	601.306	832.783	-56.550	338.376	961.942	-164.183	480.257	948.339	56.895	215.097	966.646	-85.862	339.104	1001.399	139.294	370.830	818.832	-182.028	222.499	814.657	-130.001	442.223	453.828	-169.521	462.816	454.894	-64.947	434.014	302.323	-152.812	354.475	78.454	-157.535	306.298	76.993	-108.010	472.718	24.286	-102.178	459.261	8.868	-160.499	486.038	708.808	88.153	347.934	817.835	181.574	436.158	406.751	75.970	378.578	411.226	-8.869	347.864	278.094	104.621	208.528	120.621	244.976	149.062	158.464	246.648	181.646	24.081	133.334	224.368	7.206	181.590	609.983	729.808	-100.562	657.442	693.096	-79.083	642.693	685.759	-8.782	-11.970	743.978	-276.884	-71.706	725.965	-270.634	-77.073	722.489	-206.645	14.188	1024.578	-191.963	310.642	1308.432	-112.471	332.771	1550.940	104.654	246.513	1555.534	-2.139	652.574	736.210	8.752	-73.913	779.149	-188.947
2013	20.12000	02:12:56:12	317.153	1682.265	33.172	355.028	1627.903	-86.165	437.326	1620.341	29.268	281.422	1382.282	87.499	253.509	1212.796	90.223	264.571	1093.436	66.403	253.642	997.716	41.580	460.243	932.911	-71.511	445.619	1127.422	-94.728	410.592	1254.346	-90.322	193.487	1266.647	46.930	174.956	1369.604	-110.298	137.373	1203.348	-158.322	123.765	1204.251	-47.114	124.392	1024.438	-112.515	38.105	1054.687	-133.643	-29.798	848.969	-179.449	33.565	859.952	-244.500	463.503	1373.978	79.990	333.079	1275.051	154.288	527.851	1256.194	59.467	472.238	1221.915	163.100	436.109	1305.733	-28.829	489.806	1025.321	99.362	565.530	1046.725	105.299	586.422	1032.329	25.557	643.119	828.887	31.536	606.449	831.762	-50.333	341.734	961.405	-166.223	481.744	947.695	54.196	217.941	965.882	-89.926	338.614	1000.078	137.128	374.250	818.456	-184.769	225.405	813.810	-133.355	446.397	452.980	-170.751	466.182	454.265	-65.956	437.000	301.367	-153.155	355.359	78.366	-157.220	307.000	77.425	-107.836	473.060	24.063	-101.969	459.343	8.905	-160.359	488.083	708.371	86.868	347.968	816.332	178.857	441.516	405.809	73.738	384.490	409.720	-12.153	351.716	277.910	102.514	210.124	122.609	242.985	151.010	160.834	243.578	182.201	24.025	132.563	224.448	7.179	181.306	616.789	729.128	-94.214	662.580	692.165	-71.285	646.201	684.757	-1.618	-2.072	744.415	-292.506	-61.901	727.123	-288.148	-69.801	723.385	-224.538	22.252	1024.477	-204.330	315.123	1307.532	-114.954	334.933	1550.234	102.614	248.775	1554.945	-4.345	655.490	734.960	16.545	-66.376	779.819	-206.329
2014	20.13000	02:12:56:12	319.409	1681.593	31.032	357.379	1627.137	-88.206	439.596	1619.454	27.449	281.688	1381.611	83.900	254.159	1211.947	86.501	266.069	1092.327	63.381	254.044	997.226	39.047	462.659	931.899	-72.189	448.929	1126.425	-95.042	414.435	1253.371	-91.051	194.429	1266.277	41.799	179.785	1368.913	-116.129	144.080	1202.931	-166.096	127.027	1203.110	-55.420	130.946	1023.673	-122.993	44.551	1053.863	-145.920	-21.364	848.396	-195.130	44.044	859.802	-258.090	464.403	1373.797	81.511	332.271	1274.157	151.980	528.649	1255.208	61.847	470.499	1221.168	164.145	438.842	1305.035	-28.930	489.471	1024.396	102.367	564.747	1045.631	110.782	587.737	1031.030	31.757	645.224	827.822	39.434	611.915	831.273	-43.770	345.053	960.773	-168.090	482.506	946.873	53.884	220.061	965.264	-92.996	339.976	999.020	134.627	377.729	817.711	-186.393	228.456	812.902	-136.854	450.674	451.992	-171.914	469.459	453.869	-67.008	440.124	300.403	-153.394	356.331	78.255	-156.821	307.673	77.798	-107.570	473.465	23.879	-101.721	459.522	8.992	-160.144	490.151	707.940	85.631	347.883	814.818	176.349	446.629	404.712	71.343	390.555	408.543	-15.239	355.893	277.491	100.368	211.872	124.431	240.977	153.102	163.307	240.430	182.758	24.122	131.818	224.538	7.132	181.085	623.592	728.461	-87.522	668.414	691.466	-63.171	648.998	683.635	5.746	8.616	744.487	-307.878	-51.412	728.165	-305.786	-61.762	724.373	-242.636	31.053	1024.221	-216.799	319.700	1306.687	-117.477	336.855	1549.531	100.509	251.064	1554.212	-6.529	658.180	733.918	24.655	-57.874	780.533	-223.920
2015	20.14000	02:12:56:12	321.659	1680.849	28.893	359.641	1626.284	-90.229	441.703	1618.607	25.587	281.927	1380.883	80.396	254.585	1210.946	82.746	267.032	1091.348	60.361	255.591	995.690	35.541	464.685	930.727	-72.581	452.411	1125.421	-94.064	418.247	1252.292	-91.597	195.248	1265.903	36.558	184.614	1368.288	-121.980	151.471	1202.226	-174.050	130.587	1201.863	-63.962	137.334	1022.844	-132.364	51.676	1052.887	-158.104	-12.062	847.853	-211.033	55.486	859.433	-271.500	464.744	1372.769	82.064	331.262	1273.314	149.668	529.368	1254.012	64.468	468.403	1220.352	165.378	441.674	1304.185	-28.882	489.580	1023.595	106.089	564.356	1044.642	115.694	589.268	1029.998	37.823	647.605	826.981	47.844	616.853	830.418	-36.827	348.411	959.924	-169.841	482.262	945.932	51.925	222.418	964.266	-96.359	339.689	997.991	132.737	381.171	816.845	-187.749	231.497	811.706	-140.142	454.913	450.947	-173.015	473.186	453.482	-67.981	443.308	299.364	-153.554	357.847	77.701	-155.654	308.484	78.167	-107.204	473.827	23.744	-101.502	459.281	8.764	-160.201	491.703	707.495	84.395	347.620	813.210	173.998	451.852	403.955	69.154	397.333	407.021	-17.976	360.243	277.089	98.242	213.839	126.397	238.980	155.345	165.676	237.278	183.299	24.154	131.090	224.703	7.095	180.885	630.586	727.842	-80.291	674.097	690.876	-54.206	652.191	682.686	13.533	20.969	744.256	-322.286	-39.570	729.391	-323.658	-52.198	725.213	-260.999	41.206	1023.191	-229.726	324.563	1305.913	-119.943	338.928	1548.840	98.521	253.425	1553.483	-8.716	660.446	732.816	33.138	-48.507	781.277	-241.716
2016	20.15000	02:12:56:12	323.964	1679.993	26.712	362.125	1625.269	-92.249	443.929	1617.653	23.842	282.071	1379.971	76.790	254.887	1209.921	79.018	267.828	1090.406	57.230	256.410	994.479	32.699	466.903	929.477	-72.831	455.682	1124.139	-94.048	422.006	1251.060	-92.024	195.950	1265.305	31.389	189.703	1367.446	-127.912	159.098	1201.623	-182.142	134.551	1200.785	-72.593	144.329	1021.969	-141.786	59.513	1051.918	-170.474	-1.925	847.228	-227.084	67.840	858.905	-284.783	464.754	1371.781	82.828	330.052	1272.776	147.323	529.937	1252.988	67.350	466.108	1219.526	166.500	444.452	1303.453	-28.918	488.483	1022.549	108.268	563.384	1043.907	120.578	591.272	1029.203	44.328	648.680	825.713	56.218	621.732	829.652	-29.343	351.731	959.187	-171.309	483.250	944.627	53.083	224.673	963.150	-99.566	338.725	996.655	130.797	384.624	815.985	-188.978	234.498	810.520	-143.367	459.404	450.108	-174.147	476.658	452.648	-68.886	446.411	298.281	-153.673	358.847	77.484	-155.139	309.398	78.566	-106.940	474.179	23.561	-101.218	459.340	8.889	-160.112	493.899	707.128	83.751	347.337	811.655	171.836	457.150	403.050	66.992	403.875	405.540	-20.828	364.700	276.562	96.083	215.920	128.249	237.044	157.842	167.989	234.201	184.144	24.193	130.624	224.834	7.062	180.745	637.317	727.387	-72.700	679.757	690.301	-45.105	655.083	681.723	21.623	33.892	744.028	-337.578	-26.667	730.444	-341.381	-42.293	726.259	-279.570	51.735	1022.591	-242.550	329.350	1304.968	-122.356	340.792	1548.157	96.520	255.695	1552.724	-10.849	662.568	731.868	41.723	-38.028	782.123	-259.633
2017	20.16000	02:12:56:13	326.252	1679.057	24.641	364.569	1624.110	-94.216	446.144	1616.404	22.109	282.094	1379.074	72.957	255.015	1208.972	75.255	268.479	1089.390	54.279	257.399	993.031	29.906	468.905	928.118	-72.816	458.973	1122.780	-93.620	425.883	1249.757	-92.265	196.713	1264.777	25.948	196.452	1366.077	-134.315	167.393	1200.901	-190.192	137.029	1200.403	-81.204	151.889	1020.914	-151.298	67.802	1050.845	-183.050	9.105	846.581	-243.297	81.818	858.004	-296.877	464.551	1370.613	83.744	328.807	1271.865	144.821	530.247	1251.870	70.384	463.421	1218.512	167.712	447.093	1302.441	-28.529	487.121	1021.184	109.965	561.867	1042.884	125.802	592.641	1028.125	51.066	649.561	824.649	65.136	626.198	828.762	-21.565	354.834	958.404	-172.660	483.464	942.998	54.569	226.847	961.927	-102.647	338.212	995.455	129.262	388.083	815.248	-190.212	237.556	809.202	-146.475	463.345	449.033	-175.018	480.316	451.828	-69.736	449.284	297.216	-153.877	359.633	77.312	-154.706	310.109	78.865	-106.626	474.517	23.352	-100.940	459.450	9.032	-159.926	495.647	706.601	83.192	347.027	809.828	169.818	462.602	402.095	64.968	410.167	404.288	-23.615	369.199	275.992	94.059	218.109	130.034	235.156	160.459	170.282	231.159	184.980	24.224	130.049	224.831	6.906	180.856	644.410	727.291	-64.859	685.260	689.774	-35.444	657.536	680.805	30.066	48.014	743.708	-352.709	-12.583	731.229	-359.293	-31.109	727.126	-298.199	63.106	1021.805	-255.521	334.297	1303.857	-124.640	342.726	1547.083	94.617	258.034	1551.865	-13.035	664.320	730.806	51.205	-26.536	782.839	-277.827
2018	20.17000	02:12:56:13	328.484	1678.127	22.553	367.003	1622.940	-96.140	448.367	1615.291	20.401	281.982	1378.161	69.133	255.001	1207.930	71.356	269.068	1088.222	51.332	257.952	991.744	27.356	470.836	926.703	-72.494	462.087	1121.247	-92.916	429.776	1248.380	-92.294	198.099	1264.044	19.845	202.605	1364.953	-140.687	175.968	1200.020	-198.276	141.478	1198.840	-91.144	159.905	1019.743	-160.718	77.043	1049.784	-195.715	21.064	845.851	-259.582	96.115	856.884	-309.437	464.116	1369.423	84.173	328.265	1270.509	141.935	530.261	1250.679	73.691	460.298	1217.475	169.003	449.539	1301.146	-27.752	485.815	1019.740	112.184	559.957	1041.842	131.413	593.562	1026.901	58.320	649.671	823.438	74.517	630.611	828.026	-13.106	358.041	957.323	-173.296	483.044	941.319	55.736	228.959	960.661	-105.729	337.282	993.771	128.045	391.506	814.357	-191.327	240.027	807.830	-149.250	467.219	447.912	-175.708	483.924	451.146	-70.528	452.053	296.105	-154.159	359.920	77.246	-154.881	310.781	79.175	-106.348	474.799	23.183	-100.669	459.616	9.251	-159.607	497.231	706.148	82.888	346.432	807.992	167.885	468.094	401.203	63.199	416.496	402.963	-26.139	373.859	275.645	92.196	220.376	131.861	233.199	163.168	172.648	227.978	185.793	24.209	129.477	224.652	6.801	181.079	650.938	726.994	-56.240	690.628	689.427	-25.145	659.766	679.840	38.732	63.631	742.965	-367.563	2.986	731.792	-377.133	-18.904	728.023	-317.171	75.273	1020.905	-268.434	339.339	1302.708	-126.867	344.479	1546.270	92.771	260.430	1551.032	-15.156	665.281	729.642	60.383	-13.880	783.422	-296.271
2019	20.18000	02:12:56:13	330.807	1677.059	20.468	369.692	1621.612	-98.028	450.511	1614.047	18.693	281.686	1377.146	65.134	255.481	1206.629	67.232	269.491	1087.094	48.525	258.219	990.352	24.835	472.574	925.187	-71.974	465.242	1119.604	-92.086	433.658	1246.765	-92.147	198.955	1263.424	13.837	208.955	1363.755	-147.237	185.149	1199.029	-206.415	146.676	1197.345	-100.513	168.498	1018.251	-170.349	87.069	1048.407	-208.538	34.197	844.837	-275.871	111.517	855.588	-321.429	463.265	1368.059	85.869	324.063	1270.112	140.090	529.998	1249.324	77.528	456.658	1216.509	170.414	451.477	1299.403	-26.164	484.104	1018.550	114.932	557.440	1040.699	137.165	594.211	1025.710	65.876	649.356	822.101	84.271	634.986	827.298	-4.092	361.030	956.104	-174.572	484.517	940.714	54.897	231.139	959.507	-108.537	336.156	992.446	126.607	394.811	813.477	-192.314	243.106	806.442	-152.137	471.168	446.826	-176.449	487.471	450.294	-71.198	454.810	294.877	-154.459	360.788	76.984	-154.446	311.393	79.405	-106.086	475.027	23.033	-100.390	459.700	9.431	-159.353	498.765	705.531	82.888	345.559	805.919	166.109	473.841	400.539	61.847	421.884	402.333	-28.045	378.579	275.281	90.483	222.775	133.891	231.910	165.832	174.952	224.513	186.520	24.221	128.980	224.199	6.743	181.347	657.797	726.750	-46.936	695.785	689.133	-14.428	661.592	678.773	47.680	80.514	742.092	-381.979	20.268	731.877	-394.823	-5.173	728.726	-336.012	88.285	1019.667	-281.264	344.601	1301.252	-129.282	346.243	1545.211	90.767	262.599	1550.056	-17.313	665.711	728.267	70.225	-0.244	783.933	-315.137
2020	20.19000	02:12:56:13	333.061	1675.896	18.406	372.200	1620.262	-99.913	452.585	1612.703	17.109	281.301	1376.162	60.887	255.158	1205.584	63.307	269.983	1085.772	45.491	258.502	989.076	22.328	474.947	923.809	-71.489	468.306	1117.807	-91.046	437.636	1245.132	-91.863	199.956	1262.665	7.725	215.815	1362.355	-153.954	195.052	1197.779	-214.505	151.941	1195.827	-109.914	177.090	1016.888	-179.377	97.672	1046.925	-221.582	48.186	843.910	-292.278	127.870	854.104	-333.463	462.190	1366.592	87.192	321.528	1269.164	137.337	529.357	1248.109	81.450	453.067	1215.410	171.889	453.732	1298.063	-25.070	482.087	1017.209	117.787	554.417	1039.520	143.086	594.145	1024.623	73.594	648.507	820.642	94.389	638.486	825.779	5.554	364.611	954.984	-175.581	484.399	939.356	55.909	233.206	958.275	-111.346	334.539	990.820	125.323	398.440	812.594	-193.509	245.929	805.056	-154.826	475.429	445.603	-177.007	491.318	449.360	-71.883	457.825	293.630	-154.595	361.800	76.697	-154.040	312.113	79.745	-105.824	475.280	22.855	-100.083	459.821	9.554	-159.092	499.428	705.055	82.496	344.524	803.638	164.514	479.295	399.590	60.787	428.610	401.301	-29.898	383.429	274.932	88.983	225.002	135.753	229.906	168.719	177.349	220.952	187.565	24.039	128.167	223.599	6.257	181.403	664.279	726.732	-36.993	700.558	688.951	-2.972	663.175	677.660	57.235	98.932	740.757	-395.816	39.358	731.699	-412.184	9.590	729.262	-355.181	102.536	1018.374	-294.295	349.846	1299.924	-131.348	347.504	1544.329	88.409	264.899	1549.046	-19.413	665.772	726.875	80.411	14.983	784.307	-333.796
2021	20.20000	02:12:56:14	335.324	1674.675	16.358	374.479	1618.845	-101.810	454.885	1611.216	15.642	280.811	1375.185	56.477	254.679	1204.362	59.323	269.869	1084.582	42.421	258.719	987.704	19.889	475.899	921.813	-70.257	471.305	1115.868	-89.721	441.690	1243.320	-91.503	199.907	1262.027	1.107	222.908	1360.928	-160.677	205.730	1196.348	-222.510	158.023	1194.175	-119.961	186.091	1015.363	-188.536	109.169	1045.566	-234.874	63.169	842.920	-308.601	145.517	852.024	-344.467	460.644	1365.309	88.702	318.932	1268.006	134.451	528.352	1246.674	85.608	447.783	1214.038	172.848	456.303	1296.866	-24.283	479.912	1015.950	120.120	550.586	1038.310	149.293	593.689	1023.264	81.791	647.108	819.305	104.919	642.006	825.006	15.718	368.014	953.715	-176.338	484.033	937.960	57.026	235.127	956.881	-113.963	332.994	989.160	124.043	401.756	811.395	-193.111	248.801	803.427	-157.291	479.598	444.134	-177.439	496.464	448.793	-72.095	461.145	292.389	-154.551	363.314	76.241	-153.064	312.899	80.252	-105.601	475.573	22.641	-99.745	459.828	9.669	-158.841	501.308	704.413	83.752	343.243	801.467	162.989	485.362	399.038	60.454	436.811	399.894	-30.688	388.620	274.741	87.899	227.243	137.567	227.736	171.519	179.620	217.190	188.356	24.190	127.255	222.801	6.220	181.466	670.167	727.047	-26.308	704.923	688.977	9.031	664.133	676.665	66.661	118.697	739.290	-408.943	59.990	731.547	-429.312	26.149	729.862	-374.667	117.724	1016.808	-307.435	355.233	1298.352	-133.115	349.287	1543.113	86.484	267.345	1547.963	-21.451	665.235	725.389	91.008	31.621	784.370	-352.431
2022	20.21000	02:12:56:14	337.571	1673.369	14.350	377.069	1617.251	-103.619	457.068	1609.554	14.048	280.213	1374.022	51.931	254.039	1203.015	55.165	269.531	1083.324	39.284	258.832	986.297	17.496	477.055	919.885	-68.840	474.303	1113.707	-88.398	445.963	1241.610	-91.148	200.918	1261.354	-5.717	230.579	1359.394	-167.408	216.931	1195.043	-230.544	164.905	1192.020	-130.510	195.674	1013.805	-197.714	121.433	1044.006	-248.229	79.177	841.825	-324.736	164.039	849.812	-354.766	458.901	1363.686	90.348	315.934	1266.643	131.256	526.950	1245.469	90.383	442.654	1212.792	174.272	457.969	1295.022	-22.344	477.060	1014.549	123.015	546.596	1037.015	155.311	592.673	1022.008	90.276	645.411	818.105	115.536	645.609	824.888	26.481	371.521	952.260	-176.926	483.485	936.395	58.305	236.750	955.563	-117.192	331.388	987.779	122.787	405.102	810.412	-193.890	251.369	801.577	-159.603	484.263	442.873	-177.987	499.202	447.542	-72.879	464.538	290.935	-154.437	364.311	76.078	-152.612	313.758	80.653	-105.412	475.838	22.364	-99.489	460.005	9.831	-158.578	502.776	704.039	85.653	341.834	799.266	161.682	491.656	398.648	60.694	443.980	399.079	-31.271	393.960	274.590	87.078	229.290	139.612	225.475	174.202	181.925	213.000	189.314	24.523	125.999	221.966	6.621	181.245	676.202	727.269	-14.833	709.144	688.926	21.875	664.681	675.273	76.971	140.086	737.208	-420.970	82.747	730.873	-445.613	44.340	730.204	-393.943	134.062	1015.235	-320.190	360.867	1296.820	-134.664	351.086	1541.927	84.748	269.616	1546.781	-23.522	664.097	723.992	102.030	49.716	784.402	-370.934
2023	20.22000	02:12:56:14	339.813	1671.910	12.236	379.363	1615.480	-105.454	459.179	1607.789	12.470	279.554	1372.773	47.132	254.913	1201.212	50.236	269.232	1081.762	36.013	258.887	984.925	15.046	478.240	917.724	-67.439	477.247	1111.421	-86.828	450.070	1239.775	-90.331	202.380	1260.497	-13.016	238.619	1357.732	-174.096	228.494	1193.423	-238.027	171.137	1190.527	-141.182	205.852	1012.172	-206.556	134.684	1042.302	-261.446	96.346	840.714	-340.725	183.301	847.482	-364.398	456.805	1362.026	92.000	313.126	1265.145	127.961	524.830	1243.831	94.983	437.169	1211.302	175.655	459.918	1293.408	-20.664	473.817	1013.022	125.894	541.836	1035.464	161.303	590.990	1020.738	98.923	642.387	816.439	126.990	649.755	824.481	37.442	374.555	950.372	-177.301	483.854	935.822	58.008	238.535	953.747	-119.703	329.564	986.210	121.481	408.011	808.943	-194.292	254.049	799.664	-161.844	489.007	441.331	-178.246	503.298	446.558	-73.293	467.974	289.784	-154.243	365.316	75.856	-152.209	314.589	80.989	-105.196	475.930	22.335	-99.362	460.443	10.073	-158.312	504.020	704.010	86.522	340.143	797.202	160.415	498.096	398.291	61.815	451.544	398.434	-31.167	399.521	274.706	86.950	231.057	141.655	223.011	176.836	184.252	208.480	190.179	24.936	124.635	221.307	7.089	180.794	681.682	727.550	-2.373	713.031	688.895	35.160	664.920	674.248	87.359	162.791	734.723	-431.143	107.527	729.787	-460.905	64.290	730.516	-412.949	151.564	1013.490	-332.534	366.626	1295.217	-136.400	352.691	1540.576	83.042	271.564	1545.460	-25.422	662.456	722.607	113.369	69.237	784.611	-390.140
