NO_OF_FRAMES	344
NO_OF_CAMERAS	16
NO_OF_MARKERS	35
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-07-08, 12:03:12.336	11520.91516330
DATA_INCLUDED	3D
MARKER_NAMES	RKneeIn	RKneeOut	HeadFront	LKneeIn	HeadL	HeadR	Chest	WaistLFront	WaistRFront	LShoulderTop	RShoulderTop	SpineThoracic2	SpineThoracic12	WaistL	WaistR	WaistBack	LHeelBack	RHeelBack	LAnkleOut	RAnkleOut	LForefoot2	RForefoot2	LForefoot5	RForefoot5	LHand2	RHand2	LWristIn	RWristIn	LWristOut	RWristOut	LElbowIn	RElbowIn	LElbowOut	RElbowOut	LKneeOut
TRAJECTORY_TYPES	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	SMPTE	RKneeIn X	RKneeIn Y	RKneeIn Z	RKneeOut X	RKneeOut Y	RKneeOut Z	HeadFront X	HeadFront Y	HeadFront Z	LKneeIn X	LKneeIn Y	LKneeIn Z	HeadL X	HeadL Y	HeadL Z	HeadR X	HeadR Y	HeadR Z	Chest X	Chest Y	Chest Z	WaistLFront X	WaistLFront Y	WaistLFront Z	WaistRFront X	WaistRFront Y	WaistRFront Z	LShoulderTop X	LShoulderTop Y	LShoulderTop Z	RShoulderTop X	RShoulderTop Y	RShoulderTop Z	SpineThoracic2 X	SpineThoracic2 Y	SpineThoracic2 Z	SpineThoracic12 X	SpineThoracic12 Y	SpineThoracic12 Z	WaistL X	WaistL Y	WaistL Z	WaistR X	WaistR Y	WaistR Z	WaistBack X	WaistBack Y	WaistBack Z	LHeelBack X	LHeelBack Y	LHeelBack Z	RHeelBack X	RHeelBack Y	RHeelBack Z	LAnkleOut X	LAnkleOut Y	LAnkleOut Z	RAnkleOut X	RAnkleOut Y	RAnkleOut Z	LForefoot2 X	LForefoot2 Y	LForefoot2 Z	RForefoot2 X	RForefoot2 Y	RForefoot2 Z	LForefoot5 X	LForefoot5 Y	LForefoot5 Z	RForefoot5 X	RForefoot5 Y	RForefoot5 Z	LHand2 X	LHand2 Y	LHand2 Z	RHand2 X	RHand2 Y	RHand2 Z	LWristIn X	LWristIn Y	LWristIn Z	RWristIn X	RWristIn Y	RWristIn Z	LWristOut X	LWristOut Y	LWristOut Z	RWristOut X	RWristOut Y	RWristOut Z	LElbowIn X	LElbowIn Y	LElbowIn Z	RElbowIn X	RElbowIn Y	RElbowIn Z	LElbowOut X	LElbowOut Y	LElbowOut Z	RElbowOut X	RElbowOut Y	RElbowOut Z	LKneeOut X	LKneeOut Y	LKneeOut Z	
2898	28.97000	01:20:36:19	341.324	1404.720	397.770	205.863	1443.102	421.528	488.323	1329.520	1546.414	393.521	1466.178	446.936	531.891	1460.325	1502.505	341.775	1368.479	1503.513	485.849	1365.119	1200.970	536.309	1440.029	858.426	326.912	1333.282	864.553	529.231	1520.144	1287.142	328.811	1304.064	1270.218	322.676	1514.520	1313.888	301.230	1545.255	1197.407	485.266	1606.313	939.370	240.890	1434.804	947.526	313.822	1554.792	1049.065	429.157	1603.706	27.997	274.607	1592.127	24.454	486.258	1540.914	69.702	212.725	1526.285	64.182	451.142	1368.142	27.841	193.489	1385.226	31.881	490.554	1404.194	24.673	149.038	1427.770	24.157	618.451	1562.591	760.070	395.228	994.008	888.695	568.032	1530.828	813.799	460.031	1039.421	905.287	575.862	1615.791	772.221	385.875	1040.528	836.428	512.983	1570.714	978.654	394.465	1205.999	998.733	547.735	1672.027	981.080	288.674	1200.053	988.132	525.481	1497.492	442.223
2899	28.98000	01:20:36:19	341.258	1404.779	397.811	205.795	1443.276	421.551	487.913	1329.660	1546.681	393.542	1465.954	446.880	531.873	1460.322	1502.703	341.505	1368.927	1503.559	485.685	1364.894	1201.009	536.239	1439.516	858.350	326.535	1333.410	864.609	529.674	1519.764	1287.231	328.002	1304.696	1270.558	323.010	1514.994	1313.865	301.601	1545.646	1197.361	485.769	1605.959	939.305	240.783	1435.204	947.651	314.144	1555.021	1049.046	429.186	1603.723	27.975	274.589	1592.120	24.484	486.253	1540.846	69.675	212.723	1526.253	64.194	451.146	1368.162	27.880	193.509	1385.222	31.864	490.549	1404.193	24.683	149.032	1427.742	24.153	618.770	1561.585	760.028	395.395	994.038	888.667	567.214	1530.037	812.854	460.227	1039.468	905.611	576.399	1614.987	772.135	386.120	1040.966	836.771	513.417	1570.277	978.563	394.646	1206.218	999.322	548.525	1671.449	980.883	288.890	1200.070	988.705	525.534	1497.081	442.133
2900	28.99000	01:20:36:20	341.153	1404.889	397.846	205.714	1443.476	421.558	487.513	1329.792	1546.948	393.514	1465.798	446.840	531.842	1460.327	1502.890	341.266	1369.393	1503.598	485.505	1364.678	1201.079	536.188	1438.981	858.325	326.142	1333.550	864.662	530.012	1519.454	1287.131	327.513	1305.195	1270.910	323.374	1515.492	1313.846	302.006	1546.067	1197.304	486.243	1605.584	939.239	240.663	1435.668	947.755	314.506	1555.252	1048.995	429.210	1603.739	27.974	274.529	1592.140	24.517	486.227	1540.799	69.672	212.662	1526.254	64.202	451.122	1368.191	27.878	193.497	1385.190	31.875	490.507	1404.196	24.699	149.017	1427.732	24.138	619.275	1560.603	760.101	395.567	994.051	888.629	567.397	1529.329	812.699	460.408	1039.475	906.054	576.981	1614.167	772.014	386.367	1041.495	837.169	513.729	1569.848	978.429	394.681	1206.452	999.918	549.329	1670.850	980.674	288.829	1199.933	989.582	525.604	1496.660	442.068
2901	29.00000	01:20:36:20	341.060	1404.986	397.861	205.625	1443.684	421.574	487.109	1329.954	1547.184	393.514	1465.646	446.814	531.825	1460.336	1503.137	341.026	1369.858	1503.622	485.318	1364.453	1201.155	536.147	1438.402	858.285	325.687	1333.710	864.768	530.388	1519.139	1287.067	327.009	1305.742	1271.281	323.798	1516.038	1313.842	302.458	1546.510	1197.226	486.745	1605.225	939.250	240.581	1436.139	947.860	314.889	1555.508	1048.966	429.243	1603.759	27.965	274.481	1592.127	24.561	486.210	1540.753	69.641	212.617	1526.244	64.225	451.104	1368.198	27.897	193.482	1385.180	31.846	490.474	1404.214	24.704	149.006	1427.702	24.129	619.625	1559.570	759.931	395.723	994.093	888.619	567.589	1528.585	812.549	460.528	1039.505	906.654	577.579	1613.339	771.824	386.558	1042.016	837.603	514.257	1569.352	978.248	394.543	1206.784	1000.560	550.119	1670.257	980.429	288.620	1199.764	990.438	525.633	1496.259	442.021
2902	29.01000	01:20:36:20	340.968	1405.084	398.025	205.541	1443.855	421.593	486.710	1330.107	1547.428	393.478	1465.451	446.749	531.791	1460.344	1503.339	340.772	1370.331	1503.644	485.097	1364.205	1201.229	536.084	1437.822	858.240	325.234	1333.893	864.838	530.830	1518.800	1287.018	326.499	1306.359	1271.693	324.215	1516.615	1313.791	302.919	1547.006	1197.199	487.240	1604.845	939.176	240.474	1436.628	947.969	315.248	1555.748	1048.957	429.237	1603.778	27.967	274.419	1592.127	24.578	486.188	1540.684	69.635	212.564	1526.219	64.218	451.059	1368.197	27.897	193.466	1385.161	31.837	490.416	1404.209	24.711	149.013	1427.693	24.140	619.845	1558.539	759.456	395.811	994.035	888.632	567.762	1527.831	812.348	460.427	1039.582	907.305	578.159	1612.512	771.621	386.626	1042.481	838.108	514.598	1568.931	978.066	394.290	1207.120	1001.311	550.934	1669.633	980.209	288.356	1199.627	991.228	525.646	1495.918	441.986
2903	29.02000	01:20:36:20	340.855	1405.236	398.001	205.472	1444.098	421.590	486.290	1330.257	1547.672	393.462	1465.324	446.710	531.802	1460.362	1503.594	340.538	1370.853	1503.649	484.836	1363.979	1201.334	535.976	1437.189	858.202	324.743	1334.111	864.926	531.302	1518.453	1286.967	325.946	1307.033	1272.098	324.663	1517.175	1313.822	303.119	1547.914	1197.406	487.831	1604.419	939.110	240.564	1437.212	947.896	315.668	1556.087	1048.955	429.257	1603.800	27.941	274.391	1592.104	24.588	486.165	1540.658	69.661	212.529	1526.234	64.263	451.072	1368.196	27.896	193.455	1385.145	31.839	490.392	1404.218	24.715	149.005	1427.666	24.118	620.177	1557.575	759.257	395.793	993.834	888.692	567.921	1527.117	812.141	460.209	1039.575	908.067	578.739	1611.724	771.424	386.542	1042.866	838.793	515.118	1568.393	977.874	393.917	1207.436	1001.975	551.817	1669.010	980.025	288.232	1199.550	991.901	525.656	1495.604	441.930
2904	29.03000	01:20:36:21	340.704	1405.364	398.096	205.381	1444.355	421.646	485.862	1330.423	1547.920	393.408	1465.254	446.684	531.782	1460.349	1503.831	340.292	1371.398	1503.642	484.575	1363.766	1201.444	535.825	1436.527	858.167	324.108	1334.348	865.084	531.759	1518.089	1286.846	325.384	1307.777	1272.442	325.336	1517.779	1313.618	303.556	1548.677	1197.454	488.417	1603.968	939.007	240.457	1437.796	947.998	316.076	1556.480	1048.959	429.254	1603.816	27.911	274.340	1592.120	24.641	486.091	1540.599	69.644	212.460	1526.213	64.283	451.042	1368.180	27.907	193.436	1385.122	31.838	490.333	1404.227	24.732	148.997	1427.673	24.099	620.483	1556.610	758.968	395.657	993.514	888.892	568.175	1526.399	811.886	459.846	1039.504	908.908	579.272	1610.931	771.180	386.337	1043.113	839.506	515.675	1567.884	977.631	393.408	1207.801	1002.618	552.770	1668.319	979.795	287.665	1199.487	992.737	525.651	1495.317	441.863
2905	29.04000	01:20:36:21	340.549	1405.527	398.150	205.322	1444.688	421.698	485.461	1330.582	1548.243	393.334	1465.222	446.674	531.809	1460.358	1504.067	340.061	1371.989	1503.644	484.259	1363.548	1201.576	535.666	1435.787	858.103	323.438	1334.585	865.264	532.218	1517.689	1286.726	324.836	1308.513	1272.745	325.844	1518.472	1313.620	304.046	1549.314	1197.513	489.084	1603.491	938.952	240.300	1438.529	948.125	316.580	1556.939	1048.969	429.278	1603.839	27.923	274.300	1592.118	24.654	486.060	1540.588	69.639	212.430	1526.216	64.281	451.060	1368.193	27.938	193.453	1385.115	31.825	490.316	1404.233	24.756	148.995	1427.639	24.108	620.826	1555.676	758.748	395.498	993.256	889.445	568.377	1525.634	811.632	459.474	1039.478	909.739	579.790	1610.122	770.952	385.874	1043.274	840.437	516.290	1567.350	977.467	392.809	1208.160	1003.244	553.759	1667.631	979.539	286.968	1199.459	993.582	525.652	1495.041	441.838
2906	29.05000	01:20:36:21	340.429	1405.710	398.246	205.222	1445.032	421.743	484.990	1330.750	1548.480	393.226	1465.162	446.622	531.853	1460.354	1504.284	339.768	1372.609	1503.633	483.893	1363.303	1201.696	535.461	1434.982	858.082	322.734	1334.834	865.435	532.723	1517.295	1286.630	324.285	1309.305	1273.091	326.369	1519.240	1313.631	304.603	1550.076	1197.552	489.724	1603.000	938.898	240.113	1439.320	948.231	317.064	1557.377	1048.956	429.304	1603.859	27.877	274.266	1592.125	24.665	486.009	1540.540	69.626	212.376	1526.233	64.283	451.037	1368.201	27.944	193.442	1385.106	31.815	490.278	1404.231	24.746	148.980	1427.628	24.101	621.152	1554.717	758.403	395.351	993.013	890.256	568.660	1524.906	811.390	459.116	1039.632	910.511	580.375	1609.288	770.713	385.177	1043.382	841.571	516.704	1566.864	977.335	392.011	1208.593	1003.863	554.737	1666.923	979.256	286.162	1199.493	994.386	525.627	1494.774	441.769
2907	29.06000	01:20:36:21	340.273	1405.897	398.331	205.135	1445.418	421.807	484.552	1330.936	1548.725	393.086	1465.236	446.609	531.908	1460.364	1504.517	339.522	1373.270	1503.654	483.510	1363.065	1201.825	535.261	1434.138	858.069	322.013	1335.111	865.642	533.295	1516.842	1286.475	323.640	1310.176	1273.447	326.942	1520.033	1313.655	305.217	1550.901	1197.584	490.430	1602.453	938.820	239.938	1440.126	948.351	317.618	1557.831	1048.925	429.346	1603.888	27.869	274.230	1592.122	24.674	485.960	1540.493	69.627	212.328	1526.244	64.277	451.008	1368.196	27.957	193.406	1385.099	31.806	490.228	1404.244	24.771	148.975	1427.636	24.105	621.527	1553.748	758.116	395.111	992.626	890.837	568.893	1524.121	811.168	458.566	1039.832	911.401	580.930	1608.448	770.424	384.412	1043.467	842.671	517.258	1566.310	977.194	391.073	1209.084	1004.412	555.807	1666.186	979.024	285.200	1199.640	995.150	525.595	1494.467	441.694
2908	29.07000	01:20:36:22	340.130	1406.131	398.435	205.024	1445.824	421.853	484.029	1331.128	1548.869	392.975	1465.293	446.574	531.968	1460.377	1504.801	339.301	1373.924	1503.659	483.099	1362.806	1201.936	535.015	1433.237	858.018	321.198	1335.460	865.804	533.882	1516.364	1286.338	322.926	1311.074	1273.833	327.523	1520.851	1313.688	305.831	1551.747	1197.649	491.165	1601.935	938.747	239.786	1441.002	948.469	318.174	1558.389	1048.929	429.360	1603.907	27.831	274.185	1592.143	24.695	485.910	1540.451	69.626	212.296	1526.265	64.269	451.002	1368.211	27.962	193.396	1385.089	31.823	490.188	1404.265	24.773	148.955	1427.617	24.068	621.908	1552.705	757.790	394.704	992.295	891.341	568.980	1523.394	810.842	457.889	1040.042	912.355	581.491	1607.590	770.162	383.467	1043.635	843.928	517.753	1565.853	976.957	389.942	1209.632	1005.001	556.881	1665.435	978.813	283.439	1199.620	996.312	525.541	1494.168	441.631
2909	29.08000	01:20:36:22	339.974	1406.375	398.517	204.924	1446.313	421.938	482.187	1331.042	1547.835	392.849	1465.342	446.521	532.026	1460.381	1505.034	339.064	1374.631	1503.664	482.659	1362.542	1202.056	534.783	1432.292	857.966	320.316	1335.847	866.034	534.540	1515.788	1286.139	322.183	1311.982	1274.186	328.199	1521.763	1313.721	306.517	1552.601	1197.672	491.952	1601.335	938.613	239.605	1441.904	948.632	318.792	1558.989	1048.902	429.376	1603.949	27.806	274.161	1592.140	24.679	485.860	1540.401	69.619	212.240	1526.290	64.265	450.998	1368.211	27.971	193.380	1385.091	31.796	490.119	1404.271	24.790	148.924	1427.622	24.049	622.254	1551.637	757.473	394.205	992.050	891.981	569.164	1522.613	810.606	457.053	1040.318	913.376	582.119	1606.677	769.879	382.492	1043.895	845.025	518.356	1565.255	976.738	388.653	1210.240	1005.586	558.055	1664.620	978.528	282.061	1199.821	997.130	525.501	1493.848	441.560
2910	29.09000	01:20:36:22	339.819	1406.594	398.615	204.790	1446.767	422.003	483.114	1331.538	1549.283	392.656	1465.391	446.518	532.123	1460.398	1505.293	338.855	1375.356	1503.632	482.178	1362.259	1202.187	534.448	1431.323	857.891	319.437	1336.320	866.205	535.114	1515.250	1285.992	321.379	1313.014	1274.552	328.882	1522.656	1313.741	307.323	1553.467	1197.495	492.757	1600.728	938.528	239.406	1442.923	948.770	319.352	1559.662	1048.872	429.383	1603.962	27.764	274.146	1592.131	24.663	485.795	1540.350	69.607	212.189	1526.308	64.254	450.953	1368.204	27.980	193.340	1385.064	31.811	490.087	1404.275	24.812	148.891	1427.623	24.048	622.617	1550.494	757.153	393.621	991.858	892.556	568.526	1522.043	809.888	456.042	1040.703	914.333	582.781	1605.679	769.583	381.333	1044.265	846.153	517.991	1565.479	976.431	387.201	1210.871	1006.207	559.219	1663.768	978.208	280.498	1200.191	997.883	525.442	1493.497	441.499
2911	29.10000	01:20:36:22	339.647	1406.816	398.709	204.699	1447.279	422.044	482.679	1331.762	1549.482	392.519	1465.378	446.447	532.201	1460.416	1505.518	338.615	1376.120	1503.638	481.648	1361.949	1202.347	534.140	1430.299	857.835	318.478	1336.894	866.470	535.781	1514.686	1285.791	320.552	1314.066	1274.970	329.615	1523.653	1313.763	308.161	1554.391	1197.493	493.625	1600.044	938.392	239.213	1443.981	948.894	320.045	1560.291	1048.876	429.427	1603.996	27.766	274.130	1592.136	24.651	485.768	1540.295	69.639	212.148	1526.359	64.244	450.939	1368.228	27.991	193.305	1385.102	31.823	490.026	1404.268	24.802	148.874	1427.619	24.028	623.011	1549.278	756.877	392.847	991.917	892.997	568.846	1521.071	809.620	454.970	1041.139	915.181	583.470	1604.643	769.315	380.122	1044.864	847.208	518.545	1564.900	976.229	385.566	1211.594	1006.769	560.427	1662.922	977.958	278.779	1200.668	998.685	525.418	1493.132	441.432
2912	29.11000	01:20:36:23	339.453	1407.041	398.871	204.572	1447.828	422.096	480.826	1331.678	1548.439	392.410	1466.389	446.717	532.298	1460.457	1505.724	338.363	1376.876	1503.652	481.096	1361.625	1202.451	533.785	1429.227	857.762	317.540	1337.624	866.664	536.473	1514.113	1285.611	319.626	1315.092	1275.413	330.392	1524.632	1313.782	309.040	1555.258	1197.439	494.472	1599.425	938.307	238.981	1445.059	948.977	320.766	1560.927	1048.842	429.453	1604.019	27.729	274.116	1592.148	24.656	485.705	1540.210	69.600	212.108	1526.427	64.216	450.905	1368.222	27.994	193.270	1385.096	31.798	489.990	1404.277	24.839	148.838	1427.639	23.985	623.644	1547.965	756.756	391.848	992.205	893.588	569.192	1520.081	809.372	452.868	1041.692	916.405	584.218	1603.539	769.009	378.729	1045.579	848.330	519.134	1564.301	976.020	383.781	1212.407	1007.302	561.791	1661.991	977.649	276.725	1201.251	999.514	525.385	1492.717	441.362
2913	29.12000	01:20:36:23	339.213	1407.292	398.989	204.468	1448.402	422.148	481.738	1332.238	1549.915	392.281	1466.424	446.704	532.400	1460.489	1505.932	338.152	1377.670	1503.664	480.522	1361.348	1202.522	533.444	1428.141	857.736	316.440	1338.554	867.010	537.155	1513.516	1285.400	318.606	1316.131	1276.025	331.190	1525.677	1313.803	309.969	1556.228	1197.369	495.366	1598.768	938.163	238.360	1446.624	949.328	321.395	1561.578	1048.897	429.479	1604.043	27.702	274.108	1592.155	24.621	485.663	1540.165	69.615	212.077	1526.480	64.198	450.873	1368.230	28.013	193.223	1385.107	31.810	489.926	1404.284	24.845	148.802	1427.640	23.991	624.100	1546.561	756.408	390.508	992.662	894.649	569.488	1518.990	809.028	451.784	1042.612	916.994	585.005	1602.317	768.655	377.167	1046.395	849.222	519.879	1563.617	975.844	381.762	1213.298	1007.772	563.103	1661.033	977.286	274.789	1202.196	1000.055	525.398	1492.378	441.251
2914	29.13000	01:20:36:23	339.015	1407.551	399.089	204.352	1449.032	422.238	481.268	1332.474	1550.123	392.146	1466.430	446.640	532.488	1460.528	1506.145	337.938	1378.435	1503.653	479.941	1361.024	1202.646	533.074	1427.052	857.671	315.469	1339.019	867.252	537.796	1512.997	1285.046	317.640	1317.246	1276.415	332.067	1526.744	1313.828	310.960	1557.187	1197.315	496.292	1598.070	938.014	238.167	1447.817	949.367	322.136	1562.255	1048.864	429.532	1604.083	27.694	274.098	1592.166	24.613	485.625	1540.081	69.580	212.037	1526.553	64.181	450.857	1368.242	28.036	193.203	1385.121	31.815	489.906	1404.298	24.861	148.780	1427.663	23.957	624.558	1545.063	756.097	389.739	993.287	895.032	569.851	1517.855	808.828	450.199	1043.791	917.975	585.803	1601.074	768.321	375.443	1047.295	850.286	520.825	1562.844	975.515	379.555	1214.333	1008.268	564.480	1660.006	976.933	272.296	1203.395	1000.436	525.379	1491.892	441.160
2915	29.14000	01:20:36:23	338.976	1407.649	399.038	204.252	1449.634	422.303	480.840	1332.725	1550.269	392.447	1465.499	446.378	532.592	1460.583	1506.378	337.747	1379.192	1503.627	479.325	1360.688	1202.782	532.700	1425.905	857.627	314.436	1339.536	867.539	538.495	1512.385	1284.665	316.625	1318.380	1276.840	332.918	1527.823	1313.840	311.962	1558.156	1197.232	497.235	1597.372	937.866	237.916	1448.999	949.483	322.916	1562.904	1048.867	429.562	1604.108	27.682	274.114	1592.166	24.585	485.590	1540.023	69.543	212.005	1526.607	64.126	450.824	1368.238	28.025	193.150	1385.133	31.829	489.851	1404.277	24.895	148.736	1427.686	23.942	625.073	1543.486	755.732	388.381	994.220	895.876	570.267	1516.606	808.570	448.804	1045.227	918.723	586.677	1599.717	767.980	373.551	1048.392	851.358	521.734	1562.031	975.214	377.196	1215.615	1008.573	565.982	1658.910	976.603	269.883	1204.786	1000.773	525.371	1491.395	441.067
2916	29.15000	01:20:36:24	338.743	1407.868	399.212	204.170	1450.211	422.365	480.410	1332.984	1550.422	392.352	1465.435	446.317	532.698	1460.637	1506.632	337.545	1380.011	1503.607	478.690	1360.350	1202.945	532.363	1424.725	857.609	313.347	1340.050	867.830	539.419	1511.642	1284.521	315.505	1319.632	1277.250	333.881	1528.960	1313.847	313.042	1559.203	1197.172	498.209	1596.631	937.751	237.568	1450.166	949.769	323.744	1563.658	1048.802	429.606	1604.126	27.648	274.092	1592.167	24.571	485.541	1539.925	69.552	211.943	1526.673	64.134	450.788	1368.238	28.040	193.110	1385.157	31.826	489.793	1404.290	24.874	148.696	1427.687	23.929	625.591	1541.774	755.373	386.923	995.404	896.659	570.624	1515.348	808.260	447.128	1046.866	919.448	587.630	1598.299	767.623	371.613	1049.726	852.318	522.580	1561.171	974.980	374.753	1217.162	1008.974	567.511	1657.763	976.185	267.365	1206.308	1001.040	525.350	1490.907	441.002
2917	29.16000	01:20:36:24	338.519	1408.102	399.275	204.054	1450.836	422.485	479.969	1333.251	1550.614	392.234	1465.432	446.296	532.793	1460.682	1506.888	337.371	1380.842	1503.594	478.010	1359.975	1203.104	532.028	1423.523	857.561	312.354	1340.501	868.077	540.191	1511.012	1284.284	314.412	1320.896	1277.630	334.825	1530.112	1313.847	314.144	1560.204	1197.174	499.277	1595.799	937.616	237.400	1451.347	949.962	324.596	1564.351	1048.759	429.640	1604.146	27.624	274.086	1592.172	24.558	485.496	1539.854	69.535	211.904	1526.733	64.116	450.750	1368.249	28.077	193.078	1385.150	31.825	489.730	1404.296	24.915	148.664	1427.701	23.895	626.095	1539.999	754.969	385.202	996.878	897.502	570.965	1514.012	807.919	445.443	1048.721	920.073	588.554	1596.807	767.248	369.538	1051.289	853.245	523.285	1560.370	974.760	372.092	1218.890	1008.994	569.042	1656.552	975.833	264.698	1208.027	1001.288	525.305	1490.283	440.910
2918	29.17000	01:20:36:24	338.316	1408.379	399.402	203.959	1451.382	422.591	479.520	1333.550	1550.803	392.148	1465.392	446.239	532.899	1460.781	1507.149	337.193	1381.659	1503.505	477.309	1359.631	1203.279	531.658	1422.272	857.557	311.279	1341.006	868.341	540.937	1510.364	1283.959	313.339	1322.205	1278.066	335.839	1531.303	1313.855	315.330	1561.304	1197.096	500.290	1594.979	937.419	237.651	1452.755	950.002	325.499	1565.068	1048.750	429.682	1604.185	27.614	274.090	1592.175	24.563	485.464	1539.784	69.513	211.898	1526.798	64.078	450.715	1368.226	28.069	193.045	1385.166	31.824	489.676	1404.301	24.936	148.629	1427.713	23.889	626.623	1538.133	754.626	383.392	998.558	898.118	571.337	1512.596	807.630	443.488	1050.821	920.742	589.546	1595.243	766.910	367.413	1053.088	854.101	524.275	1559.406	974.436	369.382	1220.826	1008.940	570.676	1655.252	975.411	261.263	1209.765	1001.831	525.274	1489.779	440.778
2919	29.18000	01:20:36:24	338.091	1408.605	399.540	203.865	1451.971	422.681	479.084	1333.858	1551.058	392.032	1465.394	446.171	532.998	1460.873	1507.452	337.014	1382.480	1503.431	476.523	1359.231	1203.531	531.308	1421.029	857.539	310.213	1341.539	868.566	541.596	1509.652	1283.585	312.127	1323.603	1278.464	336.913	1532.487	1313.864	316.892	1562.154	1196.904	501.380	1594.050	937.232	237.499	1454.006	950.250	326.493	1565.790	1048.631	429.704	1604.195	27.611	274.100	1592.167	24.537	485.448	1539.722	69.518	211.848	1526.862	64.075	450.688	1368.242	28.111	192.997	1385.168	31.842	489.629	1404.307	24.937	148.587	1427.708	23.857	627.457	1536.102	754.653	381.383	1000.616	898.736	571.724	1511.129	807.296	441.309	1053.192	921.411	590.543	1593.614	766.553	365.151	1055.191	854.842	525.286	1558.395	974.076	366.522	1222.828	1009.021	572.289	1653.932	975.024	258.042	1211.794	1001.984	525.280	1489.369	440.635
2920	29.19000	01:20:37:00	337.902	1408.842	399.648	203.798	1452.537	422.736	478.652	1334.162	1551.279	391.924	1465.482	446.128	533.119	1461.001	1507.761	336.838	1383.337	1503.379	475.773	1358.872	1203.707	530.928	1419.796	857.513	309.234	1342.045	868.794	542.392	1508.883	1283.368	310.976	1325.031	1278.899	337.970	1533.958	1314.010	318.216	1563.295	1196.839	502.477	1593.083	937.078	237.499	1455.255	950.374	327.511	1566.478	1048.548	429.763	1604.230	27.574	274.125	1592.151	24.506	485.418	1539.663	69.489	211.827	1526.926	64.060	450.658	1368.258	28.085	192.954	1385.189	31.846	489.577	1404.311	24.958	148.561	1427.740	23.845	628.064	1534.100	754.367	378.768	1003.364	899.680	571.978	1509.693	807.024	438.897	1055.881	921.986	591.592	1591.887	766.164	362.734	1057.541	855.375	526.287	1557.411	973.783	362.954	1225.142	1009.793	574.038	1652.507	974.641	254.682	1213.994	1002.117	525.254	1488.874	440.516
2921	29.20000	01:20:37:00	337.724	1409.098	399.656	203.722	1453.063	422.811	478.218	1334.520	1551.497	391.805	1465.497	446.075	533.229	1461.140	1508.067	336.644	1384.236	1503.310	474.969	1358.459	1203.954	530.535	1418.508	857.476	308.149	1342.603	869.090	543.112	1508.120	1283.155	309.734	1326.531	1279.262	339.062	1535.252	1314.117	319.516	1564.431	1196.749	503.637	1592.117	936.885	237.454	1456.499	950.511	328.613	1567.254	1048.391	429.803	1604.242	27.539	274.141	1592.161	24.481	485.384	1539.611	69.483	211.807	1526.995	64.061	450.608	1368.237	28.108	192.939	1385.193	31.850	489.525	1404.304	24.968	148.522	1427.749	23.844	628.279	1532.055	753.575	376.552	1005.866	899.975	572.364	1508.110	806.783	436.364	1058.821	922.338	592.687	1590.115	765.872	360.107	1060.190	855.793	527.128	1556.349	973.586	359.347	1227.646	1009.666	575.787	1651.064	974.237	250.844	1216.444	1002.384	525.239	1488.367	440.427
2922	29.21000	01:20:37:00	337.555	1409.337	399.744	203.638	1453.630	422.885	477.713	1334.919	1551.688	391.716	1465.494	446.071	533.349	1461.314	1508.383	336.460	1385.146	1503.269	474.110	1357.942	1204.252	530.080	1417.207	857.443	307.135	1343.140	869.332	543.790	1507.150	1282.878	308.557	1328.051	1279.620	340.237	1536.533	1314.104	320.887	1565.592	1196.688	504.828	1591.026	936.744	237.424	1457.804	950.663	330.318	1567.737	1047.981	429.861	1604.275	27.499	274.143	1592.157	24.485	485.369	1539.520	69.449	211.789	1527.045	64.016	450.571	1368.252	28.113	192.904	1385.219	31.852	489.507	1404.302	24.993	148.521	1427.745	23.830	629.214	1529.830	753.713	374.237	1008.590	900.109	572.772	1506.506	806.512	433.533	1062.086	922.728	593.787	1588.270	765.501	357.271	1063.056	856.134	528.115	1555.299	973.313	355.524	1230.357	1009.496	577.554	1649.531	973.836	247.520	1219.130	1002.049	525.208	1487.846	440.285
2923	29.22000	01:20:37:00	337.419	1409.546	399.858	203.570	1454.152	422.968	477.271	1335.323	1551.947	391.619	1465.612	446.043	533.488	1461.514	1508.691	336.315	1386.085	1503.238	473.205	1357.497	1204.549	529.643	1415.897	857.414	306.114	1343.662	869.656	544.594	1506.037	1282.640	307.299	1329.601	1279.975	341.402	1537.788	1314.111	322.262	1566.769	1196.552	506.122	1589.770	936.559	237.451	1459.063	950.827	331.382	1568.300	1048.137	429.905	1604.296	27.481	274.168	1592.150	24.464	485.354	1539.445	69.430	211.754	1527.096	64.028	450.556	1368.256	28.113	192.871	1385.217	31.841	489.437	1404.335	25.011	148.476	1427.765	23.820	629.745	1527.605	753.365	371.678	1011.524	900.219	573.097	1504.839	806.206	430.539	1065.537	922.964	594.928	1586.396	765.160	354.346	1066.116	856.435	529.198	1554.152	973.048	351.574	1233.279	1009.319	579.405	1647.985	973.490	243.440	1222.044	1001.974	525.178	1487.313	440.198
