NO_OF_FRAMES	276
NO_OF_CAMERAS	13
NO_OF_MARKERS	62
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2016-05-26, 15:45:55.236	1309907.60930455
DATA_INCLUDED	3D
MARKER_NAMES	ARIEL	LFHD	RFHD	C7	T5	T10	BWT	FWT	CLAV	STRN	LBSH	LSHO	LFUPA	LBUPA	LIEL	LELB	LOWR	LIWR	RSHO	RBSH	RFUPA	RBUPA	RFSH	RIEL	RELB	RFRM	ROWR	RIWR	LFWT	RFWT	LBWT	RBWT	LFTHI	LBTHI	LKNE	LKNI	LSHN	LANK	LHEL	LTOE	LMT1	LMT5	RFTHI	RBTHI	RKNE	RKNI	RSHN	RANK	RHEL	RTOE	RMT1	RMT5	RINDX	RPNKY	LINDX	LPNKY	LFRM	LFSH	RBHD	LBHD	RPLM	LPLM
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Mixed	Mixed	Measured	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Measured	Measured	Measured	Mixed
Frame	Time	SMPTE	ARIEL X	ARIEL Y	ARIEL Z	LFHD X	LFHD Y	LFHD Z	RFHD X	RFHD Y	RFHD Z	C7 X	C7 Y	C7 Z	T5 X	T5 Y	T5 Z	T10 X	T10 Y	T10 Z	BWT X	BWT Y	BWT Z	FWT X	FWT Y	FWT Z	CLAV X	CLAV Y	CLAV Z	STRN X	STRN Y	STRN Z	LBSH X	LBSH Y	LBSH Z	LSHO X	LSHO Y	LSHO Z	LFUPA X	LFUPA Y	LFUPA Z	LBUPA X	LBUPA Y	LBUPA Z	LIEL X	LIEL Y	LIEL Z	LELB X	LELB Y	LELB Z	LOWR X	LOWR Y	LOWR Z	LIWR X	LIWR Y	LIWR Z	RSHO X	RSHO Y	RSHO Z	RBSH X	RBSH Y	RBSH Z	RFUPA X	RFUPA Y	RFUPA Z	RBUPA X	RBUPA Y	RBUPA Z	RFSH X	RFSH Y	RFSH Z	RIEL X	RIEL Y	RIEL Z	RELB X	RELB Y	RELB Z	RFRM X	RFRM Y	RFRM Z	ROWR X	ROWR Y	ROWR Z	RIWR X	RIWR Y	RIWR Z	LFWT X	LFWT Y	LFWT Z	RFWT X	RFWT Y	RFWT Z	LBWT X	LBWT Y	LBWT Z	RBWT X	RBWT Y	RBWT Z	LFTHI X	LFTHI Y	LFTHI Z	LBTHI X	LBTHI Y	LBTHI Z	LKNE X	LKNE Y	LKNE Z	LKNI X	LKNI Y	LKNI Z	LSHN X	LSHN Y	LSHN Z	LANK X	LANK Y	LANK Z	LHEL X	LHEL Y	LHEL Z	LTOE X	LTOE Y	LTOE Z	LMT1 X	LMT1 Y	LMT1 Z	LMT5 X	LMT5 Y	LMT5 Z	RFTHI X	RFTHI Y	RFTHI Z	RBTHI X	RBTHI Y	RBTHI Z	RKNE X	RKNE Y	RKNE Z	RKNI X	RKNI Y	RKNI Z	RSHN X	RSHN Y	RSHN Z	RANK X	RANK Y	RANK Z	RHEL X	RHEL Y	RHEL Z	RTOE X	RTOE Y	RTOE Z	RMT1 X	RMT1 Y	RMT1 Z	RMT5 X	RMT5 Y	RMT5 Z	RINDX X	RINDX Y	RINDX Z	RPNKY X	RPNKY Y	RPNKY Z	LINDX X	LINDX Y	LINDX Z	LPNKY X	LPNKY Y	LPNKY Z	LFRM X	LFRM Y	LFRM Z	LFSH X	LFSH Y	LFSH Z	RBHD X	RBHD Y	RBHD Z	LBHD X	LBHD Y	LBHD Z	RPLM X	RPLM Y	RPLM Z	LPLM X	LPLM Y	LPLM Z	
964	9.63000	06:20:24:13	-269.881	1757.647	-133.316	-413.226	1704.055	-179.445	-313.693	1678.515	-254.926	-251.876	1445.525	11.566	-249.599	1243.142	66.446	-277.802	1072.664	78.014	-300.121	969.308	131.677	-353.895	933.047	-156.069	-369.618	1084.358	-190.262	-352.526	1239.797	-186.137	-341.921	1313.197	79.117	-436.911	1457.102	8.304	-535.823	1424.985	-105.858	-584.306	1337.714	-34.117	-645.424	1442.430	-151.788	-717.882	1405.424	-151.819	-611.826	1546.387	-278.948	-542.135	1495.055	-257.503	-138.112	1443.003	-134.338	-165.340	1313.840	17.587	-246.720	1377.253	-232.776	-166.963	1285.235	-257.281	-274.713	1354.955	-196.198	-338.460	1353.300	-351.015	-297.276	1311.861	-410.161	-309.249	1229.497	-375.567	-520.351	1346.078	-415.213	-508.835	1349.079	-323.580	-461.130	939.939	-91.662	-212.695	946.943	-123.565	-431.401	954.246	109.716	-193.124	976.465	89.549	-482.585	781.790	-116.530	-501.410	855.121	56.838	-496.000	433.152	-177.747	-396.224	433.922	-181.005	-470.991	276.488	-130.241	-471.681	58.712	26.811	-428.128	28.012	82.802	-444.119	6.379	-153.833	-456.796	26.411	-114.631	-505.303	10.850	-79.279	-172.767	721.815	-155.032	-134.803	847.357	30.943	-183.908	460.168	-191.538	-287.545	458.480	-180.612	-205.122	273.077	-130.293	-186.145	63.446	44.680	-241.696	32.898	89.903	-188.879	6.154	-142.401	-205.450	22.741	-121.933	-148.537	13.371	-69.277	-711.895	1335.231	-399.957	-660.253	1316.553	-429.658	-559.458	1541.927	-432.197	-586.678	1566.844	-394.880	-715.210	1336.586	-189.193	-407.045	1357.640	-132.312	-219.044	1616.174	-123.947	-328.650	1654.820	-44.306	-617.338	1358.959	-413.433	-575.304	1582.407	-346.465
965	9.64000	06:20:24:13	-278.755	1745.648	-148.177	-418.460	1686.591	-197.051	-315.668	1660.143	-267.638	-256.488	1438.048	9.152	-253.395	1236.333	68.867	-278.095	1063.062	81.874	-299.734	959.406	137.823	-351.740	920.865	-150.153	-368.695	1071.251	-186.429	-351.830	1226.501	-184.557	-346.652	1306.408	78.625	-441.423	1447.740	2.279	-536.233	1410.751	-113.762	-587.323	1326.576	-40.429	-643.838	1427.307	-164.141	-716.601	1390.224	-165.199	-604.889	1525.227	-294.989	-536.566	1475.061	-267.176	-140.021	1432.283	-135.272	-169.113	1307.146	20.224	-242.487	1362.202	-235.503	-159.720	1270.481	-254.498	-271.755	1342.306	-196.219	-325.816	1332.966	-356.643	-282.192	1290.745	-413.161	-294.613	1209.043	-378.224	-506.217	1323.784	-423.494	-495.828	1327.544	-331.633	-459.479	929.175	-86.463	-211.009	936.813	-117.043	-430.800	943.919	115.033	-192.668	967.030	95.859	-482.279	775.287	-113.167	-500.534	844.728	61.519	-497.019	428.887	-185.575	-396.877	429.471	-188.816	-471.141	272.475	-135.064	-471.409	58.160	26.624	-427.657	27.752	83.026	-444.031	6.286	-153.640	-456.756	26.239	-114.365	-505.200	10.699	-79.340	-170.574	716.526	-152.301	-133.254	837.910	36.636	-182.225	456.048	-198.965	-286.808	454.861	-188.371	-204.959	269.322	-134.773	-187.060	63.189	44.051	-242.994	33.055	89.539	-188.453	6.089	-142.319	-205.046	22.530	-121.854	-148.522	13.252	-69.066	-697.785	1312.947	-409.666	-646.241	1294.095	-438.919	-542.344	1512.306	-445.814	-572.446	1539.199	-410.663	-712.679	1319.913	-199.653	-407.799	1345.654	-134.970	-224.543	1606.152	-130.202	-338.245	1645.488	-56.652	-603.391	1336.473	-422.867	-564.741	1556.876	-362.646
966	9.65000	06:20:24:13	-287.108	1732.100	-163.188	-423.395	1667.280	-214.962	-317.307	1640.311	-280.313	-261.614	1429.421	6.006	-257.323	1228.721	71.650	-278.316	1052.892	86.110	-299.222	948.804	144.088	-349.877	908.000	-144.015	-367.522	1057.045	-182.610	-351.106	1212.174	-183.299	-351.339	1298.809	77.795	-445.913	1437.139	-4.225	-536.099	1395.106	-122.166	-592.414	1314.942	-47.979	-642.141	1410.294	-176.433	-714.991	1373.870	-178.388	-597.380	1502.658	-310.124	-530.574	1453.795	-276.641	-141.808	1420.948	-135.739	-172.970	1299.711	22.485	-238.055	1346.380	-236.760	-152.239	1255.131	-251.287	-268.964	1328.155	-199.159	-312.383	1311.926	-361.242	-266.984	1268.963	-415.793	-279.805	1187.830	-379.715	-491.730	1300.772	-430.936	-482.449	1305.400	-338.929	-457.770	917.382	-81.079	-209.353	925.961	-110.198	-430.127	933.037	120.558	-192.474	956.987	102.302	-481.979	768.311	-109.863	-499.782	833.596	66.403	-497.806	424.248	-193.162	-397.422	424.990	-196.572	-471.304	268.218	-139.576	-471.103	57.396	26.648	-427.224	27.413	83.438	-443.882	6.182	-153.329	-456.681	26.022	-113.945	-505.009	10.449	-79.213	-168.600	710.618	-149.449	-131.683	827.749	42.538	-180.739	451.789	-206.403	-286.567	451.219	-197.005	-204.455	265.521	-139.002	-187.897	63.023	43.453	-244.156	33.201	89.269	-188.089	6.353	-142.363	-204.741	22.283	-121.733	-148.441	13.061	-68.863	-683.407	1290.101	-418.374	-632.037	1270.898	-447.196	-525.857	1482.721	-457.201	-557.204	1510.426	-425.319	-709.902	1301.998	-210.289	-408.854	1332.542	-137.876	-230.147	1595.026	-137.036	-348.256	1634.706	-70.150	-589.423	1313.364	-431.157	-552.157	1530.743	-377.314
967	9.66000	06:20:24:14	-295.296	1716.806	-178.757	-428.200	1646.408	-232.733	-318.654	1619.336	-292.842	-267.116	1419.843	2.343	-261.151	1220.816	73.640	-278.486	1042.776	91.330	-298.564	937.482	150.509	-347.941	894.558	-137.771	-366.808	1042.257	-178.717	-350.415	1197.052	-182.456	-356.288	1290.327	76.463	-450.908	1425.219	-11.127	-537.114	1379.087	-130.832	-592.063	1300.573	-55.728	-640.281	1391.887	-188.870	-713.356	1355.982	-192.156	-589.383	1479.119	-324.042	-524.249	1431.268	-285.808	-143.827	1408.951	-135.611	-177.066	1291.784	24.523	-233.316	1328.389	-240.800	-145.053	1239.460	-247.428	-267.477	1312.752	-201.526	-299.926	1290.195	-364.868	-252.042	1246.888	-417.360	-264.781	1166.210	-379.999	-477.156	1277.451	-437.535	-468.946	1282.765	-345.243	-456.357	904.917	-75.564	-207.801	914.505	-103.045	-429.393	921.579	126.247	-191.903	946.233	108.949	-481.722	760.999	-106.644	-498.903	821.769	71.346	-498.364	419.384	-200.561	-397.533	419.999	-203.994	-471.445	263.802	-143.898	-470.962	56.640	26.723	-427.037	27.190	83.916	-443.614	6.015	-152.955	-456.601	25.812	-113.477	-504.777	10.024	-78.617	-166.639	704.357	-146.583	-130.137	816.783	48.493	-179.112	447.696	-213.631	-286.038	447.376	-204.720	-204.126	261.804	-143.264	-188.668	62.675	42.940	-245.134	33.343	89.072	-187.631	6.251	-142.149	-203.239	22.134	-121.274	-148.271	12.767	-68.713	-669.316	1266.727	-426.040	-617.493	1246.813	-454.572	-510.216	1454.152	-465.420	-541.246	1483.670	-437.353	-707.222	1282.693	-221.129	-410.352	1318.187	-141.111	-235.809	1582.745	-144.416	-357.880	1622.008	-85.183	-574.929	1289.386	-438.803	-540.614	1504.422	-390.448
968	9.67000	06:20:24:14	-303.274	1699.968	-194.669	-432.120	1623.782	-250.498	-319.504	1597.113	-305.121	-272.802	1409.215	-1.711	-265.349	1212.216	75.209	-278.924	1032.960	97.219	-297.887	925.372	157.071	-345.844	880.608	-131.597	-365.035	1026.387	-174.847	-349.012	1181.337	-181.818	-361.538	1280.994	74.690	-456.203	1411.988	-18.537	-537.432	1362.189	-141.421	-593.465	1285.059	-63.850	-638.413	1372.847	-200.744	-711.096	1336.188	-205.994	-581.099	1454.802	-336.886	-517.834	1407.567	-294.884	-145.521	1396.334	-136.429	-181.451	1282.946	26.212	-229.138	1310.568	-243.308	-138.652	1223.435	-243.031	-268.236	1298.096	-201.281	-286.985	1268.509	-367.477	-237.299	1224.411	-417.884	-249.722	1144.669	-378.871	-462.181	1253.737	-442.270	-455.226	1259.693	-350.616	-455.116	891.535	-69.993	-206.297	902.454	-95.736	-428.628	909.555	132.063	-191.119	934.911	115.968	-481.335	753.039	-103.513	-497.715	809.419	76.096	-498.767	414.657	-207.928	-397.927	415.530	-211.507	-471.506	259.335	-148.259	-470.974	56.081	26.656	-426.989	27.262	84.220	-443.278	5.871	-152.754	-456.472	25.647	-113.131	-504.762	9.843	-78.350	-164.739	697.925	-143.949	-128.565	805.139	54.584	-177.478	443.409	-220.653	-285.054	443.681	-211.953	-203.524	257.891	-147.243	-189.125	62.447	42.653	-245.874	33.456	88.992	-187.223	6.077	-141.821	-202.501	21.924	-120.881	-148.149	12.383	-68.561	-655.029	1242.672	-432.757	-602.978	1222.275	-460.961	-494.811	1425.451	-474.630	-527.802	1456.034	-448.357	-704.141	1262.252	-232.274	-412.433	1302.472	-144.759	-241.563	1569.048	-152.236	-366.964	1607.562	-99.604	-560.300	1265.141	-445.481	-528.527	1477.946	-402.298
969	9.68000	06:20:24:14	-310.606	1681.486	-210.641	-437.007	1599.734	-268.351	-320.239	1573.748	-317.105	-278.756	1397.645	-6.057	-269.492	1202.922	76.715	-279.551	1023.941	103.339	-297.009	912.370	163.815	-343.777	866.170	-125.534	-362.118	1009.789	-171.141	-347.783	1164.669	-181.202	-367.036	1270.705	72.506	-461.308	1397.582	-26.471	-538.328	1343.452	-149.356	-595.004	1268.137	-72.357	-634.888	1351.120	-213.644	-708.144	1315.275	-220.219	-572.960	1429.772	-349.278	-511.419	1383.102	-303.672	-147.880	1382.828	-136.012	-186.458	1273.181	27.635	-224.598	1291.984	-244.729	-132.124	1207.176	-238.589	-268.247	1281.153	-200.361	-274.164	1246.725	-369.099	-222.401	1202.028	-417.317	-235.090	1122.572	-376.614	-450.399	1231.069	-445.817	-441.580	1236.551	-355.028	-454.309	877.695	-64.884	-204.730	889.707	-88.410	-427.693	896.715	137.906	-189.970	922.744	123.310	-480.962	745.035	-100.478	-496.616	796.601	80.751	-499.066	410.219	-215.418	-398.034	410.919	-219.125	-471.493	255.240	-152.760	-471.125	55.848	26.205	-427.106	27.595	84.095	-443.115	5.806	-152.865	-456.573	25.548	-113.136	-504.876	9.682	-78.316	-162.817	691.227	-141.554	-127.036	792.688	60.696	-175.764	438.899	-227.371	-284.151	439.993	-219.056	-203.106	253.873	-150.979	-189.556	62.097	42.389	-246.456	33.605	89.100	-186.850	5.874	-141.323	-201.920	21.759	-120.383	-147.538	12.442	-67.334	-640.064	1218.249	-438.466	-588.195	1197.472	-466.452	-479.131	1396.857	-482.451	-513.595	1428.315	-458.526	-700.597	1240.665	-243.711	-413.620	1284.177	-148.274	-246.770	1554.148	-161.310	-375.598	1591.435	-114.045	-545.213	1240.474	-451.256	-516.983	1450.784	-412.924
970	9.69000	06:20:24:14	-317.398	1661.521	-226.484	-439.961	1574.282	-285.339	-319.948	1549.238	-327.550	-284.768	1385.012	-10.765	-274.048	1192.676	78.101	-281.120	1015.392	109.555	-296.154	898.733	170.407	-341.465	851.270	-119.713	-359.750	992.752	-167.356	-347.375	1146.906	-184.238	-373.274	1259.359	69.980	-466.555	1381.781	-35.494	-536.845	1322.582	-157.253	-596.273	1249.900	-81.203	-631.898	1329.034	-226.009	-705.073	1293.180	-234.135	-565.081	1404.228	-361.047	-505.188	1358.297	-312.054	-149.967	1368.856	-136.566	-191.466	1262.800	29.023	-220.542	1273.279	-245.773	-124.755	1191.039	-233.441	-267.153	1263.364	-199.876	-262.426	1224.338	-370.322	-208.008	1179.427	-415.904	-221.176	1100.130	-374.345	-425.239	1202.972	-449.204	-429.643	1213.958	-358.322	-452.991	863.001	-59.693	-202.831	876.493	-81.531	-426.729	883.181	143.539	-188.916	909.509	130.564	-480.606	736.886	-97.468	-495.638	783.302	85.295	-499.283	406.218	-222.832	-397.927	406.900	-226.748	-471.547	251.478	-157.587	-471.288	55.769	25.375	-427.798	28.049	83.208	-443.011	5.797	-153.316	-456.810	25.479	-113.454	-505.089	9.583	-78.469	-160.776	684.374	-139.282	-125.443	779.374	66.573	-174.118	434.441	-233.645	-283.053	435.924	-225.719	-202.707	249.948	-154.512	-189.785	61.907	42.297	-247.007	33.794	89.220	-186.451	5.588	-140.855	-201.334	21.661	-119.833	-147.158	12.190	-66.753	-625.908	1193.778	-443.650	-573.567	1172.624	-471.129	-463.432	1367.825	-489.291	-499.178	1399.681	-467.890	-696.674	1217.656	-255.373	-414.420	1265.571	-152.823	-252.267	1538.666	-169.177	-383.664	1573.606	-128.625	-530.814	1216.161	-455.958	-505.494	1423.012	-423.234
971	9.70000	06:20:24:15	-323.282	1640.080	-241.846	-441.935	1547.630	-301.536	-319.778	1524.186	-338.557	-290.946	1371.530	-15.481	-279.135	1181.643	79.148	-283.385	1006.095	116.163	-295.227	884.793	176.732	-339.107	835.784	-114.142	-356.727	975.112	-163.805	-344.843	1128.467	-180.508	-379.275	1247.046	67.068	-472.095	1364.959	-44.248	-538.913	1304.398	-166.671	-597.534	1230.670	-90.293	-628.988	1306.159	-238.204	-701.630	1269.794	-247.787	-557.079	1377.785	-372.466	-495.229	1333.371	-319.751	-153.251	1353.167	-136.748	-196.851	1251.743	30.293	-216.554	1253.983	-246.550	-119.727	1174.368	-228.196	-265.388	1244.983	-200.530	-249.729	1202.700	-369.457	-193.516	1157.823	-413.743	-207.531	1078.102	-370.994	-410.617	1178.667	-451.611	-416.688	1190.671	-360.869	-451.342	847.704	-54.602	-200.035	862.879	-75.071	-425.710	869.160	148.874	-187.670	895.205	137.293	-480.253	728.644	-94.113	-494.829	769.607	89.755	-499.246	402.419	-230.006	-397.787	403.438	-234.249	-471.283	248.105	-162.194	-471.276	55.784	24.306	-427.989	28.543	82.507	-442.841	5.816	-153.852	-456.853	25.439	-113.890	-505.055	9.597	-79.357	-158.315	676.946	-136.849	-123.649	765.623	72.323	-172.546	429.971	-239.671	-282.123	431.875	-232.179	-202.007	246.101	-157.903	-190.228	61.388	41.985	-247.584	33.824	89.259	-186.202	5.396	-140.565	-201.041	21.568	-119.489	-146.948	11.839	-66.393	-611.572	1169.222	-448.498	-559.039	1147.957	-475.134	-447.694	1338.367	-494.953	-484.731	1370.192	-475.922	-691.981	1193.552	-266.856	-415.412	1246.558	-157.378	-258.590	1521.048	-177.770	-390.915	1554.225	-142.758	-515.683	1190.710	-459.860	-494.234	1395.515	-433.011
972	9.71000	06:20:24:15	-328.327	1617.515	-256.586	-442.316	1520.133	-316.724	-318.664	1498.316	-348.932	-296.907	1356.952	-20.015	-284.458	1169.470	79.599	-285.728	995.685	123.239	-294.469	871.142	182.409	-336.662	819.682	-108.854	-353.422	956.420	-160.657	-343.275	1108.897	-180.002	-385.614	1233.490	63.899	-476.706	1347.308	-53.157	-538.403	1282.263	-175.569	-597.020	1211.061	-99.164	-625.746	1282.722	-250.059	-697.820	1245.760	-261.285	-549.438	1351.626	-385.220	-489.098	1308.731	-327.248	-156.255	1337.267	-137.232	-202.282	1239.927	31.412	-212.727	1234.218	-246.481	-114.785	1157.541	-222.571	-263.212	1226.143	-202.115	-238.222	1180.592	-368.259	-180.247	1135.664	-410.874	-194.462	1056.243	-366.870	-396.384	1154.636	-453.384	-404.444	1166.893	-363.929	-449.426	831.976	-49.685	-197.679	848.320	-69.127	-425.086	854.978	153.888	-186.440	880.701	143.275	-479.927	720.044	-90.319	-494.127	755.632	94.190	-499.018	398.599	-236.726	-397.090	399.990	-241.117	-470.689	244.771	-166.792	-470.966	55.736	23.452	-427.744	28.846	81.973	-442.613	5.811	-154.278	-456.725	25.402	-114.204	-504.776	9.497	-79.749	-155.240	668.912	-134.026	-121.899	751.271	77.710	-170.775	425.455	-245.257	-280.784	428.163	-237.968	-201.553	242.128	-161.243	-190.628	60.908	41.837	-248.179	33.662	89.192	-186.092	5.242	-140.400	-200.951	21.406	-119.270	-146.871	11.601	-66.196	-598.022	1145.370	-452.366	-545.236	1123.862	-478.531	-431.622	1308.931	-499.420	-470.459	1340.251	-483.966	-687.080	1168.847	-277.980	-416.142	1226.571	-161.744	-262.312	1502.575	-185.579	-397.470	1533.349	-156.799	-501.730	1166.521	-463.156	-483.227	1366.373	-442.202
973	9.72000	06:20:24:15	-332.433	1594.284	-270.699	-440.815	1492.632	-332.024	-317.047	1472.186	-358.669	-302.843	1341.581	-24.409	-290.237	1156.181	79.590	-288.382	984.139	130.395	-293.906	857.787	187.592	-334.374	803.027	-103.902	-350.108	936.867	-157.643	-342.304	1088.710	-182.439	-391.899	1218.684	60.390	-480.596	1328.465	-61.829	-538.408	1261.334	-184.465	-597.572	1190.191	-108.168	-622.937	1259.142	-261.638	-694.043	1220.808	-274.040	-540.482	1322.896	-395.380	-482.057	1282.332	-333.879	-158.804	1321.228	-137.445	-207.604	1227.638	32.895	-209.137	1214.444	-245.756	-111.252	1140.022	-216.960	-262.978	1206.734	-203.402	-227.763	1158.467	-366.766	-167.355	1113.086	-406.412	-182.475	1034.638	-362.509	-382.647	1130.899	-454.491	-392.503	1144.377	-363.512	-447.484	816.155	-45.009	-195.229	833.317	-63.246	-424.271	841.029	158.487	-185.338	866.931	148.759	-479.527	711.173	-86.243	-493.679	741.671	98.486	-498.710	394.526	-242.980	-396.381	396.257	-247.384	-469.962	241.233	-170.893	-470.473	55.549	23.013	-427.121	28.913	81.742	-442.459	5.763	-154.450	-456.400	25.311	-114.270	-504.408	9.311	-79.963	-151.462	660.271	-131.037	-120.018	737.181	82.891	-168.901	420.745	-250.436	-279.481	425.399	-244.437	-201.270	238.436	-164.435	-191.374	60.356	41.541	-249.017	33.451	89.222	-185.916	5.073	-140.080	-200.929	21.261	-118.952	-146.882	11.458	-65.839	-584.961	1122.247	-455.706	-532.002	1100.304	-481.457	-415.453	1279.816	-502.674	-455.985	1310.522	-490.608	-681.805	1143.448	-288.677	-416.722	1205.857	-166.025	-266.622	1483.076	-193.665	-403.683	1511.741	-169.782	-488.389	1142.918	-465.896	-472.076	1337.562	-450.719
974	9.73000	06:20:24:15	-335.853	1570.665	-284.235	-440.000	1464.645	-345.775	-315.106	1445.941	-367.612	-308.721	1325.613	-28.802	-295.718	1141.927	79.146	-291.267	971.789	136.644	-293.432	844.699	192.117	-332.275	786.130	-99.264	-346.825	916.907	-154.589	-341.046	1067.836	-183.036	-397.847	1202.912	56.731	-484.134	1308.263	-70.992	-536.566	1237.121	-192.058	-598.383	1168.096	-117.125	-618.828	1234.390	-272.231	-689.797	1195.402	-286.277	-533.109	1294.393	-404.474	-477.233	1257.108	-340.595	-161.332	1304.927	-137.786	-212.937	1214.413	33.380	-205.333	1194.808	-245.305	-107.740	1122.612	-210.990	-260.857	1186.794	-201.613	-217.014	1137.778	-364.066	-155.384	1091.537	-402.274	-170.713	1013.987	-357.157	-368.550	1107.350	-454.339	-381.493	1121.759	-364.111	-445.673	800.236	-40.628	-193.488	817.882	-58.420	-423.877	827.234	162.546	-183.814	854.387	154.562	-479.097	701.873	-82.180	-493.373	727.706	102.595	-497.259	389.910	-248.641	-395.603	392.053	-253.125	-469.270	237.107	-174.393	-469.965	55.158	22.905	-426.456	28.738	81.817	-442.366	5.705	-154.404	-456.181	25.233	-114.075	-504.116	9.126	-79.918	-147.314	651.181	-127.879	-118.950	723.384	87.489	-166.931	416.261	-255.163	-277.663	422.034	-249.407	-200.711	234.427	-167.206	-192.126	59.650	41.444	-249.846	33.237	89.370	-185.684	4.886	-139.642	-200.960	21.143	-118.570	-146.854	11.367	-65.318	-572.628	1099.939	-458.608	-519.333	1077.138	-483.789	-399.305	1251.239	-504.856	-441.830	1281.537	-496.148	-676.208	1117.760	-298.865	-417.055	1184.686	-170.050	-270.486	1463.204	-201.503	-408.862	1489.656	-182.953	-475.684	1119.765	-468.137	-460.952	1309.136	-458.318
975	9.74000	06:20:24:16	-338.707	1547.152	-297.100	-438.723	1436.497	-358.144	-312.947	1420.205	-375.916	-314.084	1309.286	-33.410	-300.856	1127.580	78.521	-293.246	958.892	141.173	-293.306	831.597	196.228	-329.964	769.075	-94.139	-343.826	896.873	-151.550	-338.616	1046.208	-177.010	-403.617	1186.692	53.057	-487.893	1287.779	-79.608	-535.414	1216.353	-200.352	-598.461	1145.709	-125.622	-614.983	1209.592	-282.346	-685.211	1169.545	-298.280	-525.005	1266.932	-413.253	-472.868	1232.027	-346.601	-163.434	1288.690	-138.327	-218.371	1200.711	33.667	-202.831	1175.444	-245.454	-104.573	1105.012	-205.524	-259.721	1166.705	-201.096	-207.279	1116.570	-361.774	-144.779	1069.989	-398.185	-160.164	993.229	-351.998	-357.462	1085.033	-455.129	-370.927	1099.600	-364.453	-444.116	784.113	-36.454	-191.901	802.575	-53.495	-423.697	813.493	166.091	-182.558	842.069	160.030	-478.561	692.389	-78.507	-493.195	713.845	106.282	-496.713	385.326	-254.136	-394.687	387.907	-258.507	-468.537	232.776	-177.602	-469.664	54.709	22.939	-426.035	28.500	82.102	-442.207	5.563	-154.206	-455.998	25.140	-113.799	-503.882	8.931	-79.760	-143.151	641.935	-124.497	-117.905	710.119	91.965	-164.527	411.669	-259.261	-275.776	418.546	-253.760	-200.169	230.630	-169.879	-192.687	58.918	41.421	-250.497	33.015	89.566	-185.536	4.753	-139.235	-201.005	21.061	-118.193	-146.554	11.397	-64.252	-560.755	1078.069	-461.016	-507.963	1054.737	-485.600	-385.028	1223.072	-506.518	-428.419	1252.912	-500.755	-670.476	1091.916	-308.342	-417.061	1163.513	-173.958	-274.029	1443.380	-209.019	-413.379	1467.593	-195.390	-464.245	1097.056	-470.339	-449.394	1281.411	-464.631
976	9.75000	06:20:24:16	-341.313	1523.841	-308.994	-436.049	1408.997	-369.529	-309.963	1395.105	-383.232	-319.008	1292.841	-38.113	-305.142	1113.280	78.131	-294.903	945.627	143.820	-293.886	818.332	200.026	-328.826	752.164	-89.960	-341.134	877.184	-148.937	-336.824	1025.709	-173.305	-408.542	1170.349	49.074	-491.322	1268.392	-87.726	-534.723	1194.510	-207.986	-598.315	1123.161	-133.323	-611.124	1185.001	-291.619	-680.366	1143.659	-309.071	-517.116	1240.082	-420.927	-466.957	1207.567	-351.732	-165.431	1272.417	-139.368	-223.441	1187.010	33.675	-198.761	1156.956	-244.660	-101.856	1087.542	-200.264	-258.622	1147.490	-201.141	-198.395	1096.280	-359.482	-133.104	1050.182	-393.178	-150.687	973.062	-347.586	-345.817	1062.887	-453.965	-361.486	1077.915	-364.729	-442.987	768.805	-32.993	-190.987	787.753	-49.507	-423.786	799.548	169.332	-182.499	829.519	164.513	-477.595	682.743	-75.637	-493.208	700.185	109.317	-496.209	380.975	-259.663	-393.775	383.177	-263.381	-469.874	228.828	-182.446	-469.588	54.321	22.812	-426.009	28.376	82.363	-442.088	5.463	-154.056	-455.564	24.760	-113.454	-503.694	8.615	-79.652	-139.440	633.261	-121.657	-116.807	697.679	96.104	-162.181	407.288	-263.037	-273.653	415.172	-257.731	-199.096	226.798	-172.201	-192.943	58.257	41.209	-250.784	32.874	89.739	-185.455	4.613	-139.004	-201.014	20.951	-117.942	-146.560	11.298	-63.831	-548.970	1056.549	-462.499	-496.933	1032.686	-486.522	-371.465	1195.957	-507.348	-416.201	1225.033	-504.637	-664.514	1065.821	-317.270	-417.035	1142.185	-177.615	-277.279	1423.859	-215.908	-418.465	1445.371	-207.518	-452.362	1074.936	-471.414	-439.093	1254.092	-469.959
